,blank,enzyme,Arachadonic_Acid_0.5µl,Arachadonic_Acid_1.0µl,Arachadonic_Acid_1.5µl,Arachadonic_Acid_2.0µl,Arachadonic_Acid_2.5µl,Arachadonic_Acid_3.0µl,Arachadonic_Acid_3.5µl,Arachadonic_Acid_4.0µl,Arachadonic_Acid_4.5µl,Arachadonic_Acid_5.0µl,Arachadonic_Acid_6.0µl,Arachadonic_Acid_7.0µl,Arachadonic_Acid_8.0µl,Arachadonic_Acid_9.0µl,Arachadonic_Acid_10.0µl
702,0.002620769665,0.012103537099999999,0.013684673230000001,0.01232939307,0.01171315368,0.0128515223,0.01568624936,0.021296618509999997,0.01639605127,0.014617319219999998,0.015219787140000001,0.01541749667,0.025016348810000002,0.02424122393,0.01937413774,0.026598779480000004,0.0251571238
701,-0.004612169228,0.01129200868,0.01247314643,0.01197989006,0.01278668176,0.013084142469999999,0.01623970643,0.01897962764,0.01601761207,0.01780622639,0.014897766519999998,0.015691777690000002,0.02674149722,0.023489665240000002,0.01917039976,0.022196950389999998,0.02483584732
700,0.001220943755,0.01013847813,0.014660665769999998,0.01125954371,0.01424352825,0.01303540543,0.0177139733,0.01997378655,0.0183952041,0.01474541612,0.014706131069999996,0.01658472233,0.02429137193,0.02402446419,0.02126790956,0.02443029545,0.025246305389999998
699,-0.0002814445761,0.012792413119999999,0.01379573997,0.011130771599999999,0.0127650341,0.0140769938,0.01793057285,0.022418469190000002,0.01901272871,0.01444836706,0.01619424112,0.014797667040000004,0.02469728701,0.02366968989,0.0194499325,0.02092442475,0.02449993789
698,-0.0001083451498,0.01153384335,0.01488758717,0.01004595868,0.01338647958,0.01076731831,0.014923244709999997,0.018586233259999998,0.01764538325,0.01332345419,0.01530858874,0.014768553899999997,0.02490248531,0.02332386374,0.019789706919999997,0.0255637113,0.02440496534
697,-0.0001133657424,0.01233581081,0.012983392920000001,0.01031861827,0.013370222409999999,0.013655581509999999,0.0138745755,0.0192156639,0.016798203810000002,0.0152921509,0.01490867045,0.01514743455,0.02188327536,0.022708119819999997,0.0194053743,0.022714447230000004,0.02462246269
696,0.0007889698608999999,0.011771503840000001,0.01631100476,0.01186665241,0.01391287521,0.011993886899999999,0.01656812988,0.01891513728,0.0181822069,0.0162156038,0.01606512628,0.01454289909,0.024345330890000003,0.023886190730000003,0.01898252219,0.024944977830000003,0.02518288046
695,-0.0014658273430000002,0.01057991013,0.013549117369999999,0.01133659203,0.01355397794,0.01346080843,0.01738182828,0.01829146035,0.01732460409,0.014239167790000003,0.01611409709,0.014711647290000001,0.0183575321,0.02382214181,0.021031653509999998,0.027096284550000002,0.026157319550000002
694,0.00014967257449999998,0.011532009579999999,0.015903692690000002,0.01331830304,0.015221395530000001,0.014925360680000003,0.017231727019999997,0.021232815460000002,0.02010103315,0.013744891619999998,0.018131112680000002,0.01459643804,0.02576640807,0.02460942231,0.02083889581,0.0262609534,0.026543878019999998
693,-0.00046187062980000004,0.01240122411,0.01377748977,0.01169863436,0.01385006774,0.01418719813,0.01457536966,0.018402550369999996,0.01818406954,0.01549059059,0.016328234230000002,0.0168954283,0.02986139059,0.0238462612,0.01802605391,0.02494862489,0.027135906739999997
692,-0.0006772698252,0.012886798940000001,0.01463394519,0.01196639892,0.01444280054,0.013994325880000002,0.01752359793,0.02427308634,0.017638644199999998,0.01382131316,0.01666500792,0.01785396412,0.021968193349999998,0.023961272090000003,0.020335480569999998,0.02455036342,0.02592690662
691,-0.001366594108,0.010937844399999999,0.014421766619999997,0.007747404277,0.011870935559999999,0.0133364806,0.01603882946,0.01762785949,0.01875261404,0.01344166417,0.01604592055,0.012942400759999998,0.021813098340000003,0.02657673508,0.020107621330000002,0.02067141421,0.024578221140000002
690,0.0015409524789999998,0.010911882849999999,0.014729642309999999,0.008943951689,0.01496150345,0.014490197409999999,0.018021224069999998,0.01932509616,0.02100146748,0.014196505769999998,0.017772758380000003,0.01811699755,0.0172545407,0.02539549768,0.02065667324,0.02339535207,0.02607952058
689,0.001712077181,0.011636651119999999,0.01468122937,0.01238819864,0.013525429180000001,0.01427354198,0.0138444826,0.021396977830000004,0.01870393753,0.0148509685,0.01607114263,0.01567782275,0.023927133530000002,0.024134349080000003,0.02239418402,0.02357913554,0.02755737118
688,0.0004224573203999999,0.014200089499999999,0.014638523569999999,0.009923663922,0.014464531090000001,0.015388690869999997,0.01929584146,0.019589237869999998,0.016496010119999998,0.014413284140000001,0.015467413700000003,0.015491127969999997,0.0242624376,0.024357048790000002,0.02065414935,0.02529135719,0.02472301759
687,-0.001298103132,0.01125292946,0.009867732413,0.0111245038,0.014493944119999998,0.01300144941,0.01615200564,0.01761648431,0.019283933569999998,0.01666834392,0.016845427450000002,0.01543721091,0.02499630488,0.02278790809,0.019361335780000002,0.022069852799999998,0.026154102760000002
686,0.0002510370105,0.01185707562,0.01172732841,0.01365042571,0.015616932880000003,0.01508029457,0.018955236299999997,0.021800631659999996,0.0172843039,0.01653179899,0.01728371158,0.01675951295,0.02535323426,0.025727871809999997,0.021741842850000002,0.025364514440000003,0.02650656551
685,0.0007803342305,0.013987321409999998,0.015875821930000002,0.013354258610000001,0.01419813745,0.014758377340000003,0.01682231203,0.02052869461,0.01874069311,0.015112054530000004,0.0166653581,0.0165744219,0.0245349966,0.025928912680000003,0.02021540701,0.025036120789999998,0.0264967978
684,0.0014476235959999999,0.014765019530000003,0.01337577496,0.011852527040000001,0.014273193659999999,0.015541589819999996,0.016678834330000003,0.02068230137,0.01726114005,0.01701415703,0.015753913669999998,0.01484984346,0.02280861512,0.02494610287,0.02166230232,0.02481189184,0.0253053233
683,-0.0024274163879999997,0.012361058970000002,0.013986011040000001,0.01241438184,0.013862628490000002,0.01360480301,0.018686452880000003,0.01967785507,0.01905546151,0.013902264650000001,0.01859720238,0.01548337471,0.02340319194,0.0250810124,0.02198496833,0.01885657571,0.02370815352
682,0.00123327435,0.01119884476,0.01677616686,0.012610631059999999,0.016313880680000004,0.01430427935,0.01824874803,0.021726004780000002,0.01622659341,0.01369271427,0.01867248118,0.01738912985,0.024502484130000002,0.025376917790000002,0.021322283889999998,0.02385679074,0.02680325136
681,-0.0008514861111,0.01288231928,0.01724796928,0.01454442553,0.01546489261,0.01622551866,0.020052423700000002,0.024225648489999998,0.01919718459,0.01750287227,0.01773460023,0.017618937419999998,0.023834858089999997,0.02803170495,0.02220362611,0.0274238959,0.028316698969999998
680,0.0009244132671000001,0.012040219270000001,0.01518137101,0.012584676029999999,0.01281496789,0.0158085674,0.01841761917,0.022110516209999997,0.021822951729999998,0.01811610721,0.01813383773,0.01801250875,0.025551412250000002,0.026559920980000002,0.02310816385,0.02408774942,0.02752107568
679,0.00046060021849999997,0.013257555659999998,0.015079168600000003,0.01339115202,0.015099430459999999,0.01154827792,0.017498938369999998,0.01593078673,0.01987394504,0.01795870997,0.013838549140000002,0.01860398427,0.02284069918,0.02545664832,0.01953245513,0.02844135463,0.02486964501
678,-0.002225863747,0.013873265119999999,0.01595871523,0.01366346236,0.01701765694,0.015934625640000002,0.019767247140000003,0.0223370865,0.02055445127,0.016499022019999997,0.019803225990000003,0.018452946100000003,0.027016086499999998,0.026916816830000002,0.02160959877,0.02755276486,0.027561536060000003
677,-0.003312285757,0.01324920263,0.016394384209999998,0.013924582859999998,0.015538156030000003,0.0148099605,0.01949806884,0.02074887417,0.01972043514,0.01712826081,0.02053868212,0.015397595239999999,0.02700683102,0.026053050530000003,0.02027895302,0.024672133849999996,0.022280542180000005
676,-0.0007719579153,0.01338258199,0.016897849740000002,0.01198694203,0.014535270630000001,0.01255768351,0.019329426809999998,0.02007812262,0.02045672759,0.0193037428,0.019684489819999998,0.01763594709,0.02534983307,0.02814984508,0.022714011370000002,0.025103995580000003,0.029054936019999998
675,0.00191132247,0.01500520576,0.01384539064,0.015360826630000001,0.01697097905,0.01482817344,0.02154033631,0.02314966172,0.019742053,0.02282288298,0.020587455480000003,0.02334238403,0.026361364869999997,0.02788615972,0.02092488669,0.028625933450000002,0.03456410766
674,-0.0019067104440000002,0.017875704909999998,0.01535835955,0.01558696013,0.01915543899,0.016702264550000002,0.019594572480000003,0.022452432659999997,0.020587047560000002,0.016071304680000002,0.01719256677,0.01890851185,0.02551218122,0.0279039368,0.025271821769999998,0.023243431000000002,0.0288355127
673,-0.00021112640390000002,0.01247359905,0.015290676619999997,0.0140768867,0.01572111435,0.01731730439,0.02092494071,0.02192326821,0.02023078501,0.016718700530000002,0.017454821619999998,0.017991490659999998,0.02408197522,0.027205461639999998,0.023859962819999997,0.028202822430000007,0.0290885102
672,-0.0007679785485000001,0.01140496321,0.01430468075,0.013098201709999998,0.01632207818,0.015599491069999999,0.0165711958,0.0227324497,0.02098101191,0.01813969575,0.01952419616,0.0179223977,0.025465130809999997,0.02556552365,0.02245725878,0.02617898397,0.029245091600000002
671,-0.0007955233449999999,0.01285432186,0.01569666341,0.01338527817,0.01647845283,0.0165910963,0.02009615302,0.024031221869999998,0.01981636696,0.01611232385,0.0243065916,0.02066337876,0.025696588680000004,0.027784705160000003,0.023536393419999996,0.02802681923,0.031236262989999996
670,-0.0004606294096,0.01456811465,0.015862880269999997,0.01584924012,0.02050402574,0.016992783169999998,0.021919947119999998,0.02370782569,0.02209055051,0.01898619905,0.02126511,0.02154558711,0.0261926502,0.03080465458,0.02766194753,0.02783220075,0.030565459280000002
669,-0.002802979667,0.012954695149999999,0.015540355819999999,0.012695515530000001,0.01526860986,0.0162638668,0.01705672033,0.022879416119999996,0.01836004481,0.01540848427,0.01530453935,0.017706153909999998,0.024851690980000004,0.026286611329999997,0.02154520527,0.024896098300000002,0.02980582602
668,-0.001396113541,0.01380140428,0.01735846885,0.0147927925,0.01793389022,0.01699690148,0.01946452446,0.02462454513,0.015527344309999996,0.01937143132,0.02363759838,0.0199986957,0.026589751239999997,0.029837045819999998,0.025805057960000002,0.02694350481,0.027924915780000004
667,-0.0034879136359999997,0.01322593074,0.014487520790000001,0.01321968623,0.01497942861,0.013386586680000001,0.01902871206,0.022368345409999997,0.0198757071,0.01711479574,0.01797147095,0.018260141830000003,0.02244520932,0.0244414676,0.023934055120000002,0.02767659724,0.02690519392
666,0.0001410237601,0.01565485075,0.01155032497,0.01719526015,0.02004564553,0.01926602051,0.02438125387,0.02340958454,0.021986247969999997,0.020501665769999997,0.021098470319999996,0.02128946781,0.02692463808,0.03093733825,0.025356719269999998,0.02945533022,0.03315705061
665,-0.0008073055651000001,0.01411753148,0.01791935042,0.016279749569999998,0.018228799099999998,0.01655764133,0.02064839378,0.02375919744,0.01995250955,0.01803657785,0.021637568250000003,0.01988860592,0.02782091312,0.02891651727,0.02566813864,0.026524093,0.03155331686
664,-0.001808299683,0.01319796499,0.01707099006,0.017467783759999998,0.018768398090000003,0.01172897778,0.021779891099999997,0.026869861410000005,0.02305020764,0.017890054730000004,0.01594885811,0.02097204514,0.02841869369,0.030965304,0.02626747079,0.02797284164,0.033122409139999996
663,0.0004555212217,0.01806291565,0.02089172229,0.019795531409999997,0.01801666431,0.01807044446,0.02345802449,0.028908079489999995,0.023913595830000002,0.02056544274,0.021471574900000002,0.024679997940000004,0.02789129503,0.03127773851,0.0284890607,0.029822295530000008,0.0340719223
662,0.0004664048611000001,0.0168010015,0.02059046738,0.01779398136,0.021557638419999997,0.021498419339999998,0.025646800180000002,0.029496997589999997,0.02445833758,0.02306352928,0.02876550332,0.02497801557,0.03079737537,0.03353938088,0.02993052267,0.03143260628,0.03454541415
661,-0.0002589895448,0.01669898257,0.01914597116,0.01621090062,0.02351343818,0.01963603497,0.023436550049999998,0.02764437348,0.02435978688,0.02011025138,0.02119130827,0.02229604684,0.02831575833,0.03212406486,0.029404694210000002,0.028611334039999995,0.03266313672
660,-3.0958515710000004e-05,0.01566655189,0.016829065980000002,0.0184390638,0.02014606819,0.0207698103,0.02483527176,0.02956607193,0.02403431386,0.023108081890000003,0.01923912205,0.02258618921,0.02864653245,0.03144126013,0.030343579130000006,0.030958965419999998,0.03532748669
659,-0.001499777194,0.017108414319999998,0.0161116533,0.0195658952,0.02203308605,0.020686617119999997,0.02209139615,0.02849956416,0.024905994530000003,0.02191175148,0.0244064983,0.02663441934,0.027397124100000003,0.032697521150000006,0.02982711978,0.03244559094,0.03561165928999998
658,0.0014010575829999999,0.01671493426,0.02013806999,0.01568901353,0.022046322,0.022150421519999998,0.02589437366,0.03044568934,0.025146232919999997,0.025279449300000003,0.02326527983,0.02591522969,0.03144771978,0.03468238562,0.030750414360000002,0.03213201091,0.035885870460000004
657,-0.0001256840769,0.01674675941,0.019923402,0.01472934801,0.02064939775,0.02201562934,0.02472923882,0.03068645857,0.02915383875,0.02267500944,0.022956315430000002,0.02239402011,0.034671675410000005,0.03301514313,0.03297431022,0.0358193256,0.03652344272
656,-0.0008315408486,0.0173081439,0.02183059976,0.02032606862,0.02303336561,0.022955087940000004,0.02390724979,0.031934347,0.0245609358,0.02267116308,0.02778360061,0.02457611077,0.028334382919999998,0.0354687497,0.03135474771,0.03256142512,0.036394022410000004
655,-0.0001427635289,0.0133702755,0.020294277,0.01796305366,0.02208080143,0.02087374032,0.023522211239999997,0.030050234869999998,0.02636257559,0.02374402247,0.02478763647,0.02597661875,0.02767284401,0.03408802301,0.029180027539999997,0.03175320476,0.03716076538
654,0.0005227969377,0.0160707403,0.021063961090000003,0.01983118616,0.02302323841,0.02189326659,0.025871733199999997,0.03163121268,0.025778438900000002,0.02454754151,0.0277581308,0.02655284852,0.03190464899,0.03582252935,0.033741582189999994,0.03470613435,0.03752493486
653,0.0006629276322,0.018999963999999998,0.01856645569,0.02014742419,0.025631833819999998,0.023924836890000002,0.02735491283,0.033041734249999996,0.027084298430000004,0.026185501370000003,0.02451182529,0.025988463309999998,0.03332681954,0.036304380739999996,0.031147370110000006,0.033633209760000005,0.038209944960000006
652,-0.0003709945013,0.01698056236,0.021620264280000002,0.01983118616,0.024524889890000002,0.02270091884,0.02685185149,0.032448660580000004,0.027803581210000004,0.024385770780000003,0.02733368613,0.025669867169999996,0.0321177952,0.03508951887,0.0316131711,0.034447323530000004,0.035593874750000004
651,0.00351208169,0.015596485700000001,0.025829808790000002,0.024370137599999998,0.029647879300000006,0.027348406610000004,0.030441524460000008,0.03798562288,0.029160261150000002,0.03022844903,0.030516998839999997,0.03210840374,0.035907913,0.03928013518,0.03285093978,0.03781320527,0.040653590110000005
650,0.0001194801807,0.016379170119999998,0.021225884559999998,0.02008316666,0.02431225963,0.023341072719999998,0.02549831755,0.0317691043,0.028673354539999998,0.02658799104,0.02880309336,0.02492367662,0.033354993910000005,0.03621520475,0.03430162743,0.03340740874,0.03710285202
649,3.085716889e-05,0.01740887947,0.02209863998,0.02118146978,0.024194831030000002,0.021390805019999997,0.027299558739999997,0.0314607434,0.028183210639999998,0.02858059108,0.026627236980000003,0.02695446648,0.034250505269999995,0.03705263883,0.03234774992,0.03527368605,0.03739674017
648,0.0008753095171000001,0.01679069549,0.022479120640000003,0.020922088999999998,0.02345586568,0.0257218834,0.02927089855,0.03537904099,0.03015857562,0.026985345410000004,0.0292622596,0.02696851455,0.02861017361,0.034151278439999995,0.03540504724,0.03747224435,0.03941951692
647,0.0009929551743,0.01662194543,0.02178242244,0.021222159269999995,0.02395555377,0.023672040550000002,0.028637269510000007,0.033392593260000006,0.02695116214,0.027966545889999996,0.027645669879999998,0.02788453177,0.03090145439,0.03628664836,0.03550088406,0.034917715939999996,0.04076850414
646,0.0003334874928,0.01720635593,0.020643670109999998,0.01992356591,0.02520606108,0.02460112236,0.028173377739999998,0.033364806319999996,0.030187072230000007,0.0256960392,0.027637531980000005,0.027206536380000004,0.03254861757,0.03762798384,0.03476849943,0.03081518784,0.03851943463
645,0.0003990860714,0.01647345163,0.021973993629999997,0.021411553030000002,0.02364317514,0.02508219145,0.027132049199999998,0.03435082361,0.03137550503,0.029832165689999995,0.03132865205,0.02756909467,0.03384482861,0.037059038880000006,0.03552335501,0.03522214293,0.03532672673
644,-0.00036189032830000016,0.016290795060000002,0.02130643278,0.02124553733,0.02526959963,0.025680935010000003,0.028662597760000002,0.03367832676,0.02852378041,0.0241078604,0.02736525238,0.027235364539999998,0.03503600508,0.03162441775,0.03244562075,0.034599456939999995,0.03851527348
643,-0.0007898387848,0.01510379929,0.02203074284,0.020301574840000003,0.023743394759999998,0.02158212103,0.02729465254,0.03209898248,0.02898713388,0.027053799480000005,0.026400590319999997,0.028931431469999998,0.0331963636,0.035602610560000005,0.03388851508,0.03701545671,0.037637665869999996
642,0.001321000629,0.018156509850000002,0.02172616869,0.0215016026,0.025271382180000003,0.026018777859999998,0.02798043378,0.03322377801,0.0268319156,0.02768222429,0.029790079219999998,0.026899466289999997,0.033560324460000006,0.0382790342,0.027823396030000003,0.03617699444,0.039098821580000005
641,-0.0007391915424000001,0.01755664125,0.019430387769999998,0.02063962631,0.02527695335,0.02389964648,0.02548346668,0.032202675939999995,0.027783215049999997,0.02594888955,0.02798424289,0.024990163739999998,0.030759334560000007,0.03453781828,0.031709313389999993,0.036071054639999996,0.038795884700000005
640,0.0005904719001,0.01829534769,0.022399526090000003,0.02095615305,0.025351505730000005,0.021103525530000004,0.02746716142,0.03395837545,0.028511837119999998,0.02598689683,0.028238290919999996,0.02787796222,0.032880648969999995,0.0361225009,0.0347391367,0.03832998127,0.040035333480000004
639,-0.0007086452679000001,0.017476649950000003,0.01841734909,0.01862676069,0.02412835695,0.02415492758,0.027042642239999998,0.031800162050000004,0.027056666089999997,0.026425624269999996,0.02487523668,0.02788941748,0.03464560211,0.03222024068,0.033458404239999996,0.0370651558,0.03430778906
638,-0.0008941122214,0.017631310969999998,0.021434886380000004,0.01883521862,0.02388233319,0.02347195894,0.02743285708,0.031073482710000006,0.02764012478,0.02504489571,0.02745439298,0.02507349849,0.031468648460000005,0.03775229305,0.03414421901,0.03538642824,0.037765055889999996
637,-0.0003091754625,0.01861897856,0.0205182191,0.02038669959,0.02664787881,0.02325970866,0.02572952025,0.03228855133,0.02868350409,0.02559998259,0.02966026776,0.02676107176,0.03214750811,0.03646792099,0.03510433808,0.035301905130000005,0.03790126741
636,0.0008585278410000001,0.0195214618,0.02307974361,0.022440874950000002,0.02512242645,0.020644865930000002,0.028192050760000007,0.031856928019999994,0.03060223348,0.0200242307,0.02727905102,0.02603768744,0.03219570592,0.03806496039,0.03544254228,0.036263573910000006,0.03548619151
635,-0.0006378276157,0.015856999899999998,0.020678119730000003,0.018965918569999997,0.02469931543,0.021731011569999997,0.026895996180000003,0.029807545239999997,0.026153553280000002,0.02466188744,0.02459213696,0.02090228721,0.03328517452,0.03594050184,0.033299595120000004,0.03299031407,0.03836792707
634,-0.0006775282673,0.01773956232,0.022174775600000002,0.0181686841,0.02294703759,0.02205637097,0.02660045773,0.0301003363,0.028839137410000007,0.0251054205,0.028051173310000004,0.02734250762,0.032151494180000004,0.03646696359,0.03244654089,0.03417029232,0.037461608650000006
633,0.00013605206909999998,0.0171179194,0.02015051618,0.0206858851,0.024697178969999997,0.022331036630000002,0.02604934014,0.030329588799999998,0.026927283030000002,0.02176459506,0.025727378199999998,0.0246357508,0.030769448730000006,0.03652124479,0.03524769098,0.033943708989999995,0.03792782128
632,0.0005145553732,0.01705672033,0.02550188638,0.020875560119999997,0.02333664708,0.01983387023,0.026577780019999997,0.02902568318,0.02802900039,0.0245978348,0.028020026160000003,0.02827876434,0.03381678835,0.03635163233,0.03334962577,0.03672301024,0.03856969997
631,0.0005768116098,0.01860579289,0.02077936754,0.02145327069,0.0234013889,0.02291704528,0.02565536834,0.03021698818,0.02977022901,0.02650959231,0.02649247833,0.024683367459999998,0.03185199573999998,0.03872911632,0.03623895347,0.03662349656,0.038576435299999996
630,-0.0005565022584,0.014524751340000001,0.02076913044,0.02029905096,0.02285832539,0.0225254409,0.026858324189999998,0.03155045211,0.02605494857,0.025201397020000002,0.028122143819999997,0.02762263454,0.029146308080000002,0.03618909419,0.03507209197,0.036478169260000005,0.03715585917
629,0.00138545013,0.018701532859999998,0.02368636616,0.02229067869,0.027452960610000004,0.02560813725,0.028493456539999996,0.03066142835,0.028186028819999997,0.026725944130000002,0.028766553849999998,0.02836720832,0.03180389106,0.038347594439999994,0.03764048964,0.03789587319,0.037868954239999995
628,0.0004979689838,0.017744632439999998,0.02354705147,0.0207614731,0.025021916260000002,0.02415969037,0.02703220211,0.030118566010000007,0.02959549986,0.02464487404,0.02843638137,0.029890339819999997,0.02962664887,0.03723612055,0.03721592575,0.034252971410000006,0.03766406327
627,0.001227277797,0.019755868240000002,0.026843894269999998,0.02024127916,0.0254068058,0.0236885529,0.02626749873,0.03156000003,0.02764881402,0.025157067919999998,0.02809182182,0.02795461938,0.03369444236,0.038455452769999995,0.033396981660000005,0.03698960692,0.037051174789999995
626,-0.00019368738869999998,0.01923003048,0.020920731130000002,0.020028078930000002,0.02164885961,0.023157551880000002,0.025710705669999997,0.02565432526,0.02624360099,0.024671887979999998,0.02669844404,0.027217753230000002,0.03303715214,0.03538960218,0.03555083275,0.03663183376,0.0368998684
625,-0.0003061230818,0.01795679517,0.02187679522,0.01941089705,0.025582656260000003,0.02302498557,0.02623045631,0.029607472939999997,0.02740641497,0.024397818369999998,0.0273734685,0.025863271209999997,0.03124816716,0.03830150887,0.03399882466,0.03351384774,0.03818741441
624,0.00141251029,0.01962739602,0.02207459137,0.02225906961,0.026062836869999998,0.02424546517,0.02817044966,0.03043155745,0.027937393639999995,0.026819635180000002,0.02923927642,0.02887189202,0.030040053650000002,0.03727935627,0.035903528330000004,0.03736051545,0.03787536919
623,-0.000500863418,0.018073871730000003,0.021310376000000002,0.019796289499999998,0.02401059307,0.023538962009999997,0.025684587659999997,0.028406256810000002,0.02886898629,0.02346168645,0.025772534309999998,0.02547830716,0.0300977286,0.03284496814,0.03329095989,0.033284645530000004,0.036405056719999995
622,-0.0005613108514999999,0.01826189645,0.01948363706,0.018072091040000002,0.02404848486,0.0228072498,0.02504423633,0.030643677339999998,0.02449065261,0.025397831569999998,0.02363948524,0.026935517789999995,0.03299310431,0.0354446508,0.03501961753,0.03618073836,0.03766767681
621,-0.0008508660831,0.01760165766,0.021424852310000003,0.019011214380000002,0.02060048282,0.02223664708,0.0263283588,0.02776403539,0.02512772009,0.024847470219999997,0.025095108900000003,0.02566454001,0.028062935919999997,0.0346958451,0.03264951706,0.0371475406,0.03787299618
620,-3.3651629110000007e-06,0.01674401574,0.02069204859,0.02130866237,0.02230454795,0.023308213799999998,0.02528260462,0.02707506903,0.025354387239999998,0.02349780872,0.022927306589999998,0.02628779411,0.03199388832,0.034913253039999995,0.0331925638,0.03855603933,0.03733018786
619,-2.474628127e-05,0.01868623681,0.023954076690000003,0.018416944890000002,0.023800129069999995,0.02247246914,0.02425638773,0.027502818030000004,0.02491863258,0.02444872446,0.02663422748,0.02649897151,0.029954429720000002,0.0349563472,0.0343337059,0.03165237233,0.03713854775
618,-0.0008449755842,0.01815737411,0.023270877080000002,0.02004000731,0.02485571988,0.02168404311,0.023764638230000003,0.02828909643,0.024404253810000002,0.02306901477,0.02540098689,0.024013083430000002,0.029674762860000002,0.03536410257,0.027369581160000003,0.03608171269,0.03674574196
617,-0.0009364241851,0.01779063791,0.01699679345,0.01929559745,0.02271733992,0.0225777626,0.025367751719999998,0.02977654897,0.0264229551,0.02330864966,0.02728354372,0.024896975609999997,0.031180243939999998,0.03679651022,0.03512406722,0.03448683769,0.03704480082
616,-2.376266821e-05,0.0174186863,0.0207107272,0.02051683515,0.0217461437,0.02320391685,0.02639646456,0.02727924287,0.02716767788,0.02432879433,0.027075344700000004,0.024422271180000003,0.031698677689999996,0.03627674282,0.03441537544,0.034154526889999995,0.038755353539999995
615,-0.0002899813408,0.01831894554,0.02306945249,0.01806588285,0.02367849275,0.02230702899,0.026679284869999997,0.02893859707,0.026718731969999996,0.02393725514,0.02873314358,0.02578805387,0.03234526888,0.03488517553,0.0336503014,0.03552285209,0.03767874464
614,-0.0004117540375,0.01733247004,0.02376789227,0.01981991529,0.02489053272,0.022260840980000002,0.025317205120000002,0.02780573443,0.026174832140000003,0.02371085994,0.024938179180000002,0.0247525312,0.03210639581,0.034581881019999997,0.035410579289999994,0.035505685960000005,0.037170663480000005
613,0.0004976061755,0.0211551059,0.02400670946,0.02030537091,0.02372439206,0.023956839,0.027705704789999997,0.0304747615,0.02589701116,0.02478314191,0.026891121639999998,0.02656776272,0.03191083297,0.035238143060000005,0.03595574573,0.035413190719999994,0.0380006507
612,0.0006432765512999999,0.01822102442,0.021849736569999997,0.02096821554,0.02401349321,0.02095965855,0.0265300367,0.02701980434,0.02556747384,0.02176524885,0.027547277510000003,0.027700848880000004,0.033045586200000004,0.03534613177,0.03430947289,0.03652155772,0.03912745789
611,-0.0004379767634,0.018472151830000002,0.023810492830000002,0.0208265651,0.02561593615,0.024282366040000003,0.025833847000000004,0.030537798999999997,0.030230058360000006,0.02551874332,0.02796541527,0.027777750049999998,0.03371131048,0.03802370653,0.035570975389999995,0.03668120876,0.039680317039999996
610,-0.0008074606302999999,0.01792350411,0.0248793494,0.01896134764,0.023323973640000002,0.023519614709999997,0.0250553973,0.02775241807,0.024526668709999998,0.02399497293,0.02713036723,0.02457723394,0.03287095949,0.03605381027,0.03511963412,0.03360680863,0.037993729110000006
609,0.0009304576088,0.02069508843,0.02187314816,0.022445127369999998,0.02587025054,0.0244997181,0.029051367189999996,0.030512416739999996,0.028227960689999998,0.02668946981,0.02931769937,0.02757400461,0.034719254819999996,0.03658834845,0.0357962735,0.0378797166,0.03992620483
608,-0.0014507090669999998,0.02055711113,0.022222423930000002,0.022441366690000002,0.028059097010000002,0.024661641569999997,0.02761606872,0.031146313999999998,0.0293066483,0.02546507679,0.027609504760000004,0.024453215299999997,0.0347013101,0.037712678310000004,0.03602197394,0.03487316892,0.03846713528
607,-0.0007867898093999999,0.016624957319999998,0.02315372974,0.020430652419999997,0.02472748421,0.021938215940000002,0.027672871949999997,0.02955099754,0.02762470394,0.024853883309999998,0.027583133430000004,0.027906890960000003,0.03412649408,0.0372736603,0.034775622189999994,0.03425019979,0.0388254337
606,0.0001478340419,0.01980788633,0.02160578966,0.021551543849999997,0.02352824993,0.02486153133,0.026563882830000003,0.0298077669,0.0287249852,0.026057064530000004,0.030323371289999998,0.029146973039999996,0.03443118185,0.03652597591,0.03620960563,0.03457375243,0.04257363454
605,-0.001136149163,0.018756479019999998,0.01901240461,0.021401410919999996,0.024749845269999998,0.0246322155,0.026948407289999997,0.029998667539999996,0.02850733139,0.02549203113,0.027748057620000002,0.027171976860000002,0.03405411541,0.03737044334,0.03578626737,0.03544779494,0.03759989887
604,0.0006956468569,0.01892251894,0.022097796200000002,0.020764868710000002,0.024911120530000004,0.024396449330000004,0.02818729915,0.030384637420000006,0.02810474485,0.026271292940000003,0.028199866410000007,0.028683779760000007,0.03595397249,0.03808821738,0.036708783360000004,0.03527082503,0.04140528664
603,0.0003201980144,0.0216133818,0.026432171459999997,0.023891523480000003,0.027429467069999998,0.02687418461,0.029729146510000002,0.03161587194,0.03000027686,0.02806224488,0.03087518923,0.030233832080000002,0.03653591499,0.038312565539999996,0.037428565319999996,0.03888162598,0.042215969410000005
602,0.0002682096674,0.020410818980000002,0.025023011490000004,0.0241501946,0.025697907430000003,0.026031915099999997,0.027728164569999998,0.029114944860000002,0.029275245960000005,0.027065509930000002,0.02935696952,0.028637381269999998,0.03629202396,0.038897339249999996,0.037320878360000004,0.036043096329999996,0.04281259701
601,-0.001058945432,0.02068811096,0.02739450522,0.02056299895,0.02668506466,0.025158192960000002,0.029771976170000002,0.03193404153,0.030422339219999997,0.027415100489999997,0.02967681363,0.029050895939999995,0.03662008792,0.03803842887,0.03563208878,0.03798225895,0.04192755371
