blank,,bm3,,dmso_1.0,,dmso_2.0,,Palmitic_acid_0.2,,Palmitic_acid_0.4,,Palmitic_acid_0.6,,Palmitic_acid_0.8,,Palmitic_acid_1.0,,Palmitic_acid_2.0,,Palmitic_acid_3.0,,Palmitic_acid_4.0,,Palmitic_acid_5.0,,Palmitic_acid_6.0,,Palmitic_acid_7.0,,Palmitic_acid_8.0,,Palmitic_acid_9.0,,Palmitic_acid_10.0,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
643.0652466,0.0004463739751,643.0652466,0.006534172688,643.0652466,0.006874637678,643.0652466,0.0116200326,643.0652466,0.01416029315,643.0652466,0.01622170396,643.0652466,0.01657168008,643.0652466,0.01940651238,643.0652466,0.02103602886,643.0652466,0.02695358545,643.0652466,0.03450948,643.0652466,0.03847629577,643.0652466,0.04502815753,643.0652466,0.05400589854,643.0652466,0.05959993973,643.0652466,0.07049284875,643.0652466,0.07424999774,643.0652466,0.08039266616,
642.0386353,-0.0008112845826,642.0386353,0.005309856031,642.0386353,0.006710930727,642.0386353,0.01006116532,642.0386353,0.01398633234,642.0386353,0.0153619796,642.0386353,0.01803728007,642.0386353,0.01773656905,642.0386353,0.02047124505,642.0386353,0.02751525678,642.0386353,0.0387503989,642.0386353,0.03916028887,642.0386353,0.04400511086,642.0386353,0.05442493409,642.0386353,0.06223984808,642.0386353,0.07043521106,642.0386353,0.07219825685,642.0386353,0.07760094106,
641.0117188,0.000466456695,641.0117188,0.008128409274,641.0117188,0.007083449047,641.0117188,0.0122088762,641.0117188,0.0145616373,641.0117188,0.01679553837,641.0117188,0.01765527762,641.0117188,0.01968774013,641.0117188,0.01682263426,641.0117188,0.03227488697,641.0117188,0.03706664965,641.0117188,0.03997527435,641.0117188,0.04614141583,641.0117188,0.05550291762,641.0117188,0.06256581098,641.0117188,0.07048882544,641.0117188,0.07373090088,641.0117188,0.08052361012,
639.9844971,-0.003333607456,639.9844971,0.003809758229,639.9844971,0.00490220217,639.9844971,0.01063839998,639.9844971,0.01211516932,639.9844971,0.01534940209,639.9844971,0.01281523425,639.9844971,0.01737215556,639.9844971,0.02033933252,639.9844971,0.02652791888,639.9844971,0.03475245833,639.9844971,0.04032658413,639.9844971,0.0444416143,639.9844971,0.05422610044,639.9844971,0.06228782982,639.9844971,0.06555102766,639.9844971,0.07129933685,639.9844971,0.07943551987,
638.9569702,-0.0003910126688,638.9569702,0.00555323204,638.9569702,0.006568283308,638.9569702,0.008374821395,638.9569702,0.01358624082,638.9569702,0.01530888304,638.9569702,0.01462939382,638.9569702,0.01892925054,638.9569702,0.02112561837,638.9569702,0.0279531572,638.9569702,0.03661493585,638.9569702,0.03996556625,638.9569702,0.04392330348,638.9569702,0.05798502266,638.9569702,0.06268634647,638.9569702,0.06794048101,638.9569702,0.07346195728,638.9569702,0.08000029624,
637.9290771,-0.0007374859997,637.9290771,0.005939768627,637.9290771,0.009484538808,637.9290771,0.009980370291,637.9290771,0.01306170691,637.9290771,0.01590261795,637.9290771,0.01875153184,637.9290771,0.02042224258,637.9290771,0.02301316708,637.9290771,0.02966783382,637.9290771,0.03797471523,637.9290771,0.04288602248,637.9290771,0.04696140066,637.9290771,0.05610613525,637.9290771,0.06217105314,637.9290771,0.07119047642,637.9290771,0.07415465266,637.9290771,0.08229085058,
637.0478516,-0.0001257875847,637.0478516,0.007589743007,637.0478516,0.009468135424,637.0478516,0.01169251744,637.0478516,0.01405426674,637.0478516,0.01505783573,637.0478516,0.01700349711,637.0478516,0.01651348732,637.0478516,0.02106858045,637.0478516,0.02872379683,637.0478516,0.03509030491,637.0478516,0.04021732509,637.0478516,0.04365402088,637.0478516,0.0573473759,637.0478516,0.06379812956,637.0478516,0.06683228165,637.0478516,0.0745562166,637.0478516,0.08910663426,
636.0194702,5.866156425E-5,636.0194702,0.008248379454,636.0194702,0.00871921517,636.0194702,0.01191927679,636.0194702,0.01380910072,636.0194702,0.01405731495,636.0194702,0.01773397997,636.0194702,0.01624204591,636.0194702,0.02027987503,636.0194702,0.02912258543,636.0194702,0.0367269814,636.0194702,0.04111809283,636.0194702,0.04473061115,636.0194702,0.05600791052,636.0194702,0.06302446872,636.0194702,0.06998478621,636.0194702,0.07505642623,636.0194702,0.07835716009,
634.9907837,-7.930736319E-5,634.9907837,0.006623975467,634.9907837,0.009687012061,634.9907837,0.01143305376,634.9907837,0.01308539696,634.9907837,0.01426094212,634.9907837,0.01849289611,634.9907837,0.01778141409,634.9907837,0.0206638407,634.9907837,0.02363702469,634.9907837,0.03555737808,634.9907837,0.03871589899,634.9907837,0.04291096702,634.9907837,0.05606369302,634.9907837,0.06329783797,634.9907837,0.06959434599,634.9907837,0.07251563668,634.9907837,0.08076170087,
633.961792,-0.0008399117505,633.961792,0.006374061573,633.961792,0.008763772435,633.961792,0.01281728782,633.961792,0.01439257246,633.961792,0.01587804966,633.961792,0.01805274189,633.961792,0.01693905704,633.961792,0.02076326497,633.961792,0.02769342624,633.961792,0.03646470979,633.961792,0.03787090629,633.961792,0.04607474804,633.961792,0.05664279684,633.961792,0.06347803771,633.961792,0.06823077798,633.961792,0.07545270771,633.961792,0.07696920633,
632.9324951,0.0005259069731,632.9324951,0.007423291449,632.9324951,0.009701755829,632.9324951,0.01166948956,632.9324951,0.01317845844,632.9324951,0.01455349941,632.9324951,0.0174987223,632.9324951,0.01863805577,632.9324951,0.01908534952,632.9324951,0.02810982615,632.9324951,0.03499383107,632.9324951,0.0406998992,632.9324951,0.04396180063,632.9324951,0.05518570542,632.9324951,0.06332428008,632.9324951,0.06914263219,632.9324951,0.07311396301,632.9324951,0.07766789198,
632.0499878,0.001213986776,632.0499878,0.005093409214,632.0499878,0.009680182673,632.0499878,0.01031297166,632.0499878,0.01572744735,632.0499878,0.0169748012,632.0499878,0.01949934103,632.0499878,0.0205930192,632.0499878,0.02001750842,632.0499878,0.02831739001,632.0499878,0.03628895804,632.0499878,0.03794895113,632.0499878,0.04655341804,632.0499878,0.05901465565,632.0499878,0.06460104138,632.0499878,0.07188263535,632.0499878,0.07596292347,632.0499878,0.08428489417,
631.0201416,-5.078530012E-5,631.0201416,0.008511437103,631.0201416,0.008328747004,631.0201416,0.01119122189,631.0201416,0.01474635303,631.0201416,0.01592659764,631.0201416,0.01596478373,631.0201416,0.01717996411,631.0201416,0.02103776671,631.0201416,0.02926428057,631.0201416,0.0367840305,631.0201416,0.0387554653,631.0201416,0.04361692443,631.0201416,0.05598818138,631.0201416,0.06255887449,631.0201416,0.07029379159,631.0201416,0.07426087558,631.0201416,0.08031424135,
629.9899902,0.0002772236476,629.9899902,0.005177229643,629.9899902,0.009304029867,629.9899902,0.01111353561,629.9899902,0.01439760346,629.9899902,0.01573082991,629.9899902,0.01682532579,629.9899902,0.01852563582,629.9899902,0.02011423744,629.9899902,0.03014725447,629.9899902,0.03611870483,629.9899902,0.03961871937,629.9899902,0.04459553957,629.9899902,0.0565790683,629.9899902,0.06267859787,629.9899902,0.07036632299,629.9899902,0.07551048696,629.9899902,0.07803885639,
628.9595337,-0.001729668351,628.9595337,0.005619046744,628.9595337,0.006080030929,628.9595337,0.01354930457,628.9595337,0.01231453288,628.9595337,0.01255011652,628.9595337,0.01582701132,628.9595337,0.01739061065,628.9595337,0.01936601847,628.9595337,0.02928798459,628.9595337,0.0349689424,628.9595337,0.0374510549,628.9595337,0.04125382379,628.9595337,0.05523109064,628.9595337,0.06125205755,628.9595337,0.06427318603,628.9595337,0.07286379486,628.9595337,0.08063464612,
627.928772,0.000449042971,627.928772,0.00574388681,627.928772,0.008002143353,627.928772,0.01028291322,627.928772,0.01319542993,627.928772,0.0155389607,627.928772,0.01731083915,627.928772,0.01762211882,627.928772,0.02308640443,627.928772,0.02637192793,627.928772,0.03388090059,627.928772,0.04286959395,627.928772,0.04385500029,627.928772,0.05637974665,627.928772,0.06344412267,627.928772,0.0704658404,627.928772,0.0754045099,627.928772,0.07922747731,
627.0450439,-0.002013653517,627.0450439,0.007690119091,627.0450439,0.008814251982,627.0450439,0.008943369612,627.0450439,0.01436715294,627.0450439,0.01607431285,627.0450439,0.01862041093,627.0450439,0.01828446612,627.0450439,0.02068805695,627.0450439,0.02899845131,627.0450439,0.03762025014,627.0450439,0.04095279053,627.0450439,0.0394192636,627.0450439,0.0594403632,627.0450439,0.06125923991,627.0450439,0.07260998338,627.0450439,0.07631965727,627.0450439,0.083363235,
626.0137329,-0.0001231997303,626.0137329,0.006308998913,626.0137329,0.008061448112,626.0137329,0.01194018964,626.0137329,0.01307525951,626.0137329,0.01521825884,626.0137329,0.01631275192,626.0137329,0.01878853515,626.0137329,0.01841248758,626.0137329,0.02903149463,626.0137329,0.03188392147,626.0137329,0.0385020934,626.0137329,0.04236200079,626.0137329,0.0569027029,626.0137329,0.06602472067,626.0137329,0.07036936283,626.0137329,0.07584641874,626.0137329,0.08123587072,
624.9821167,5.980070273E-5,624.9821167,0.007243874483,624.9821167,0.009348515421,624.9821167,0.01141957939,624.9821167,0.01404565759,624.9821167,0.01527405251,624.9821167,0.01641605236,624.9821167,0.0184650477,624.9821167,0.01965039037,624.9821167,0.02821771242,624.9821167,0.03638093546,624.9821167,0.04373391345,624.9821167,0.0444351621,624.9821167,0.05598697439,624.9821167,0.06418839842,624.9821167,0.07157655805,624.9821167,0.0753936395,624.9821167,0.08397807926,
623.9502563,-0.0002585238544,623.9502563,0.002154023619,623.9502563,0.007068741135,623.9502563,0.007448044606,623.9502563,0.01439019106,623.9502563,0.01486452296,623.9502563,0.01694766991,623.9502563,0.01750260219,623.9502563,0.02257105522,623.9502563,0.02503644861,623.9502563,0.03578202426,623.9502563,0.03782503679,623.9502563,0.0480228141,623.9502563,0.05740102381,623.9502563,0.06388802081,623.9502563,0.07098116726,623.9502563,0.07597414404,623.9502563,0.0830617398,
623.0655518,-0.001706514624,623.0655518,0.005251738708,623.0655518,0.007989618927,623.0655518,0.01294962782,623.0655518,0.01384114195,623.0655518,0.01515569072,623.0655518,0.01387649961,623.0655518,0.01815937087,623.0655518,0.01975494809,623.0655518,0.02793584764,623.0655518,0.03696908802,623.0655518,0.0390192382,623.0655518,0.04559856281,623.0655518,0.05714241788,623.0655518,0.06407035887,623.0655518,0.0697574541,623.0655518,0.07581972331,623.0655518,0.08264565468,
622.0330811,-0.001649424084,622.0330811,0.006483852398,622.0330811,0.008620872162,622.0330811,0.01133122481,622.0330811,0.01379333436,622.0330811,0.0142124733,622.0330811,0.01526515093,622.0330811,0.01780487783,622.0330811,0.02153258398,622.0330811,0.02936566621,622.0330811,0.03647636622,622.0330811,0.03888307139,622.0330811,0.04852447659,622.0330811,0.05771811679,622.0330811,0.06355252117,622.0330811,0.07121545821,622.0330811,0.07653187215,622.0330811,0.08213329315,
621.0003662,-0.0005548476474,621.0003662,0.004027133808,621.0003662,0.007582340855,621.0003662,0.01047475357,621.0003662,0.01395837031,621.0003662,0.01419348363,621.0003662,0.01959795877,621.0003662,0.01800886728,621.0003662,0.01708025113,621.0003662,0.0284300521,621.0003662,0.03778917342,621.0003662,0.03947864845,621.0003662,0.04516951367,621.0003662,0.05754658207,621.0003662,0.06126824394,621.0003662,0.0720494464,621.0003662,0.07814430445,621.0003662,0.08190544695,
619.9673462,0.0005345894024,619.9673462,0.006905881688,619.9673462,0.008082044311,619.9673462,0.007692885585,619.9673462,0.01436814293,619.9673462,0.01574792713,619.9673462,0.01750238799,619.9673462,0.01905554347,619.9673462,0.01509742066,619.9673462,0.02797112986,619.9673462,0.03509616852,619.9673462,0.03964160383,619.9673462,0.0477399677,619.9673462,0.05743252113,619.9673462,0.06563601643,619.9673462,0.07388885319,619.9673462,0.07605697215,619.9673462,0.08366351575,
618.934021,-0.0005969341728,618.934021,0.005823923741,618.934021,0.007370762061,618.934021,0.01274802722,618.934021,0.01366490405,618.934021,0.01574776694,618.934021,0.01802289858,618.934021,0.01774606109,618.934021,0.01726784743,618.934021,0.02695617452,618.934021,0.03473655879,618.934021,0.03731639311,618.934021,0.04798294604,618.934021,0.05470142514,618.934021,0.0640297085,618.934021,0.06818609685,618.934021,0.07603671402,618.934021,0.08302946389,
618.0480957,-0.00108275353,618.0480957,0.006303142291,618.0480957,0.007751304191,618.0480957,0.008688869886,618.0480957,0.01286485419,618.0480957,0.01267304737,618.0480957,0.01772874966,618.0480957,0.01673691347,618.0480957,0.02475118823,618.0480957,0.02463848889,618.0480957,0.03549076989,618.0480957,0.03908426315,618.0480957,0.04791371152,618.0480957,0.05765411258,618.0480957,0.06420274824,618.0480957,0.07085514069,618.0480957,0.07708783448,618.0480957,0.08262997121,
617.0142212,-0.0001374845015,617.0142212,0.006087906193,617.0142212,0.008950002491,617.0142212,0.01168975234,617.0142212,0.01412903052,617.0142212,0.01355272252,617.0142212,0.01551173069,617.0142212,0.01630006731,617.0142212,0.01947825029,617.0142212,0.02611976489,617.0142212,0.03221959993,617.0142212,0.04031468183,617.0142212,0.04654993117,617.0142212,0.05670806766,617.0142212,0.0644506067,617.0142212,0.06821544468,617.0142212,0.07934191078,617.0142212,0.08543295413,
615.9801025,0.0006539056776,615.9801025,0.005499355029,615.9801025,0.008057281375,615.9801025,0.0105517162,615.9801025,0.01294194721,615.9801025,0.01576038264,615.9801025,0.01067026146,615.9801025,0.01852571592,615.9801025,0.01977664791,615.9801025,0.02806393057,615.9801025,0.03713939339,615.9801025,0.0408160463,615.9801025,0.04624417052,615.9801025,0.05792414397,615.9801025,0.06492587179,615.9801025,0.07099656016,615.9801025,0.07723216712,615.9801025,0.08335977793,
614.9456177,7.95807573E-5,614.9456177,0.007496422157,614.9456177,0.008663676679,614.9456177,0.008249381557,614.9456177,0.01406456064,614.9456177,0.01568437181,614.9456177,0.01630990393,614.9456177,0.01896845922,614.9456177,0.01965908334,614.9456177,0.02835082263,614.9456177,0.03480509669,614.9456177,0.03927877545,614.9456177,0.04647706449,614.9456177,0.05833632126,614.9456177,0.06612813473,614.9456177,0.07243953645,614.9456177,0.07787917554,614.9456177,0.08514794707,
614.0587769,-0.0001572029141,614.0587769,0.005944675766,614.0587769,0.006922767498,614.0587769,0.00771248946,614.0587769,0.01289815921,614.0587769,0.01505242288,614.0587769,0.01499660406,614.0587769,0.01951610111,614.0587769,0.01775922067,614.0587769,0.02843991853,614.0587769,0.03538735583,614.0587769,0.04261481017,614.0587769,0.0454832837,614.0587769,0.05673900992,614.0587769,0.06421003491,614.0587769,0.07271522284,614.0587769,0.07617933303,614.0587769,0.08080141991,
613.0237427,0.0003917018475,613.0237427,0.00509162806,613.0237427,0.008817422204,613.0237427,0.009612929076,613.0237427,0.01434655115,613.0237427,0.01501027029,613.0237427,0.01731355861,613.0237427,0.01897973567,613.0237427,0.01950139925,613.0237427,0.02739963308,613.0237427,0.03608312085,613.0237427,0.0396553576,613.0237427,0.04546744749,613.0237427,0.05809192359,613.0237427,0.06558609754,613.0237427,0.07146021724,613.0237427,0.07713835686,613.0237427,0.0797701478,
611.9884644,-0.0005696353037,611.9884644,0.004860708956,611.9884644,0.006061392836,611.9884644,0.009982436895,611.9884644,0.01405766234,611.9884644,0.01622686349,611.9884644,0.01670578867,611.9884644,0.01810064167,611.9884644,0.01496605854,611.9884644,0.02678081207,611.9884644,0.03595343977,611.9884644,0.04108030349,611.9884644,0.04695750773,611.9884644,0.05882239342,611.9884644,0.06492643803,611.9884644,0.07280921191,611.9884644,0.0777477324,611.9884644,0.08168147504,
610.9529419,-0.0004652322095,610.9529419,0.005484359805,610.9529419,0.00837769825,610.9529419,0.008202185854,610.9529419,0.01331870351,610.9529419,0.01562981308,610.9529419,0.01393006276,610.9529419,0.01572323404,610.9529419,0.0189238973,610.9529419,0.0282742884,610.9529419,0.03292320296,610.9529419,0.03787330538,610.9529419,0.0455491133,610.9529419,0.06003986672,610.9529419,0.06561277807,610.9529419,0.07067910582,610.9529419,0.07757865638,610.9529419,0.08581800014,
610.0650635,-0.001324375626,610.0650635,0.00741312746,610.0650635,0.008837525733,610.0650635,0.008351994678,610.0650635,0.01318251435,610.0650635,0.01474217512,610.0650635,0.01610337943,610.0650635,0.01519075409,610.0650635,0.01991218328,610.0650635,0.02778166905,610.0650635,0.03745325655,610.0650635,0.04068866745,610.0650635,0.04607426003,610.0650635,0.05893581361,610.0650635,0.06493380666,610.0650635,0.07024485618,610.0650635,0.07746985555,610.0650635,0.09100363404,
609.0289917,1.237366905E-5,609.0289917,0.00632741116,609.0289917,0.01014303602,609.0289917,0.01183249615,609.0289917,0.01478036493,609.0289917,0.01636779867,609.0289917,0.01574473456,609.0289917,0.01837446354,609.0289917,0.02197900414,609.0289917,0.02898782492,609.0289917,0.03768515214,609.0289917,0.04177927226,609.0289917,0.04776900634,609.0289917,0.0577679351,609.0289917,0.06677977741,609.0289917,0.07198812813,609.0289917,0.07960230112,609.0289917,0.08203987777,
607.9926147,8.540620911E-5,607.9926147,0.006412888877,607.9926147,0.009211952798,607.9926147,0.01194489934,607.9926147,0.0140808979,607.9926147,0.01641707309,607.9926147,0.01876099221,607.9926147,0.0182977505,607.9926147,0.02165318653,607.9926147,0.02884533443,607.9926147,0.03547085449,607.9926147,0.03979746997,607.9926147,0.04733812436,607.9926147,0.05904653296,607.9926147,0.06534197927,607.9926147,0.07339675725,607.9926147,0.07959654927,607.9926147,0.08356441557,
606.9559326,-0.0003917885479,606.9559326,0.007560030092,606.9559326,0.009955605492,606.9559326,0.01155715715,606.9559326,0.01485868264,606.9559326,0.01642734371,606.9559326,0.01772273704,606.9559326,0.01952931285,606.9559326,0.0222137887,606.9559326,0.02966292761,606.9559326,0.03833914176,606.9559326,0.04222224653,606.9559326,0.04857976735,606.9559326,0.05978972465,606.9559326,0.06631846726,606.9559326,0.07499276847,606.9559326,0.0788884908,606.9559326,0.08849054575,
606.0671387,0.001600186224,606.0671387,0.009311884642,606.0671387,0.01155619975,606.0671387,0.0129117053,606.0671387,0.0167886503,606.0671387,0.01702156104,606.0671387,0.01662945002,606.0671387,0.02118397132,606.0671387,0.02059367113,606.0671387,0.03078220226,606.0671387,0.03930663317,606.0671387,0.04127639905,606.0671387,0.04997126013,606.0671387,0.06267988682,606.0671387,0.06865318865,606.0671387,0.07695499063,606.0671387,0.08173071593,606.0671387,0.09453391284,
605.0299072,0.000234357125,605.0299072,0.007118971087,605.0299072,0.0105493553,605.0299072,0.01284562983,605.0299072,0.01569330879,605.0299072,0.01684475504,605.0299072,0.01750925928,605.0299072,0.01833933219,605.0299072,0.01984207891,605.0299072,0.03042778187,605.0299072,0.0366269052,605.0299072,0.04230313376,605.0299072,0.0481820628,605.0299072,0.06055730954,605.0299072,0.06802594662,605.0299072,0.07490971684,605.0299072,0.0792979151,605.0299072,0.0861114338,
603.9924316,0.001195738441,603.9924316,0.009793328121,603.9924316,0.009919268079,603.9924316,0.01382366475,603.9924316,0.01648538932,603.9924316,0.01859590411,603.9924316,0.0196569711,603.9924316,0.01994280703,603.9924316,0.02380390279,603.9924316,0.03148448467,603.9924316,0.03953226283,603.9924316,0.04388667271,603.9924316,0.05027741939,603.9924316,0.06269618869,603.9924316,0.06936503202,603.9924316,0.07622887939,603.9924316,0.08198938519,603.9924316,0.09122011065,
602.9546509,-0.0003858401033,602.9546509,0.008693148382,602.9546509,0.009203650989,602.9546509,0.01323100179,602.9546509,0.01546915714,602.9546509,0.0152727114,602.9546509,0.01859036647,602.9546509,0.02021722496,602.9546509,0.02131964639,602.9546509,0.02915525064,602.9546509,0.04041632265,602.9546509,0.04339388385,602.9546509,0.04953801632,602.9546509,0.05993225053,602.9546509,0.0686872676,602.9546509,0.07543773949,602.9546509,0.08071325719,602.9546509,0.08957884461,
602.0648804,0.001502324943,602.0648804,0.008756034076,602.0648804,0.01122620516,602.0648804,0.01463038474,602.0648804,0.01676677726,602.0648804,0.01923068054,602.0648804,0.01952904277,602.0648804,0.02170284651,602.0648804,0.0229710266,602.0648804,0.03096185625,602.0648804,0.04052833468,602.0648804,0.04459160939,602.0648804,0.05124099925,602.0648804,0.06261514872,602.0648804,0.06972952187,602.0648804,0.07794012874,602.0648804,0.08270972967,602.0648804,0.0903359279,
601.0266113,3.882912551E-6,601.0266113,0.00898187235,601.0266113,0.01059943251,601.0266113,0.01428186148,601.0266113,0.01539030019,601.0266113,0.01532363147,601.0266113,0.01905159466,601.0266113,0.02024079114,601.0266113,0.01904983632,601.0266113,0.03191768751,601.0266113,0.03612989932,601.0266113,0.04367004707,601.0266113,0.04966949672,601.0266113,0.0604063943,601.0266113,0.06922004372,601.0266113,0.07658606023,601.0266113,0.08327755332,601.0266113,0.09298866242,
599.9879761,-0.001238842262,599.9879761,0.00852178596,599.9879761,0.00997782778,599.9879761,0.01077647321,599.9879761,0.01522978675,599.9879761,0.01576803252,599.9879761,0.0185240414,599.9879761,0.0195711758,599.9879761,0.02141038328,599.9879761,0.03085870855,599.9879761,0.03994717821,599.9879761,0.04197283089,599.9879761,0.04742782563,599.9879761,0.05978740752,599.9879761,0.06641685218,599.9879761,0.07615863532,599.9879761,0.08236244321,599.9879761,0.08793938905,
598.9491577,0.0004700328282,598.9491577,0.009847581387,598.9491577,0.009575244039,598.9491577,0.01426773705,598.9491577,0.01541060302,598.9491577,0.01803029142,598.9491577,0.02000585198,598.9491577,0.02221798338,598.9491577,0.02289365977,598.9491577,0.03173454478,598.9491577,0.03889453784,598.9491577,0.04541832581,598.9491577,0.04880299792,598.9491577,0.06249415502,598.9491577,0.06964852661,598.9491577,0.07587949187,598.9491577,0.08345413208,598.9491577,0.0916223377,
598.0584106,0.001196049969,598.0584106,0.01183997095,598.0584106,0.01207921002,598.0584106,0.01595379971,598.0584106,0.01887969114,598.0584106,0.01910047047,598.0584106,0.02174353041,598.0584106,0.02301000059,598.0584106,0.02472419664,598.0584106,0.03389615566,598.0584106,0.03944766521,598.0584106,0.04640424252,598.0584106,0.05008166656,598.0584106,0.06600272655,598.0584106,0.07162753493,598.0584106,0.0794435367,598.0584106,0.08337245136,598.0584106,0.09321857989,
597.019043,-0.0004779542796,597.019043,0.01039396133,597.019043,0.01201922167,597.019043,0.01348281093,597.019043,0.01791171543,597.019043,0.01681496575,597.019043,0.02041497082,597.019043,0.02120560594,597.019043,0.02288500965,597.019043,0.03290320933,597.019043,0.04021556303,597.019043,0.04300641641,597.019043,0.04920651764,597.019043,0.06249968708,597.019043,0.06822995842,597.019043,0.07948907465,597.019043,0.0859375298,597.019043,0.09239641577,
595.9793701,0.0001141462344,595.9793701,0.01119903103,595.9793701,0.01171948295,595.9793701,0.01489524823,595.9793701,0.0168462079,595.9793701,0.01897816733,595.9793701,0.0201949589,595.9793701,0.02211092412,595.9793701,0.0236054007,595.9793701,0.03262515366,595.9793701,0.04117677361,595.9793701,0.04483544454,595.9793701,0.0519827567,595.9793701,0.06319853663,595.9793701,0.07174666971,595.9793701,0.07833616436,595.9793701,0.08391332626,595.9793701,0.09095150977,
594.9393921,0.001430689939,594.9393921,0.01208666246,594.9393921,0.01347231679,594.9393921,0.01575568505,594.9393921,0.0173951108,594.9393921,0.02076826245,594.9393921,0.02110311761,594.9393921,0.02317849547,594.9393921,0.02228863537,594.9393921,0.03302075714,594.9393921,0.04245250672,594.9393921,0.04451359436,594.9393921,0.05193806067,594.9393921,0.06500256062,594.9393921,0.07287038118,594.9393921,0.07866501063,594.9393921,0.08221901953,594.9393921,0.09261790663,
594.0477905,0.001674473751,594.0477905,0.01237410959,594.0477905,0.01362619828,594.0477905,0.01627711579,594.0477905,0.01921774633,594.0477905,0.01774196327,594.0477905,0.02131853253,594.0477905,0.02284211852,594.0477905,0.02406402677,594.0477905,0.03331038356,594.0477905,0.04242550582,594.0477905,0.04618868977,594.0477905,0.05346539617,594.0477905,0.06548865885,594.0477905,0.07364814728,594.0477905,0.08004965633,594.0477905,0.08647471666,594.0477905,0.09374185652,
593.0073242,0.001414847677,593.0073242,0.01265566982,593.0073242,0.01395281032,593.0073242,0.01746729948,593.0073242,0.01869385876,593.0073242,0.02057768404,593.0073242,0.02331200987,593.0073242,0.02411275916,593.0073242,0.02468909509,593.0073242,0.03606396541,593.0073242,0.04317492992,593.0073242,0.04810504988,593.0073242,0.05571902171,593.0073242,0.06861116737,593.0073242,0.07576208562,593.0073242,0.08278370649,593.0073242,0.08550153673,593.0073242,0.09227441996,
591.9665527,0.001199450344,591.9665527,0.01266081352,591.9665527,0.01426535565,591.9665527,0.01752311364,591.9665527,0.01754653454,591.9665527,0.02007695846,591.9665527,0.02362794988,591.9665527,0.0239410568,591.9665527,0.0251781065,591.9665527,0.03637913242,591.9665527,0.04368796945,591.9665527,0.04718152061,591.9665527,0.0545813553,591.9665527,0.06678403914,591.9665527,0.07321950048,591.9665527,0.08144812286,591.9665527,0.088568151,591.9665527,0.09195606411,
591.0742188,0.0001253320515,591.0742188,0.01371208299,591.0742188,0.01414617244,591.0742188,0.01705526561,591.0742188,0.01942830347,591.0742188,0.02236613818,591.0742188,0.02254223451,591.0742188,0.02438437566,591.0742188,0.026669899,591.0742188,0.03432305902,591.0742188,0.04493381456,591.0742188,0.04622482136,591.0742188,0.05253207684,591.0742188,0.06229105592,591.0742188,0.07397776097,591.0742188,0.08095984161,591.0742188,0.08967414498,591.0742188,0.09284169227,
590.032959,-0.001540172962,590.032959,0.01266115997,590.032959,0.01123088039,590.032959,0.01644484513,590.032959,0.01609284803,590.032959,0.01950619183,590.032959,0.01990947314,590.032959,0.02120903134,590.032959,0.02171169035,590.032959,0.03332978114,590.032959,0.04149852693,590.032959,0.04448471591,590.032959,0.05075588822,590.032959,0.06674931943,590.032959,0.07203077525,590.032959,0.08084208518,590.032959,0.08304996043,590.032959,0.09311451018,
588.991394,0.0002933093929,588.991394,0.01213257853,588.991394,0.01261079125,588.991394,0.01901270263,588.991394,0.0215155296,588.991394,0.02183000185,588.991394,0.0240709763,588.991394,0.02390292846,588.991394,0.02644070052,588.991394,0.03571161628,588.991394,0.04350626469,588.991394,0.04784758016,588.991394,0.05675352365,588.991394,0.06816899031,588.991394,0.07396201044,588.991394,0.07698126137,588.991394,0.08611130714,588.991394,0.09787332267,
587.9495239,0.001769592869,587.9495239,0.01652701385,587.9495239,0.01881756634,587.9495239,0.02144533023,587.9495239,0.02256611921,587.9495239,0.02292253077,587.9495239,0.02553093247,587.9495239,0.02689767629,587.9495239,0.03002876416,587.9495239,0.03846914321,587.9495239,0.04505661502,587.9495239,0.05159107968,587.9495239,0.0581090562,587.9495239,0.07087242603,587.9495239,0.07754594088,587.9495239,0.08553894609,587.9495239,0.08952578157,587.9495239,0.09263533354,
587.0563354,-0.0001328782382,587.0563354,0.0155014284,587.0563354,0.01523316465,587.0563354,0.01976922341,587.0563354,0.02253533714,587.0563354,0.02292111143,587.0563354,0.0240562018,587.0563354,0.02435294352,587.0563354,0.02503817715,587.0563354,0.03585219011,587.0563354,0.04284899309,587.0563354,0.05045825988,587.0563354,0.05422463268,587.0563354,0.06747926772,587.0563354,0.07535610348,587.0563354,0.08722377568,587.0563354,0.08708244562,587.0563354,0.0953662619,
