baseline,,baseline1,,bm3,,dmso_1,,dmso_2,,Palmitic_acid_0.1,,Palmitic_acid_0.2,,Palmitic_acid_0.3,,Palmitic_acid_0.4,,Palmitic_acid_0.5,,Palmitic_acid_0.6,,Palmitic_acid_0.7,,Palmitic_acid_0.8,,Palmitic_acid_0.9,,Palmitic_acid_1.0,,Palmitic_acid_1.1,,Palmitic_acid_2.0,,Palmitic_acid_3.0,,Palmitic_acid_4.0,,Palmitic_acid_5.0,,Palmitic_acid_6.0,,Palmitic_acid_6.0,,Palmitic_acid_7.0,,Palmitic_acid_8.0,,Palmitic_acid_9.0,,Palmitic_acid_10.0,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
800.0281372,0.0001044883393,800.0281372,-0.001850831904,800.0281372,-0.001644833828,800.0281372,-0.001882947516,800.0281372,-0.001109348843,800.0281372,0.001575608505,800.0281372,0.002875306876,800.0281372,-0.0019929884,800.0281372,-0.001209415379,800.0281372,0.002303815912,800.0281372,0.0003196540056,800.0281372,0.00479875179,800.0281372,0.003168374998,800.0281372,0.01075309515,800.0281372,0.04125382379,800.0281372,0.00479814969,800.0281372,0.01449148171,800.0281372,0.01955438778,800.0281372,0.02899845131,800.0281372,0.0182772316,800.0281372,0.2470216602,800.0281372,0.02493384667,800.0281372,0.02619207278,800.0281372,0.03901456296,800.0281372,0.03823953867,800.0281372,0.04002423584,
799.0550537,-0.003410459263,799.0550537,-0.004717167933,799.0550537,-0.002442037454,799.0550537,-0.0010122034,799.0550537,-0.001500654267,799.0550537,-0.002018652158,799.0550537,-0.0007434812724,799.0550537,-0.0001941013761,799.0550537,0.003785603447,799.0550537,-0.003020254429,799.0550537,0.004036957398,799.0550537,0.004677741788,799.0550537,0.007762846537,799.0550537,0.007347987965,799.0550537,0.04139591753,799.0550537,0.003114558291,799.0550537,0.01328544598,799.0550537,0.01755796373,799.0550537,0.02752907388,799.0550537,0.02012548782,799.0550537,0.2477914542,799.0550537,0.02768625319,799.0550537,0.02826542035,799.0550537,0.03827979788,799.0550537,0.0363782607,799.0550537,0.03893241659,
797.9424438,0.001300878357,797.9424438,0.003476227168,797.9424438,0.002868062817,797.9424438,-0.001152362674,797.9424438,0.003713956336,797.9424438,0.005111088511,797.9424438,0.004647259135,797.9424438,-0.001007606392,797.9424438,0.003998995759,797.9424438,0.00687437458,797.9424438,0.01223880239,797.9424438,0.00537518831,797.9424438,0.009671024978,797.9424438,0.01154979318,797.9424438,0.046167586,797.9424438,0.01204045862,797.9424438,0.01526673231,797.9424438,0.01587810367,797.9424438,0.03251413256,797.9424438,0.01621522754,797.9424438,0.2436375022,797.9424438,0.02712527104,797.9424438,0.02963587828,797.9424438,0.040120814,797.9424438,0.04221628234,797.9424438,0.04565000162,
796.9685059,-0.0009598773904,796.9685059,-0.0002011909091,796.9685059,-0.002502884483,796.9685059,0.00162279082,796.9685059,0.002176058711,796.9685059,0.0003446789924,796.9685059,0.005000989884,796.9685059,-0.0001973097969,796.9685059,0.003057437716,796.9685059,0.003386499127,796.9685059,0.006919768639,796.9685059,0.004079051316,796.9685059,0.006035800092,796.9685059,0.008667267859,796.9685059,0.04388117418,796.9685059,0.007401725743,796.9685059,0.01362985745,796.9685059,0.02208679356,796.9685059,0.02808709815,796.9685059,0.02012730576,796.9685059,0.2398206443,796.9685059,0.02571474388,796.9685059,0.02556006052,796.9685059,0.03723535687,796.9685059,0.03835265711,796.9685059,0.04033348709,
795.9942017,0.0006053508841,795.9942017,0.0001120230299,795.9942017,-0.001584072714,795.9942017,0.0001416452287,795.9942017,0.0008121027495,795.9942017,0.003269455396,795.9942017,0.004612566438,795.9942017,0.004333373159,795.9942017,0.01065877452,795.9942017,0.004194980487,795.9942017,0.008143469691,795.9942017,0.007340668701,795.9942017,0.009309398942,795.9942017,0.005424357951,795.9942017,0.04535438493,795.9942017,0.008283284493,795.9942017,0.01495000906,795.9942017,0.02056940459,795.9942017,0.0303968247,795.9942017,0.02438815311,795.9942017,0.2490163296,795.9942017,0.03050058521,795.9942017,0.03079695813,795.9942017,0.04115986824,795.9942017,0.04028602317,795.9942017,0.04479322955,
795.0194702,0.001944213989,795.0194702,-0.0001312220265,795.0194702,0.001301475568,795.0194702,0.002197964583,795.0194702,-0.003360835835,795.0194702,0.001880877418,795.0194702,0.002704713028,795.0194702,0.006541609764,795.0194702,0.003917648923,795.0194702,0.003434061306,795.0194702,0.00813041348,795.0194702,0.005422838032,795.0194702,0.003976110369,795.0194702,0.01510098483,795.0194702,0.04521010071,795.0194702,0.007272723597,795.0194702,0.01322318241,795.0194702,0.02150935493,795.0194702,0.03515640274,795.0194702,0.02007516846,795.0194702,0.2418059707,795.0194702,0.02709981054,795.0194702,0.02647360414,795.0194702,0.04198973998,795.0194702,0.04079716653,795.0194702,0.03890569136,
794.0444336,0.0008973575314,794.0444336,-0.002168583917,794.0444336,-0.004066228401,794.0444336,-0.002102692379,794.0444336,-0.00247905124,794.0444336,-0.002527797362,794.0444336,3.758805178E-5,794.0444336,0.001250459929,794.0444336,0.0004217577225,794.0444336,-0.000192290172,794.0444336,0.005044460297,794.0444336,0.002454675268,794.0444336,0.003259857418,794.0444336,0.009131738916,794.0444336,0.03886350989,794.0444336,0.009837545455,794.0444336,0.008901172318,794.0444336,0.01749416813,794.0444336,0.02908078767,794.0444336,0.02074404061,794.0444336,0.244431302,794.0444336,0.0266747158,794.0444336,0.02526436001,794.0444336,0.03935908899,794.0444336,0.0395773463,794.0444336,0.03954771534,
793.0690308,-0.0004951750161,793.0690308,0.0007126037381,793.0690308,-0.002298843348,793.0690308,-0.002383396029,793.0690308,0.0006831759238,793.0690308,0.0003517774167,793.0690308,0.004614110105,793.0690308,0.00186400488,793.0690308,-0.00177813787,793.0690308,0.003226031782,793.0690308,0.005535010248,793.0690308,0.007916115224,793.0690308,0.006789147854,793.0690308,0.008505128324,793.0690308,0.04541519284,793.0690308,0.006197755691,793.0690308,0.014552081,793.0690308,0.01758637279,793.0690308,0.02810670622,793.0690308,0.02067521587,793.0690308,0.2523636818,793.0690308,0.03165535256,793.0690308,0.02633171529,793.0690308,0.04113488272,793.0690308,0.03906426579,793.0690308,0.03998963535,
791.9537354,0.001183694345,791.9537354,0.0002180145675,791.9537354,0.0005128966877,791.9537354,-0.0007810018142,791.9537354,0.00087912241,791.9537354,-0.001931090606,791.9537354,0.002561552683,791.9537354,-0.00170512218,791.9537354,0.003151321784,791.9537354,-0.005111275241,791.9537354,0.006334791891,791.9537354,0.003682079259,791.9537354,0.008783187717,791.9537354,0.008619234897,791.9537354,0.04642596096,791.9537354,0.007225265726,791.9537354,0.01458880771,791.9537354,0.01551148854,791.9537354,0.02945012227,791.9537354,0.01924699731,791.9537354,0.2408813387,791.9537354,0.02736927755,791.9537354,0.02504717186,791.9537354,0.04139654338,791.9537354,0.03884479776,791.9537354,0.0412672013,
