baseline,,bm3,,dmso_1.0,,dmso_2.0,,Arachadonic_acid_0.5,,Arachadonic_acid_1.0,,Arachadonic_acid_1.5,,Arachadonic_acid_2.0,,Arachadonic_acid_2.5,,Arachadonic_acid_3.0,,Arachadonic_acid_3.5,,Arachadonic_acid_4.0,,Arachadonic_acid_5.0,,Arachadonic_acid_6.0,,Arachadonic_acid_7.0,,Arachadonic_acid_8.0,,Arachadonic_acid_9.0,,Arachadonic_acid_10.0,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
677.9317017,-0.0002242698829,677.9317017,0.005213486962,677.9317017,0.006181266159,677.9317017,0.008358275518,677.9317017,0.007074581925,677.9317017,0.007491312921,677.9317017,0.009506975301,677.9317017,0.009511657991,677.9317017,0.03651003912,677.9317017,0.01796529256,677.9317017,0.01295845583,677.9317017,0.01077811886,677.9317017,0.01244400255,677.9317017,0.03517593816,677.9317017,0.02841623314,677.9317017,0.02699272707,677.9317017,0.04518372938,677.9317017,0.02509307861,
677.0609131,-0.0006145638181,677.0609131,0.009058992378,677.0609131,0.006303588394,677.0609131,0.009960664436,677.0609131,0.008850101382,677.0609131,0.008813803084,677.0609131,0.01198869757,677.0609131,0.006786203012,677.0609131,0.03529291973,677.0609131,0.01592850313,677.0609131,0.01525812596,677.0609131,0.01212134492,677.0609131,0.01442128513,677.0609131,0.03295344859,677.0609131,0.03224279359,677.0609131,0.03085534461,677.0609131,0.04834096879,677.0609131,0.02917252481,
676.0446777,0.0003483577166,676.0446777,0.006195655093,676.0446777,0.002005505143,676.0446777,0.00901237037,676.0446777,0.008082967252,676.0446777,0.008980683051,676.0446777,0.009232021868,676.0446777,0.01388307381,676.0446777,0.02996508032,676.0446777,0.01287482679,676.0446777,0.01394610107,676.0446777,0.0108162798,676.0446777,0.01443287265,676.0446777,0.03914711624,676.0446777,0.02896610275,676.0446777,0.02115605772,676.0446777,0.05413389951,676.0446777,0.02513836138,
675.0280762,-0.002369184745,675.0280762,0.005039065611,675.0280762,0.007214500569,675.0280762,0.007249296643,675.0280762,0.004237847868,675.0280762,0.006300332025,675.0280762,0.005512725562,675.0280762,0.00963534601,675.0280762,0.0262226481,675.0280762,0.01142388489,675.0280762,0.009639369324,675.0280762,0.009730398655,675.0280762,0.01387823652,675.0280762,0.03368395194,675.0280762,0.02684681304,675.0280762,0.03160178289,675.0280762,0.04332203045,675.0280762,0.02507903799,
674.0111694,-0.001909339218,674.0111694,0.005154491868,674.0111694,0.006818282418,674.0111694,0.006671919487,674.0111694,0.00687516341,674.0111694,0.008714646101,674.0111694,0.01078807004,674.0111694,0.01140265167,674.0111694,0.0354235284,674.0111694,0.01358885784,674.0111694,0.0139847286,674.0111694,0.01319017261,674.0111694,0.01257511042,674.0111694,0.03567912802,674.0111694,0.02779198997,674.0111694,0.02890094183,674.0111694,0.04586336017,674.0111694,0.02390684001,
672.9939575,-0.002498251852,672.9939575,0.005974331405,672.9939575,0.006267555524,672.9939575,0.008308666758,672.9939575,0.01153878774,672.9939575,0.008706300519,672.9939575,0.01050249301,672.9939575,0.004327673465,672.9939575,0.03330018371,672.9939575,0.01261742692,672.9939575,0.01194801275,672.9939575,0.01056532189,672.9939575,0.01265268493,672.9939575,0.03305949643,672.9939575,0.02789894119,672.9939575,0.02750554867,672.9939575,0.04988658056,672.9939575,0.02597194724,
671.9764404,-0.00245882012,671.9764404,0.003807225265,671.9764404,0.005544107873,671.9764404,0.006600241642,671.9764404,0.004715135321,671.9764404,0.006548757665,671.9764404,0.009489565156,671.9764404,0.01182185579,671.9764404,0.02601869404,671.9764404,0.01254321542,671.9764404,0.01261801366,671.9764404,0.009597023949,671.9764404,0.01324028894,671.9764404,0.03335639089,671.9764404,0.02798148245,671.9764404,0.02810516022,671.9764404,0.04650293663,671.9764404,0.02334339358,
670.9586182,-0.0002906021837,670.9586182,0.005859185476,670.9586182,0.009361264296,670.9586182,0.009780699387,670.9586182,0.008132839575,670.9586182,0.009245639667,670.9586182,0.01154288184,670.9586182,0.009003516287,670.9586182,0.03185096756,670.9586182,0.00806395337,670.9586182,0.01146175712,670.9586182,0.01136871707,670.9586182,0.007363626733,670.9586182,0.03583323956,670.9586182,0.03119987994,670.9586182,0.02907110006,670.9586182,0.04977216199,670.9586182,0.02747562714,
669.9404297,-0.0007700974238,669.9404297,0.005573185161,669.9404297,0.008834091946,669.9404297,0.01037572138,669.9404297,0.0091851959,669.9404297,0.01025025826,669.9404297,0.01207151823,669.9404297,0.01220791787,669.9404297,0.03808717057,669.9404297,0.01652523875,669.9404297,0.01294282731,669.9404297,0.01385744382,669.9404297,0.01626564004,669.9404297,0.03774218634,669.9404297,0.03103772737,669.9404297,0.03087035194,669.9404297,0.05442264676,669.9404297,0.02838492207,
669.0675049,-0.002113924129,669.0675049,0.007147364784,669.0675049,0.007397381123,669.0675049,0.007193734869,669.0675049,0.005805270746,669.0675049,0.008558323607,669.0675049,0.01094827708,669.0675049,0.01004307158,669.0675049,0.02823083289,669.0675049,0.01115648076,669.0675049,0.0141681293,669.0675049,0.009437922388,669.0675049,0.01178094652,669.0675049,0.03091529571,669.0675049,0.02708705328,669.0675049,0.02405144088,669.0675049,0.04535789043,669.0675049,0.02653490752,
668.0487671,-0.001166510396,668.0487671,0.005790736992,668.0487671,0.007134996355,668.0487671,0.00989786908,668.0487671,0.007597039919,668.0487671,0.009122723714,668.0487671,0.01046541985,668.0487671,0.01295410842,668.0487671,0.02820146829,668.0487671,0.01404017583,668.0487671,0.01542589162,668.0487671,0.01314425189,668.0487671,0.01408092491,668.0487671,0.03654104099,668.0487671,0.0263383165,668.0487671,0.03067256697,668.0487671,0.04994927719,668.0487671,0.02873895317,
667.0296631,-0.0008000192465,667.0296631,0.007054454647,667.0296631,0.006182027515,667.0296631,0.005256978795,667.0296631,0.009288637899,667.0296631,0.01143985707,667.0296631,0.01428614184,667.0296631,0.01210726425,667.0296631,0.02923066542,667.0296631,0.01749540679,667.0296631,0.01368258893,667.0296631,0.01373727713,667.0296631,0.020206457,667.0296631,0.03766202927,667.0296631,0.03522180766,667.0296631,0.02560764365,667.0296631,0.04911212996,667.0296631,0.02874771878,
666.0103149,-0.005115982145,666.0103149,0.005506826565,666.0103149,0.006488818675,666.0103149,0.01025669929,666.0103149,0.008779594675,666.0103149,0.01071491372,666.0103149,0.01085561235,666.0103149,0.01266427804,666.0103149,0.03508028761,666.0103149,0.01523748133,666.0103149,0.01430743653,666.0103149,0.01265017968,666.0103149,0.01234214939,666.0103149,0.03849352151,666.0103149,0.02287589759,666.0103149,0.03049467131,666.0103149,0.04947720841,666.0103149,0.02808925323,
664.9906006,-0.002777670976,664.9906006,0.0064541623,664.9906006,0.007393115666,664.9906006,0.00846160017,664.9906006,0.008922970854,664.9906006,0.01053970121,664.9906006,0.01091642212,664.9906006,0.01110639237,664.9906006,0.03665703908,664.9906006,0.01258704811,664.9906006,0.01741564274,664.9906006,0.01535892207,664.9906006,0.01501849666,664.9906006,0.03738810495,664.9906006,0.02906642295,664.9906006,0.0259807948,664.9906006,0.0528245531,664.9906006,0.03166289628,
663.9705811,-0.001319007715,663.9705811,0.005701814778,663.9705811,0.01004466135,663.9705811,0.0104548661,663.9705811,0.007612977643,663.9705811,0.01004468743,663.9705811,0.01508080307,663.9705811,0.01764230989,663.9705811,0.03610649705,663.9705811,0.01678335108,663.9705811,0.01073730737,663.9705811,0.01693332382,663.9705811,0.01686994173,663.9705811,0.03960403055,663.9705811,0.02736875415,663.9705811,0.02565435134,663.9705811,0.05478061736,663.9705811,0.0288642291,
662.9502563,0.0002384493273,662.9502563,0.008744993247,662.9502563,0.008808995597,662.9502563,0.01196270064,662.9502563,0.01149641629,662.9502563,0.01255064923,662.9502563,0.01633998007,662.9502563,0.01427541394,662.9502563,0.03640601411,662.9502563,0.01931808703,662.9502563,0.01832229458,662.9502563,0.0181385614,662.9502563,0.01125927828,662.9502563,0.04071974009,662.9502563,0.03393032774,662.9502563,0.03193420917,662.9502563,0.05152986571,662.9502563,0.03119298257,
661.9296265,-0.0001132104662,661.9296265,0.007309024688,661.9296265,0.009123146534,661.9296265,0.01100657787,661.9296265,0.008013718762,661.9296265,0.01182238758,661.9296265,0.01364839543,661.9296265,0.0138673326,661.9296265,0.04204602912,661.9296265,0.01759168319,661.9296265,0.0164287407,661.9296265,0.01669914275,661.9296265,0.01428004168,661.9296265,0.02928200364,661.9296265,0.03559926897,661.9296265,0.03283296153,661.9296265,0.05116542056,661.9296265,0.03193568438,
661.0545654,-0.003072949825,661.0545654,0.005927382503,661.0545654,0.009275917895,661.0545654,0.01073070057,661.0545654,0.01133244671,661.0545654,0.0132748764,661.0545654,0.01164816413,661.0545654,0.01323137525,661.0545654,0.0370478183,661.0545654,0.01735938527,661.0545654,0.01876220852,661.0545654,0.01908123866,661.0545654,0.01696395315,661.0545654,0.03831782192,661.0545654,0.03518040106,661.0545654,0.02819453552,661.0545654,0.0542110838,661.0545654,0.02864335291,
660.0333252,6.559999747E-5,660.0333252,0.008742986247,660.0333252,0.01100671012,660.0333252,0.01142909378,660.0333252,0.006724180654,660.0333252,0.01260167733,660.0333252,0.01667783782,660.0333252,0.01688980311,660.0333252,0.03842270374,660.0333252,0.0200351011,660.0333252,0.01281606127,660.0333252,0.01763343997,660.0333252,0.01564025134,660.0333252,0.04058565572,660.0333252,0.03396489844,660.0333252,0.02803855389,660.0333252,0.05299431831,660.0333252,0.03548610955,
659.0118408,0.001800342114,659.0118408,0.01158305071,659.0118408,0.0102680428,659.0118408,0.01192741841,659.0118408,0.01360718068,659.0118408,0.01773193106,659.0118408,0.01741580479,659.0118408,0.01656874828,659.0118408,0.03562447429,659.0118408,0.0215672683,659.0118408,0.01911859401,659.0118408,0.0187194515,659.0118408,0.01338557247,659.0118408,0.03846744448,659.0118408,0.03698506951,659.0118408,0.03529376164,659.0118408,0.05587267131,659.0118408,0.02959164791,
657.9899902,0.000991787645,657.9899902,0.008988901973,657.9899902,0.0102507351,657.9899902,0.01281182189,657.9899902,0.01391931716,657.9899902,0.01413098257,657.9899902,0.01712707616,657.9899902,0.01786391623,657.9899902,0.03751152754,657.9899902,0.01945569925,657.9899902,0.01920413785,657.9899902,0.01951044239,657.9899902,0.01915800944,657.9899902,0.04669472203,657.9899902,0.03442140296,657.9899902,0.03742179275,657.9899902,0.05164256319,657.9899902,0.03308477998,
656.9678345,0.003582756035,656.9678345,0.01098815259,656.9678345,0.01170818042,656.9678345,0.01445813477,656.9678345,0.01452542096,656.9678345,0.01840476505,656.9678345,0.02065515332,656.9678345,0.01658999361,656.9678345,0.04254348576,656.9678345,0.02012863383,656.9678345,0.02213873528,656.9678345,0.02263729088,656.9678345,0.02189206891,656.9678345,0.04232124984,656.9678345,0.03558016196,656.9678345,0.03967095912,656.9678345,0.05520372465,656.9678345,0.03729653731,
655.9453735,-0.001373974141,655.9453735,0.006262591574,655.9453735,0.01132644154,655.9453735,0.01164433453,655.9453735,0.01185633056,655.9453735,0.01331136283,655.9453735,0.01916826144,655.9453735,0.01041416451,655.9453735,0.03930065408,655.9453735,0.02008286864,655.9453735,0.01860114746,655.9453735,0.01928972453,655.9453735,0.01745579205,655.9453735,0.0422652401,655.9453735,0.03375296667,655.9453735,0.03490116447,655.9453735,0.05123639852,655.9453735,0.03327838331,
655.0687256,0.0009140110342,655.0687256,0.009886614047,655.0687256,0.01025100052,655.0687256,0.008330699988,655.0687256,0.01401606016,655.0687256,0.0165962074,655.0687256,0.02056492679,655.0687256,0.01771896146,655.0687256,0.03910230473,655.0687256,0.02148248069,655.0687256,0.01901792176,655.0687256,0.01943195798,655.0687256,0.01932607032,655.0687256,0.04183388129,655.0687256,0.0390192382,655.0687256,0.0361543484,655.0687256,0.0447364375,655.0687256,0.03226367757,
654.0456543,-0.0007565569831,654.0456543,0.007988432422,654.0456543,0.009043900296,654.0456543,0.01215696242,654.0456543,0.01385664195,654.0456543,0.01616358571,654.0456543,0.01382596232,654.0456543,0.01831632666,654.0456543,0.03874352202,654.0456543,0.02115377411,654.0456543,0.01923703961,654.0456543,0.02009810507,654.0456543,0.0214400813,654.0456543,0.04340572655,654.0456543,0.03257691115,654.0456543,0.03720458969,654.0456543,0.05781918019,654.0456543,0.03550639004,
653.0223389,-0.0004402007035,653.0223389,0.006391609553,653.0223389,0.01052246243,653.0223389,0.01230310835,653.0223389,0.01514494233,653.0223389,0.01439193077,653.0223389,0.01806132309,653.0223389,0.01953925006,653.0223389,0.03923089057,653.0223389,0.02390492521,653.0223389,0.02199392579,653.0223389,0.02145305276,653.0223389,0.02026227117,653.0223389,0.04034325853,653.0223389,0.03433230519,653.0223389,0.0330995284,653.0223389,0.04231985286,653.0223389,0.0373477079,
651.9986572,0.001209054724,651.9986572,0.01134076342,651.9986572,0.01335594058,651.9986572,0.01322729234,651.9986572,0.01517836843,651.9986572,0.01834478788,651.9986572,0.01921165921,651.9986572,0.01824823581,651.9986572,0.03738943115,651.9986572,0.02318775095,651.9986572,0.02355298214,651.9986572,0.0221317634,651.9986572,0.02107749321,651.9986572,0.04615302011,651.9986572,0.0359091498,651.9986572,0.03866584226,651.9986572,0.06073542312,651.9986572,0.03723696619,
650.9747314,0.00025632084,650.9747314,0.01067450643,650.9747314,0.00920320116,650.9747314,0.01284541655,650.9747314,0.01157119405,650.9747314,0.01848881692,650.9747314,0.01947952248,650.9747314,0.01633927971,650.9747314,0.04057781026,650.9747314,0.02358383685,650.9747314,0.02014704421,650.9747314,0.02180234715,650.9747314,0.02327167057,650.9747314,0.03902671486,650.9747314,0.03871740028,650.9747314,0.03347984701,650.9747314,0.05656919256,650.9747314,0.03656342626,
649.9504395,-0.0009368374594,649.9504395,0.007952866144,649.9504395,0.01163186505,649.9504395,0.009665942751,649.9504395,0.01595181227,649.9504395,0.01855729707,649.9504395,0.01641258411,649.9504395,0.0183445178,649.9504395,0.03621382639,649.9504395,0.02238617092,649.9504395,0.01959240623,649.9504395,0.02111944929,649.9504395,0.02108735591,649.9504395,0.04442096874,649.9504395,0.04068591073,649.9504395,0.03653129935,649.9504395,0.05929105729,649.9504395,0.03608294949,
649.0722656,0.002114665229,649.0722656,0.009488321841,649.0722656,0.0110665597,649.0722656,0.01356917433,649.0722656,0.01379322819,649.0722656,0.02020553499,649.0722656,0.01968086138,649.0722656,0.02080959268,649.0722656,0.04583939537,649.0722656,0.01891062222,649.0722656,0.01958885975,649.0722656,0.0220908504,649.0722656,0.01862008683,649.0722656,0.04047328979,649.0722656,0.04236351326,649.0722656,0.03892285004,649.0722656,0.05734616518,649.0722656,0.03556543961,
648.0474243,0.001781159313,648.0474243,0.01237264462,648.0474243,0.0129057318,648.0474243,0.0131736286,648.0474243,0.01743773744,648.0474243,0.01841977984,648.0474243,0.02134036459,648.0474243,0.0230795797,648.0474243,0.04188165814,648.0474243,0.02368242852,648.0474243,0.0204388462,648.0474243,0.01858693548,648.0474243,0.02365350723,648.0474243,0.04543565586,648.0474243,0.04002327099,648.0474243,0.03619654849,648.0474243,0.06261813641,648.0474243,0.03806902841,
647.0222778,-0.001754419412,647.0222778,0.01066996995,647.0222778,0.0105112968,647.0222778,0.01335198991,647.0222778,0.01346852537,647.0222778,0.01593956724,647.0222778,0.01830228604,647.0222778,0.02054351382,647.0222778,0.04173854738,647.0222778,0.02409902215,647.0222778,0.01841516234,647.0222778,0.01685516909,647.0222778,0.02007514052,647.0222778,0.04257586226,647.0222778,0.03689521924,647.0222778,0.03507860377,647.0222778,0.05584708974,647.0222778,0.03733047098,
645.9968262,-0.0003373184591,645.9968262,0.007845918648,645.9968262,0.01182478201,645.9968262,0.01143730618,645.9968262,0.01457876898,645.9968262,0.01159613114,645.9968262,0.01837270893,645.9968262,0.01868220977,645.9968262,0.03748260066,645.9968262,0.02314420044,645.9968262,0.02078794874,645.9968262,0.01970876008,645.9968262,0.01551942993,645.9968262,0.04045229405,645.9968262,0.03835189342,645.9968262,0.03774763644,645.9968262,0.05789731815,645.9968262,0.03405974433,
644.9710693,-0.0009207191179,644.9710693,0.01031816751,644.9710693,0.01124448143,644.9710693,0.0154296197,644.9710693,0.01411565952,644.9710693,0.01404555049,644.9710693,0.01917605475,644.9710693,0.01932542026,644.9710693,0.04243575037,644.9710693,0.02138648182,644.9710693,0.02718520537,644.9710693,0.02117127739,644.9710693,0.02077817358,644.9710693,0.04461384192,644.9710693,0.03534506261,644.9710693,0.03764909878,644.9710693,0.05812944472,644.9710693,0.03608517349,
643.9450073,-0.0007688053884,643.9450073,0.008605715819,643.9450073,0.01228276361,643.9450073,0.01302209496,643.9450073,0.01846412942,643.9450073,0.0166814439,643.9450073,0.01981842518,643.9450073,0.01507311221,643.9450073,0.04009063169,643.9450073,0.02178617939,643.9450073,0.01995852776,643.9450073,0.02131567709,643.9450073,0.02115999907,643.9450073,0.03653318435,643.9450073,0.03945962712,643.9450073,0.03447994217,643.9450073,0.05710861087,643.9450073,0.0356557481,
643.0652466,-0.0004641978885,643.0652466,0.007378133945,643.0652466,0.01055832021,643.0652466,0.01223605964,643.0652466,0.01487837173,643.0652466,0.01765128784,643.0652466,0.0193642322,643.0652466,0.01816714555,643.0652466,0.04174649715,643.0652466,0.02293385565,643.0652466,0.02330537327,643.0652466,0.01938382909,643.0652466,0.02334279381,643.0652466,0.04185508937,643.0652466,0.03628386185,643.0652466,0.03748232126,643.0652466,0.05795058981,643.0652466,0.03528705239,
642.0386353,0.001236804877,642.0386353,0.01026327256,642.0386353,0.01221925952,642.0386353,0.009890083224,642.0386353,0.01533918455,642.0386353,0.01857853308,642.0386353,0.01726407558,642.0386353,0.01743304916,642.0386353,0.03844538331,642.0386353,0.0230847951,642.0386353,0.02007934265,642.0386353,0.02224522829,642.0386353,0.01911053248,642.0386353,0.04686127231,642.0386353,0.03831081092,642.0386353,0.03817789257,642.0386353,0.04686181992,642.0386353,0.03722049668,
641.0117188,-0.0005453336635,641.0117188,0.01029038802,641.0117188,0.01060349122,641.0117188,0.01092305873,641.0117188,0.01216103509,641.0117188,0.01615170948,641.0117188,0.01830404252,641.0117188,0.02141780779,641.0117188,0.04059856012,641.0117188,0.02043049037,641.0117188,0.01846177876,641.0117188,0.01971667074,641.0117188,0.02035360225,641.0117188,0.03705413267,641.0117188,0.03395039588,641.0117188,0.03809949383,641.0117188,0.05922323093,641.0117188,0.03474345431,
639.9844971,0.0007855466683,639.9844971,0.01168049779,639.9844971,0.01103246491,639.9844971,0.01375058293,639.9844971,0.01578682289,639.9844971,0.01722682454,639.9844971,0.01643866114,639.9844971,0.01545673795,639.9844971,0.0356733948,639.9844971,0.0226498358,639.9844971,0.01717535779,639.9844971,0.0214163661,639.9844971,0.02221746556,639.9844971,0.04421018064,639.9844971,0.03525010496,639.9844971,0.03945206106,639.9844971,0.06393630803,639.9844971,0.03521526605,
638.9569702,0.0003963655618,638.9569702,0.01083748508,638.9569702,0.01136762742,638.9569702,0.01032179873,638.9569702,0.01534983143,638.9569702,0.01628294773,638.9569702,0.01656829193,638.9569702,0.02130618878,638.9569702,0.04096255079,638.9569702,0.02204545029,638.9569702,0.0174572207,638.9569702,0.01792938448,638.9569702,0.02238589711,638.9569702,0.04454818368,638.9569702,0.03631611541,638.9569702,0.0382101126,638.9569702,0.05895612389,638.9569702,0.03652848303,
637.9290771,0.001582129509,637.9290771,0.009236728773,637.9290771,0.01152839419,637.9290771,0.01150066964,637.9290771,0.01177650411,637.9290771,0.0164813567,637.9290771,0.01665747538,637.9290771,0.01996739022,637.9290771,0.04152660817,637.9290771,0.02071971446,637.9290771,0.01998760924,637.9290771,0.02160886489,637.9290771,0.02162630484,637.9290771,0.04173031077,637.9290771,0.03749744594,637.9290771,0.03537005559,637.9290771,0.05756942555,637.9290771,0.03512243927,
637.0478516,-0.003905405989,637.0478516,0.009016889147,637.0478516,0.01207439229,637.0478516,0.01296739001,637.0478516,0.01471419167,637.0478516,0.01361687668,637.0478516,0.019696787,637.0478516,0.01974148303,637.0478516,0.041842632,637.0478516,0.01693275757,637.0478516,0.01629611664,637.0478516,0.02076076716,637.0478516,0.02276884019,637.0478516,0.04037998989,637.0478516,0.03183871135,637.0478516,0.03802480921,637.0478516,0.06040940061,637.0478516,0.03527725488,
636.0194702,0.00170194183,636.0194702,0.01024593785,636.0194702,0.01084815431,636.0194702,0.01294226758,636.0194702,0.01520892978,636.0194702,0.018269483,636.0194702,0.01520549785,636.0194702,0.01944135129,636.0194702,0.04141086712,636.0194702,0.02202834748,636.0194702,0.01623710059,636.0194702,0.02200462855,636.0194702,0.02115505189,636.0194702,0.03819775954,636.0194702,0.03509187698,636.0194702,0.03191038594,636.0194702,0.06116816029,636.0194702,0.03673064336,
634.9907837,-0.001261608093,634.9907837,0.009353249334,634.9907837,0.01157877035,634.9907837,0.01342452317,634.9907837,0.01364115719,634.9907837,0.0181130562,634.9907837,0.01705494337,634.9907837,0.01823452115,634.9907837,0.03975571319,634.9907837,0.02226885222,634.9907837,0.02248986252,634.9907837,0.02147891931,634.9907837,0.02138588205,634.9907837,0.041037485,634.9907837,0.03939423338,634.9907837,0.03525967896,634.9907837,0.05784044415,634.9907837,0.03563537449,
633.961792,0.0002716287272,633.961792,0.01037988346,633.961792,0.01251502708,633.961792,0.01021538023,633.961792,0.01434478536,633.961792,0.01793569885,633.961792,0.01823803037,633.961792,0.01898173802,633.961792,0.0416043736,633.961792,0.02167329378,633.961792,0.02040159516,633.961792,0.02076628059,633.961792,0.01884784363,633.961792,0.04199050739,633.961792,0.03499113768,633.961792,0.03155081347,633.961792,0.0484723188,633.961792,0.03525316343,
632.9324951,-0.0001680192072,632.9324951,0.01068376563,632.9324951,0.01096510794,632.9324951,0.01343659125,632.9324951,0.01545807905,632.9324951,0.01741690934,632.9324951,0.01803080365,632.9324951,0.01900861785,632.9324951,0.04166540131,632.9324951,0.02023045905,632.9324951,0.02364946157,632.9324951,0.02175602317,632.9324951,0.01828381978,632.9324951,0.03970212862,632.9324951,0.03838212043,632.9324951,0.03764548525,632.9324951,0.06079893187,632.9324951,0.03556181863,
632.0499878,-0.0006406708853,632.0499878,0.009253149852,632.0499878,0.01324888226,632.0499878,0.01433723979,632.0499878,0.01549992617,632.0499878,0.01835734397,632.0499878,0.01816512085,632.0499878,0.01425481681,632.0499878,0.03863825276,632.0499878,0.02246028371,632.0499878,0.02082602307,632.0499878,0.02170045115,632.0499878,0.01959860884,632.0499878,0.04600423574,632.0499878,0.03667255864,632.0499878,0.03676709905,632.0499878,0.05739089102,632.0499878,0.03883016109,
631.0201416,-0.0006856954424,631.0201416,0.01023918018,631.0201416,0.01172855217,631.0201416,0.01366282068,631.0201416,0.01247490477,631.0201416,0.01698360406,631.0201416,0.01858850196,631.0201416,0.0180165302,631.0201416,0.03814677149,631.0201416,0.02160750516,631.0201416,0.01939243637,631.0201416,0.01765568182,631.0201416,0.02227980644,631.0201416,0.04559511319,631.0201416,0.03758411855,631.0201416,0.03838981315,631.0201416,0.05837451667,631.0201416,0.03537334129,
629.9899902,0.002190055558,629.9899902,0.01074110158,629.9899902,0.01339913346,629.9899902,0.01409060415,629.9899902,0.01517665293,629.9899902,0.01776526123,629.9899902,0.02020317689,629.9899902,0.01912551932,629.9899902,0.03959416226,629.9899902,0.02180550434,629.9899902,0.02071284503,629.9899902,0.02280059457,629.9899902,0.02236245945,629.9899902,0.0457303524,629.9899902,0.04061265662,629.9899902,0.03783351183,629.9899902,0.05745748803,629.9899902,0.036838267,
628.9595337,0.0001840105542,628.9595337,0.01059425995,628.9595337,0.01050633751,628.9595337,0.01342665963,628.9595337,0.01449720934,628.9595337,0.01768161915,628.9595337,0.01632352918,628.9595337,0.0208759401,628.9595337,0.04447284341,628.9595337,0.02035029233,628.9595337,0.01657883264,628.9595337,0.01863775775,628.9595337,0.02356282063,628.9595337,0.04115201533,628.9595337,0.03679975122,628.9595337,0.03960609809,628.9595337,0.06058462709,628.9595337,0.0356913805,
627.928772,0.002171401866,627.928772,0.008318825625,627.928772,0.01391151268,627.928772,0.0138159683,627.928772,0.01485702209,627.928772,0.01871334203,627.928772,0.02052758262,627.928772,0.02246191911,627.928772,0.04103793949,627.928772,0.02241170965,627.928772,0.02227874286,627.928772,0.02139061503,627.928772,0.02131736279,627.928772,0.04318971187,627.928772,0.03356105089,627.928772,0.04136280343,627.928772,0.05904769152,627.928772,0.03692255542,
627.0450439,-0.0001148149749,627.0450439,0.008207251318,627.0450439,0.01203101035,627.0450439,0.01308022067,627.0450439,0.01376319397,627.0450439,0.0175793916,627.0450439,0.01748112403,627.0450439,0.01809478551,627.0450439,0.04100112244,627.0450439,0.02153407969,627.0450439,0.02022931911,627.0450439,0.01764249802,627.0450439,0.02124254778,627.0450439,0.04515475035,627.0450439,0.03707953542,627.0450439,0.03533919528,627.0450439,0.05637252703,627.0450439,0.03581643105,
626.0137329,-0.001196766389,626.0137329,0.009567940608,626.0137329,0.008439983241,626.0137329,0.01046048757,626.0137329,0.01400389615,626.0137329,0.01575928181,626.0137329,0.01719967648,626.0137329,0.01888609864,626.0137329,0.03807233647,626.0137329,0.01939457469,626.0137329,0.01903817803,626.0137329,0.02091437578,626.0137329,0.02154915035,626.0137329,0.03755405918,626.0137329,0.0377898775,626.0137329,0.03676250577,626.0137329,0.05496701226,626.0137329,0.0348033011,
624.9821167,0.001986469375,624.9821167,0.01235722378,624.9821167,0.01051421463,624.9821167,0.01608188823,624.9821167,0.01647501066,624.9821167,0.01672268286,624.9821167,0.01947743818,624.9821167,0.01505293138,624.9821167,0.03943300992,624.9821167,0.01923465729,624.9821167,0.02307802439,624.9821167,0.0212191157,624.9821167,0.02078292519,624.9821167,0.03917414322,624.9821167,0.03895552456,624.9821167,0.03654602543,624.9821167,0.06140433624,624.9821167,0.0372203812,
623.9502563,0.0001471089781,623.9502563,0.008960229345,623.9502563,0.01228731684,623.9502563,0.0135338949,623.9502563,0.01355475187,623.9502563,0.01672510244,623.9502563,0.01799936965,623.9502563,0.01723646745,623.9502563,0.0386377722,623.9502563,0.0210018754,623.9502563,0.02076888643,623.9502563,0.0211682599,623.9502563,0.02104301192,623.9502563,0.0366300568,623.9502563,0.03041362204,623.9502563,0.0350430198,623.9502563,0.05825378373,623.9502563,0.03532313183,
623.0655518,0.0007486717659,623.0655518,0.01109183952,623.0655518,0.01078791078,623.0655518,0.01382411923,623.0655518,0.01447852887,623.0655518,0.01789496467,623.0655518,0.01788096502,623.0655518,0.01829550974,623.0655518,0.03799115866,623.0655518,0.02110980265,623.0655518,0.02004583552,623.0655518,0.02055005357,623.0655518,0.01968205161,623.0655518,0.0392890349,623.0655518,0.03899349645,623.0655518,0.03771569952,623.0655518,0.05645895377,623.0655518,0.03822011873,
622.0330811,-0.0003533032723,622.0330811,0.009567013942,622.0330811,0.009886164218,622.0330811,0.01226857118,622.0330811,0.01352414768,622.0330811,0.01488316711,622.0330811,0.01700244658,622.0330811,0.01652225293,622.0330811,0.03951179236,622.0330811,0.01883397624,622.0330811,0.01773403399,622.0330811,0.01696629636,622.0330811,0.02552277781,622.0330811,0.04654249921,622.0330811,0.03736073896,622.0330811,0.0342470333,622.0330811,0.05898535624,622.0330811,0.03606590629,
