baseline,,bm3,,dmso_1.0,,dmso_2.0,,Palmitic_acid_0.1,,Palmitic_acid_0.2,,Palmitic_acid_0.3,,Palmitic_acid_0.4,,Palmitic_acid_0.5,,Palmitic_acid_0.6,,Palmitic_acid_0.7,,Palmitic_acid_0.8,,Palmitic_acid_0.9,,Palmitic_acid_1.0,,Palmitic_acid_2.0,,Palmitic_acid_3.0,,Palmitic_acid_4.0,,Palmitic_acid_5.0,,Palmitic_acid_6.0,,Palmitic_acid_7.0,,Palmitic_acid_8.0,,Palmitic_acid_9.0,,Palmitic_acid_10.0,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
637.9290771,0.001284807222,637.9290771,0.00897759106,637.9290771,0.01265545655,637.9290771,0.0183965005,637.9290771,0.01711560413,637.9290771,0.01995662972,637.9290771,0.01889145188,637.9290771,0.02317409962,637.9290771,0.01992389001,637.9290771,0.02462884597,637.9290771,0.02829630859,637.9290771,0.02995248884,637.9290771,0.03069190308,637.9290771,0.03110768646,637.9290771,0.03762953728,637.9290771,0.04220712557,637.9290771,0.04837531596,637.9290771,0.09286323935,637.9290771,0.07080221176,637.9290771,0.07959956676,637.9290771,0.08444075286,637.9290771,0.09020202607,637.9290771,0.1065014452,
637.0478516,-0.0006209744024,637.0478516,0.009400093928,637.0478516,0.01199851744,637.0478516,0.01338164788,637.0478516,0.01379592717,637.0478516,0.0177053716,637.0478516,0.01699910872,637.0478516,0.01971149631,637.0478516,0.01964611001,637.0478516,0.02275359072,637.0478516,0.02426637895,637.0478516,0.02663153037,637.0478516,0.02683882788,637.0478516,0.03023338877,637.0478516,0.03652532771,637.0478516,0.0420849286,637.0478516,0.04605408385,637.0478516,0.08815408498,637.0478516,0.06968867034,637.0478516,0.07562292367,637.0478516,0.07806717604,637.0478516,0.09163387865,637.0478516,0.1036591679,
636.0194702,-0.000655093696,636.0194702,0.009541954845,636.0194702,0.01198640931,636.0194702,0.01789302193,636.0194702,0.01579364203,636.0194702,0.01631664857,636.0194702,0.01760047115,636.0194702,0.0186255984,636.0194702,0.02108961158,636.0194702,0.02444278263,636.0194702,0.02670218796,636.0194702,0.02678075805,636.0194702,0.03035273962,636.0194702,0.03192033246,636.0194702,0.03696874902,636.0194702,0.04220027849,636.0194702,0.05169419944,636.0194702,0.08839519322,636.0194702,0.06973259151,636.0194702,0.08111351728,636.0194702,0.07995326817,636.0194702,0.09401803464,636.0194702,0.1028229594,
634.9907837,-0.0004022886569,634.9907837,0.01035501529,634.9907837,0.01238479,634.9907837,0.0180068966,634.9907837,0.01441496983,634.9907837,0.01824475266,634.9907837,0.02001249231,634.9907837,0.01798374765,634.9907837,0.02024719305,634.9907837,0.02195841819,634.9907837,0.02811706252,634.9907837,0.02749810182,634.9907837,0.02846042626,634.9907837,0.02890827321,634.9907837,0.03681513667,634.9907837,0.04573279619,634.9907837,0.04918593168,634.9907837,0.08995379508,634.9907837,0.06901705265,634.9907837,0.07922058553,634.9907837,0.07951136678,634.9907837,0.09206468612,634.9907837,0.1033032984,
633.961792,0.0004008220276,633.961792,0.0112788314,633.961792,0.01144525222,633.961792,0.0160448458,633.961792,0.01476587635,633.961792,0.01830579713,633.961792,0.01467624865,633.961792,0.01995611563,633.961792,0.02167895436,633.961792,0.02233703248,633.961792,0.02650422603,633.961792,0.02837549895,633.961792,0.02805970423,633.961792,0.03027590737,633.961792,0.03534107655,633.961792,0.04440534115,633.961792,0.04895462468,633.961792,0.09259583056,633.961792,0.06973358989,633.961792,0.07577909529,633.961792,0.07841858268,633.961792,0.09064869583,633.961792,0.1043336764,
632.9324951,-2.567812226E-5,632.9324951,0.006226378027,632.9324951,0.0121839568,632.9324951,0.01836007088,632.9324951,0.01394142304,632.9324951,0.01765088364,632.9324951,0.01611670293,632.9324951,0.01942088641,632.9324951,0.01974473335,632.9324951,0.02220354415,632.9324951,0.02514431439,632.9324951,0.02675647475,632.9324951,0.02910049446,632.9324951,0.02653870545,632.9324951,0.03599474952,632.9324951,0.0429696627,632.9324951,0.04874182865,632.9324951,0.09382467717,632.9324951,0.06939794868,632.9324951,0.08140254021,632.9324951,0.07969982177,632.9324951,0.09358586371,632.9324951,0.1013384908,
632.0499878,0.0001504235261,632.0499878,0.01020112261,632.0499878,0.01313571353,632.0499878,0.01840449497,632.0499878,0.01601476409,632.0499878,0.01744334213,632.0499878,0.01844738238,632.0499878,0.02002886683,632.0499878,0.02146752179,632.0499878,0.02236374095,632.0499878,0.02564751357,632.0499878,0.02808986045,632.0499878,0.02911275811,632.0499878,0.02860270813,632.0499878,0.03429571539,632.0499878,0.04325144738,632.0499878,0.05052915215,632.0499878,0.09496612102,632.0499878,0.07099629194,632.0499878,0.08217742294,632.0499878,0.07882830501,632.0499878,0.09375280887,632.0499878,0.1041775867,
631.0201416,-0.0004701969738,631.0201416,0.01108395215,631.0201416,0.01353782043,631.0201416,0.01759330183,631.0201416,0.01597458683,631.0201416,0.01824764162,631.0201416,0.01714543998,631.0201416,0.02030862682,631.0201416,0.02233863994,631.0201416,0.0244824104,631.0201416,0.02581450716,631.0201416,0.02813186496,631.0201416,0.02899856307,631.0201416,0.03284052759,631.0201416,0.03584285453,631.0201416,0.0440746136,631.0201416,0.04790220782,631.0201416,0.09281242639,631.0201416,0.07066265494,631.0201416,0.08242374659,631.0201416,0.07753628492,631.0201416,0.09465920925,631.0201416,0.102117911,
629.9899902,0.0006188046536,629.9899902,0.01118909661,629.9899902,0.01356749143,629.9899902,0.01921617799,629.9899902,0.01668910868,629.9899902,0.01825881936,629.9899902,0.01665368304,629.9899902,0.02019870281,629.9899902,0.02053583227,629.9899902,0.02607509494,629.9899902,0.02808005735,629.9899902,0.02797946706,629.9899902,0.03025586903,629.9899902,0.0285546314,629.9899902,0.03727453575,629.9899902,0.04313378781,629.9899902,0.04958020523,629.9899902,0.09236807376,629.9899902,0.0711876452,629.9899902,0.07741326839,629.9899902,0.07531099766,629.9899902,0.0928408578,629.9899902,0.103132017,
628.9595337,-0.0008311791462,628.9595337,0.00899096299,628.9595337,0.01185404323,628.9595337,0.0181628,628.9595337,0.01318907924,628.9595337,0.01770828478,628.9595337,0.01804022118,628.9595337,0.01870810054,628.9595337,0.01754316501,628.9595337,0.02088082954,628.9595337,0.02201432176,628.9595337,0.0275707487,628.9595337,0.02921109088,628.9595337,0.02688715607,628.9595337,0.03144560382,628.9595337,0.04340824485,628.9595337,0.0485467948,628.9595337,0.095915474,628.9595337,0.07067063451,628.9595337,0.07734858245,628.9595337,0.07915075123,628.9595337,0.09083078802,628.9595337,0.103029944,
627.928772,0.0004282873706,627.928772,0.01153264754,627.928772,0.01377000753,627.928772,0.01932942681,627.928772,0.01631909609,627.928772,0.01899763942,627.928772,0.01893647015,627.928772,0.01832418516,627.928772,0.02052166499,627.928772,0.02597626112,627.928772,0.02606803179,627.928772,0.02791461907,627.928772,0.02939228527,627.928772,0.03130160645,627.928772,0.0376896672,627.928772,0.04354034364,627.928772,0.04837456346,627.928772,0.09379733354,627.928772,0.07206927985,627.928772,0.08104540408,627.928772,0.08261819929,627.928772,0.09547506273,627.928772,0.1055841818,
627.0450439,-0.000404254155,627.0450439,0.01055253763,627.0450439,0.01278052293,627.0450439,0.01777100563,627.0450439,0.01487502363,627.0450439,0.01865270175,627.0450439,0.017030444,627.0450439,0.01863208413,627.0450439,0.01961066015,627.0450439,0.02089756168,627.0450439,0.02532530017,627.0450439,0.02841731161,627.0450439,0.0275179036,627.0450439,0.02861310355,627.0450439,0.03545678407,627.0450439,0.04185916483,627.0450439,0.04894967005,627.0450439,0.093012169,627.0450439,0.06946112961,627.0450439,0.08152160794,627.0450439,0.0776386708,627.0450439,0.09432519972,627.0450439,0.1050631627,
626.0137329,0.0005693206913,626.0137329,0.01223153342,626.0137329,0.0120688295,626.0137329,0.01807969995,626.0137329,0.0161880888,626.0137329,0.01723547094,626.0137329,0.0178794004,626.0137329,0.01834916137,626.0137329,0.01982907392,626.0137329,0.02244711854,626.0137329,0.02646403015,626.0137329,0.02611539513,626.0137329,0.02833197825,626.0137329,0.02905496396,626.0137329,0.03634110838,626.0137329,0.04117330164,626.0137329,0.05186740309,626.0137329,0.09081914276,626.0137329,0.07219251245,626.0137329,0.08096711338,626.0137329,0.08128178865,626.0137329,0.09514606744,626.0137329,0.1043614894,
624.9821167,0.0002625630586,624.9821167,0.0108499052,624.9821167,0.01134334039,624.9821167,0.0150173977,624.9821167,0.01414518338,624.9821167,0.01798040234,624.9821167,0.01754559204,624.9821167,0.01648786291,624.9821167,0.02018959075,624.9821167,0.02393878624,624.9821167,0.02494078316,624.9821167,0.02431152016,624.9821167,0.02474781685,624.9821167,0.02990720049,624.9821167,0.03680704907,624.9821167,0.04416501522,624.9821167,0.04793125764,624.9821167,0.0889621824,624.9821167,0.07081867009,624.9821167,0.08197334409,624.9821167,0.07702799141,624.9821167,0.09567873925,624.9821167,0.1044293344,
623.9502563,-0.0001924971584,623.9502563,0.009804686531,623.9502563,0.01159982663,623.9502563,0.01766328514,623.9502563,0.01482758485,623.9502563,0.0172760617,623.9502563,0.01573109813,623.9502563,0.0181193985,623.9502563,0.01922180504,623.9502563,0.02328038216,623.9502563,0.02271112055,623.9502563,0.02442859672,623.9502563,0.0283249598,623.9502563,0.02853826433,623.9502563,0.03521545976,623.9502563,0.03992177919,623.9502563,0.04891235381,623.9502563,0.09595557302,623.9502563,0.07041368634,623.9502563,0.07864652574,623.9502563,0.08051722497,623.9502563,0.09042128921,623.9502563,0.1049284637,
623.0655518,5.959358896E-5,623.0655518,0.01176456269,623.0655518,0.01343135815,623.0655518,0.01885800809,623.0655518,0.01689139195,623.0655518,0.01850334927,623.0655518,0.01796753332,623.0655518,0.02026625909,623.0655518,0.02032297663,623.0655518,0.0219072327,623.0655518,0.02607251145,623.0655518,0.02770978771,623.0655518,0.03005198203,623.0655518,0.03116077557,623.0655518,0.03672591224,623.0655518,0.04252455756,623.0655518,0.0440344736,623.0655518,0.09437409788,623.0655518,0.07090323418,623.0655518,0.08058767766,623.0655518,0.07942004502,623.0655518,0.0954695791,623.0655518,0.1083676219,
622.0330811,0.0002378536301,622.0330811,0.01134429779,622.0330811,0.01205709204,622.0330811,0.01783877984,622.0330811,0.01531400532,622.0330811,0.01773217507,622.0330811,0.01911229081,622.0330811,0.01871609874,622.0330811,0.01892984658,622.0330811,0.0232435409,622.0330811,0.02590437606,622.0330811,0.02271507494,622.0330811,0.02925281785,622.0330811,0.0282852836,622.0330811,0.03485763073,622.0330811,0.04382716864,622.0330811,0.04759581015,622.0330811,0.09174801409,622.0330811,0.07114680856,622.0330811,0.08023822308,622.0330811,0.0752004534,622.0330811,0.09353375435,622.0330811,0.1043077335,
621.0003662,0.0003749906609,621.0003662,0.01098873653,621.0003662,0.01292453241,621.0003662,0.01935757324,621.0003662,0.01630106196,621.0003662,0.01644263975,621.0003662,0.01681238227,621.0003662,0.01749591902,621.0003662,0.01974262111,621.0003662,0.02179831825,621.0003662,0.02497324534,621.0003662,0.02628226578,621.0003662,0.02997941896,621.0003662,0.03023094684,621.0003662,0.03604827076,621.0003662,0.04383569956,621.0003662,0.0479962714,621.0003662,0.08528442681,621.0003662,0.07045098394,621.0003662,0.08205501735,621.0003662,0.08024999499,621.0003662,0.09462995082,621.0003662,0.1055700853,
619.9673462,0.000172124026,619.9673462,0.01174376439,619.9673462,0.01219359413,619.9673462,0.02006088197,619.9673462,0.01491748448,619.9673462,0.01652722806,619.9673462,0.01703197882,619.9673462,0.01840284653,619.9673462,0.01885395311,619.9673462,0.02413330972,619.9673462,0.02524018846,619.9673462,0.02763033099,619.9673462,0.0286665801,619.9673462,0.02762188949,619.9673462,0.03548012301,619.9673462,0.04482669011,619.9673462,0.04982409999,619.9673462,0.09184993058,619.9673462,0.07059409469,619.9673462,0.07971531153,619.9673462,0.08167735487,619.9673462,0.0926130712,619.9673462,0.1085367277,
618.934021,-0.00150266639,618.934021,0.01044797152,618.934021,0.01081468724,618.934021,0.01813216507,618.934021,0.01617932878,618.934021,0.01673589088,618.934021,0.01431741565,618.934021,0.01784179918,618.934021,0.01851707138,618.934021,0.02156993374,618.934021,0.02460462786,618.934021,0.02173286304,618.934021,0.02974472567,618.934021,0.03057667986,618.934021,0.03572010249,618.934021,0.04059236497,618.934021,0.04853284359,618.934021,0.09429972619,618.934021,0.07122518867,618.934021,0.08236065507,618.934021,0.08304284513,618.934021,0.09575083107,618.934021,0.1055816412,
618.0480957,0.001062130556,618.0480957,0.01007788256,618.0480957,0.01255395357,618.0480957,0.02074925415,618.0480957,0.01588508487,618.0480957,0.01822428964,618.0480957,0.01767096855,618.0480957,0.01962728798,618.0480957,0.02031988278,618.0480957,0.02362598293,618.0480957,0.02705509588,618.0480957,0.03048689663,618.0480957,0.02929246984,618.0480957,0.0300186947,618.0480957,0.03711641207,618.0480957,0.04553312808,618.0480957,0.04951593652,618.0480957,0.09425717592,618.0480957,0.07071377337,618.0480957,0.08166632056,618.0480957,0.08280541003,618.0480957,0.09254886955,618.0480957,0.1088544428,
617.0142212,0.0002601542219,617.0142212,0.01151045132,617.0142212,0.01179219689,617.0142212,0.01817246154,617.0142212,0.01473352592,617.0142212,0.01780466177,617.0142212,0.01683068089,617.0142212,0.01827369444,617.0142212,0.01958095096,617.0142212,0.02066196688,617.0142212,0.02607297897,617.0142212,0.02690995857,617.0142212,0.03004959598,617.0142212,0.03076786362,617.0142212,0.03635459021,617.0142212,0.0458159782,617.0142212,0.04917827994,617.0142212,0.09564437717,617.0142212,0.07113019377,617.0142212,0.08094293624,617.0142212,0.07868149132,617.0142212,0.09629435837,617.0142212,0.1055198461,
615.9801025,-0.001283237129,615.9801025,0.01087047532,615.9801025,0.01191196032,615.9801025,0.0163118653,615.9801025,0.01461761352,615.9801025,0.01759505272,615.9801025,0.01781067625,615.9801025,0.01656874828,615.9801025,0.01876577549,615.9801025,0.02204043791,615.9801025,0.02318256348,615.9801025,0.02738344856,615.9801025,0.02867465466,615.9801025,0.0293179471,615.9801025,0.0369541496,615.9801025,0.04346283153,615.9801025,0.04947482795,615.9801025,0.09083949775,615.9801025,0.07164222002,615.9801025,0.08132561296,615.9801025,0.07955548167,615.9801025,0.09295521677,615.9801025,0.1071638465,
614.9456177,-0.0003702703107,614.9456177,0.01122801099,614.9456177,0.01296949666,614.9456177,0.01885611564,614.9456177,0.01545604039,614.9456177,0.01767026819,614.9456177,0.01672262885,614.9456177,0.01859217696,614.9456177,0.01957829855,614.9456177,0.02410137467,614.9456177,0.02502882481,614.9456177,0.02860732563,614.9456177,0.02853439562,614.9456177,0.02941907011,614.9456177,0.03648424894,614.9456177,0.04221077636,614.9456177,0.04614539072,614.9456177,0.07473319024,614.9456177,0.0729309395,614.9456177,0.07991416007,614.9456177,0.08056651801,614.9456177,0.09614255279,614.9456177,0.1070769876,
614.0587769,0.0005420797388,614.0587769,0.01040101424,614.0587769,0.01274752058,614.0587769,0.01772451587,614.0587769,0.01619566604,614.0587769,0.01883281395,614.0587769,0.01664370485,614.0587769,0.01880572736,614.0587769,0.02065105364,614.0587769,0.02406875975,614.0587769,0.02716125734,614.0587769,0.02393189445,614.0587769,0.02862549014,614.0587769,0.02924666926,614.0587769,0.03704826906,614.0587769,0.04700968415,614.0587769,0.04632702097,614.0587769,0.09240768105,614.0587769,0.06760967523,614.0587769,0.08180239797,614.0587769,0.08375520259,614.0587769,0.09195094556,614.0587769,0.1096005291,
613.0237427,0.001280523371,613.0237427,0.01381102484,613.0237427,0.01400288008,613.0237427,0.0188372191,613.0237427,0.01758329943,613.0237427,0.01995839179,613.0237427,0.01853360422,613.0237427,0.01999408752,613.0237427,0.01784163713,613.0237427,0.02424272895,613.0237427,0.02738810703,613.0237427,0.02916056477,613.0237427,0.03223914281,613.0237427,0.02943267114,613.0237427,0.03870398551,613.0237427,0.05022386089,613.0237427,0.0509852767,613.0237427,0.09607253224,613.0237427,0.07103607059,613.0237427,0.08439340442,613.0237427,0.08138264716,613.0237427,0.09756091237,613.0237427,0.1071488112,
611.9884644,0.0006687090499,611.9884644,0.01166709606,611.9884644,0.01353568397,611.9884644,0.01896802709,611.9884644,0.01594724692,611.9884644,0.0189975854,611.9884644,0.01662433892,611.9884644,0.01835118607,611.9884644,0.02014490217,611.9884644,0.02413005196,611.9884644,0.02772388607,611.9884644,0.02848991752,611.9884644,0.02947300486,611.9884644,0.03020000458,611.9884644,0.03763470426,611.9884644,0.04496625811,611.9884644,0.05049678683,611.9884644,0.09753790498,611.9884644,0.07286453247,611.9884644,0.08331716061,611.9884644,0.08298032731,611.9884644,0.09590808302,611.9884644,0.1083283201,
610.9529419,0.002389624482,610.9529419,0.01328355074,610.9529419,0.01193670463,610.9529419,0.02078583091,610.9529419,0.01741906442,610.9529419,0.01927132346,610.9529419,0.02123099379,610.9529419,0.02207331173,610.9529419,0.02023151703,610.9529419,0.02457254939,610.9529419,0.02899853513,610.9529419,0.02784205414,610.9529419,0.03220590949,610.9529419,0.02900525928,610.9529419,0.03879596666,610.9529419,0.04880621284,610.9529419,0.05195684731,610.9529419,0.08312039077,610.9529419,0.07559017837,610.9529419,0.08363392204,610.9529419,0.08678693324,610.9529419,0.09855581075,610.9529419,0.1133342683,
610.0650635,0.000830153469,610.0650635,0.0115323551,610.0650635,0.01255741715,610.0650635,0.01799785905,610.0650635,0.01723916084,610.0650635,0.01935592294,610.0650635,0.01858531311,610.0650635,0.02023007907,610.0650635,0.02073668316,610.0650635,0.02138234861,610.0650635,0.02533270791,610.0650635,0.02546880953,610.0650635,0.02975018695,610.0650635,0.02987946942,610.0650635,0.03745254874,610.0650635,0.04739107192,610.0650635,0.05089743063,610.0650635,0.09572988749,610.0650635,0.07320512831,610.0650635,0.07976236939,610.0650635,0.08501812071,610.0650635,0.09929455817,610.0650635,0.1112195849,
609.0289917,0.001675461303,609.0289917,0.01323786005,609.0289917,0.01418885682,609.0289917,0.02180656604,609.0289917,0.0173130203,609.0289917,0.01908045448,609.0289917,0.01864289306,609.0289917,0.01977952011,609.0289917,0.022644246,609.0289917,0.02523980476,609.0289917,0.02822580561,609.0289917,0.02924639359,609.0289917,0.03169709072,609.0289917,0.03533472866,609.0289917,0.04004685953,609.0289917,0.04530303925,609.0289917,0.05181081966,609.0289917,0.09726815671,609.0289917,0.07580129057,609.0289917,0.08337486535,609.0289917,0.08452665806,609.0289917,0.103326939,609.0289917,0.1053069159,
607.9926147,-0.0008874473278,607.9926147,0.01095247176,607.9926147,0.01305311732,607.9926147,0.01793326996,607.9926147,0.01618422009,607.9926147,0.01781717502,607.9926147,0.01293197274,607.9926147,0.01899393462,607.9926147,0.01917083189,607.9926147,0.02333331481,607.9926147,0.02473989874,607.9926147,0.02696625516,607.9926147,0.02921718173,607.9926147,0.03082741424,607.9926147,0.03571555018,607.9926147,0.04424935952,607.9926147,0.04862521961,607.9926147,0.0966912955,607.9926147,0.07450751215,607.9926147,0.08139292151,607.9926147,0.08418992162,607.9926147,0.09876698256,607.9926147,0.1097784117,
606.9559326,0.001635496621,606.9559326,0.01332881954,606.9559326,0.01584940217,606.9559326,0.0219112616,606.9559326,0.01600020751,606.9559326,0.02061278,606.9559326,0.0182655137,606.9559326,0.02090668865,606.9559326,0.02283311449,606.9559326,0.02527231537,606.9559326,0.02870042808,606.9559326,0.02994613722,606.9559326,0.03146285936,606.9559326,0.03230240941,606.9559326,0.03965904564,606.9559326,0.04622799158,606.9559326,0.05338864028,606.9559326,0.09819919616,606.9559326,0.07478767633,606.9559326,0.08659894764,606.9559326,0.08625184745,606.9559326,0.1001501381,606.9559326,0.1142992899,
606.0671387,0.0002591699595,606.0671387,0.01300990488,606.0671387,0.01465121377,606.0671387,0.02124512941,606.0671387,0.0177414231,606.0671387,0.02006394416,606.0671387,0.01832731627,606.0671387,0.02045659348,606.0671387,0.02213533036,606.0671387,0.02481340058,606.0671387,0.02864929847,606.0671387,0.03021365777,606.0671387,0.02950190194,606.0671387,0.03122418933,606.0671387,0.03720306605,606.0671387,0.04779206589,606.0671387,0.05228899419,606.0671387,0.09765985608,606.0671387,0.07680550218,606.0671387,0.08700340241,606.0671387,0.08476843685,606.0671387,0.09864994884,606.0671387,0.1132251397,
605.0299072,0.001301034121,605.0299072,0.01443787664,605.0299072,0.01476643886,605.0299072,0.0214937143,605.0299072,0.01869961433,605.0299072,0.02077073231,605.0299072,0.01958569139,605.0299072,0.02055773512,605.0299072,0.0194343403,605.0299072,0.02459813654,605.0299072,0.02967013419,605.0299072,0.02749032527,605.0299072,0.03175328672,605.0299072,0.0329714343,605.0299072,0.04014156759,605.0299072,0.04723216593,605.0299072,0.05171210319,605.0299072,0.09670012444,605.0299072,0.07570128143,605.0299072,0.0840042755,605.0299072,0.08660358936,605.0299072,0.1023869216,605.0299072,0.1109528691,
603.9924316,0.0004635025398,603.9924316,0.01349218283,603.9924316,0.01516780723,603.9924316,0.02049292624,603.9924316,0.01893633604,603.9924316,0.01926837489,603.9924316,0.01931681484,603.9924316,0.02135776728,603.9924316,0.0218373239,603.9924316,0.02593732066,603.9924316,0.02884632908,603.9924316,0.03246176988,603.9924316,0.0317446813,603.9924316,0.03248924762,603.9924316,0.03984661028,603.9924316,0.04845049605,603.9924316,0.05320113525,603.9924316,0.1049903035,603.9924316,0.07757921517,603.9924316,0.08249272406,603.9924316,0.08748532832,603.9924316,0.1024216563,603.9924316,0.1114562452,
602.9546509,0.0007340471493,602.9546509,0.01440231223,602.9546509,0.01446552202,602.9546509,0.02147260867,602.9546509,0.02033803053,602.9546509,0.02139907144,602.9546509,0.0197572764,602.9546509,0.02157931961,602.9546509,0.02328865789,602.9546509,0.02448394336,602.9546509,0.0294951126,602.9546509,0.03225921839,602.9546509,0.03210617229,602.9546509,0.03358904645,602.9546509,0.04144919664,602.9546509,0.05108650401,602.9546509,0.05404143035,602.9546509,0.09980341792,602.9546509,0.0764650926,602.9546509,0.08786921948,602.9546509,0.08888988197,602.9546509,0.1012855098,602.9546509,0.110198684,
602.0648804,0.000651702052,602.0648804,0.01251420099,602.0648804,0.01404434722,602.0648804,0.02152649127,602.0648804,0.01813275926,602.0648804,0.01935711317,602.0648804,0.01764743216,602.0648804,0.02248879895,602.0648804,0.0219057072,602.0648804,0.02475513518,602.0648804,0.02622759715,602.0648804,0.03083047085,602.0648804,0.03051469289,602.0648804,0.03229761124,602.0648804,0.04183832929,602.0648804,0.04911584035,602.0648804,0.05055721477,602.0648804,0.09645503759,602.0648804,0.07619602233,602.0648804,0.08416301757,602.0648804,0.08461283147,602.0648804,0.09896626323,602.0648804,0.1130826101,
601.0266113,-0.000894370547,601.0266113,0.01306269411,601.0266113,0.01596279629,601.0266113,0.02168872394,601.0266113,0.01785738952,601.0266113,0.0189339295,601.0266113,0.01948250085,601.0266113,0.02014935017,601.0266113,0.02354672365,601.0266113,0.02444116585,601.0266113,0.02863837592,601.0266113,0.03197795153,601.0266113,0.03144053742,601.0266113,0.03108341061,601.0266113,0.03854709864,601.0266113,0.04946290702,601.0266113,0.05221358314,601.0266113,0.0865040049,601.0266113,0.07596350461,601.0266113,0.08729643375,601.0266113,0.08582720906,601.0266113,0.09970554709,601.0266113,0.1131037399,
599.9879761,-9.928722284E-5,599.9879761,0.01385960914,599.9879761,0.01441630814,599.9879761,0.02074463852,599.9879761,0.01769677177,599.9879761,0.0200750865,599.9879761,0.01883105561,599.9879761,0.0213990435,599.9879761,0.02231103368,599.9879761,0.02593278699,599.9879761,0.02895024791,599.9879761,0.03112626262,599.9879761,0.03369631618,599.9879761,0.03282438964,599.9879761,0.03951261565,599.9879761,0.04966134205,599.9879761,0.05087804794,599.9879761,0.09931720048,599.9879761,0.07766191661,599.9879761,0.08640743792,599.9879761,0.08318047971,599.9879761,0.1008354723,599.9879761,0.113137193,
598.9491577,-0.000670498237,598.9491577,0.01343648508,598.9491577,0.01408175379,598.9491577,0.02145305276,598.9491577,0.01761828922,598.9491577,0.0217303317,598.9491577,0.02030637488,598.9491577,0.02399532869,598.9491577,0.0229636021,598.9491577,0.02675278485,598.9491577,0.03065231629,598.9491577,0.03049603105,598.9491577,0.03336617723,598.9491577,0.03344017267,598.9491577,0.03834895417,598.9491577,0.05135557428,598.9491577,0.0546599701,598.9491577,0.09985110909,598.9491577,0.07719098032,598.9491577,0.08816642314,598.9491577,0.08650115877,598.9491577,0.104445897,598.9491577,0.1152696982,
598.0584106,-0.001908772276,598.0584106,0.01353189163,598.0584106,0.0140882507,598.0584106,0.02112553827,598.0584106,0.01860787347,598.0584106,0.01915881969,598.0584106,0.02022460103,598.0584106,0.0196395833,598.0584106,0.0214226488,598.0584106,0.02518090606,598.0584106,0.0293216873,598.0584106,0.03108544089,598.0584106,0.03248082474,598.0584106,0.03269578889,598.0584106,0.03952698782,598.0584106,0.04846502468,598.0584106,0.05306185409,598.0584106,0.1003630385,598.0584106,0.07790444791,598.0584106,0.08452187479,598.0584106,0.08725292236,598.0584106,0.1038176715,598.0584106,0.1132172123,
597.019043,0.0001507342677,597.019043,0.01402228978,597.019043,0.01618378982,597.019043,0.02315539494,597.019043,0.01986793056,597.019043,0.02102410048,597.019043,0.01959414035,597.019043,0.02215916663,597.019043,0.02202445269,597.019043,0.02717812359,597.019043,0.03059167974,597.019043,0.0343788676,597.019043,0.03137756512,597.019043,0.03193239495,597.019043,0.0406196788,597.019043,0.05072551221,597.019043,0.05430638045,597.019043,0.09309064597,597.019043,0.0786139816,597.019043,0.08829928935,597.019043,0.0905700177,597.019043,0.1030036584,597.019043,0.1161432713,
595.9793701,0.0009698126232,595.9793701,0.01557555702,595.9793701,0.01663251594,595.9793701,0.02244523726,595.9793701,0.01947305165,595.9793701,0.0222587157,595.9793701,0.0195963867,595.9793701,0.02298857458,595.9793701,0.02499567345,595.9793701,0.02698239684,595.9793701,0.0319770053,595.9793701,0.0321646817,595.9793701,0.03375576437,595.9793701,0.03303804621,595.9793701,0.042409949,595.9793701,0.0504138656,595.9793701,0.05495923012,595.9793701,0.08502136171,595.9793701,0.07757543772,595.9793701,0.08817574382,595.9793701,0.08882974833,595.9793701,0.1017898694,595.9793701,0.1171298847,
594.9393921,0.001422898611,594.9393921,0.01689844206,594.9393921,0.01901995018,594.9393921,0.02567412518,594.9393921,0.02149624377,594.9393921,0.02322396077,594.9393921,0.02189901099,594.9393921,0.02476543933,594.9393921,0.02555374615,594.9393921,0.02881460078,594.9393921,0.03207061067,594.9393921,0.03723045066,594.9393921,0.03319589049,594.9393921,0.03742193431,594.9393921,0.04112449661,594.9393921,0.05285837874,594.9393921,0.05591318384,594.9393921,0.09493362159,594.9393921,0.08068763465,594.9393921,0.09057381749,594.9393921,0.09226177633,594.9393921,0.1064520925,594.9393921,0.1187028885,
