baseline,,bm3,,dmso_1,,dmso_2,,dmso_3,,Palmitic_Acid_0.1,,Palmitic_Acid_0.2,,Palmitic_Acid_0.3,,Palmitic_Acid_0.4,,Palmitic_Acid_0.5,,Palmitic_Acid_0.6,,Palmitic_Acid_0.7,,Palmitic_Acid_0.8,,Palmitic_Acid_0.9,,Palmitic_Acid_1.0,,Palmitic_Acid_2.0,,Palmitic_Acid_3.0,,Palmitic_Acid_4.0,,Palmitic_Acid_5.0,,Palmitic_Acid_6.0,,Palmitic_Acid_7.0,,Palmitic_Acid_8.0,,Palmitic_Acid_9.0,,Palmitic_Acid_10,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
660.0333252,-0.0003993403807,660.0333252,0.005806162488,660.0333252,0.007101367693,660.0333252,0.01286855992,660.0333252,0.009829998948,660.0333252,0.008982664905,660.0333252,0.01246909704,660.0333252,0.01628525741,660.0333252,0.0152319856,660.0333252,0.02145996131,660.0333252,0.02429668233,660.0333252,0.02213554829,660.0333252,0.02271747589,660.0333252,0.02247495018,660.0333252,0.02580379322,660.0333252,0.03526537865,660.0333252,0.03865126893,660.0333252,0.05054156855,660.0333252,0.05304187536,660.0333252,0.05849383399,660.0333252,0.0679172948,660.0333252,0.0721796751,660.0333252,0.08024852723,660.0333252,0.08210429549,
659.0118408,-0.003788714996,659.0118408,0.006387747824,659.0118408,0.007296915166,659.0118408,0.01139943581,659.0118408,0.007392878644,659.0118408,0.01166390534,659.0118408,0.01314846706,659.0118408,0.01606013067,659.0118408,0.01895494014,659.0118408,0.02287387848,659.0118408,0.02265062742,659.0118408,0.02108393237,659.0118408,0.02467772365,659.0118408,0.02402471006,659.0118408,0.02437988482,659.0118408,0.03568382189,659.0118408,0.03738218173,659.0118408,0.05078975484,659.0118408,0.05424478278,659.0118408,0.05871072039,659.0118408,0.06811732054,659.0118408,0.07157521695,659.0118408,0.0809341073,659.0118408,0.08066111058,
657.9899902,0.0001389263198,657.9899902,0.007162627764,657.9899902,0.008008261211,657.9899902,0.01381067745,657.9899902,0.01137121487,657.9899902,0.01021190826,657.9899902,0.01434307266,657.9899902,0.01730682515,657.9899902,0.01951268874,657.9899902,0.02205443755,657.9899902,0.02760597318,657.9899902,0.02563438751,657.9899902,0.02408424579,657.9899902,0.02168328129,657.9899902,0.02735063992,657.9899902,0.03636663407,657.9899902,0.04010173306,657.9899902,0.05028189719,657.9899902,0.05504084751,657.9899902,0.05959732458,657.9899902,0.0680199787,657.9899902,0.07454276085,657.9899902,0.0832407102,657.9899902,0.08243194222,
656.9678345,0.0005777447368,656.9678345,0.006825671531,656.9678345,0.008019282483,656.9678345,0.01124320645,656.9678345,0.009230620228,656.9678345,0.01069917995,656.9678345,0.01621681266,656.9678345,0.01667417958,656.9678345,0.01795744151,656.9678345,0.0226048138,656.9678345,0.02591605298,656.9678345,0.02210599557,656.9678345,0.02537222579,656.9678345,0.0267879162,656.9678345,0.02471649647,656.9678345,0.03717872873,656.9678345,0.04064386711,656.9678345,0.05146047473,656.9678345,0.05430813879,656.9678345,0.0552617535,656.9678345,0.07158660144,656.9678345,0.07270414382,656.9678345,0.08082593232,656.9678345,0.08347744495,
655.9453735,0.001716391183,655.9453735,0.004394453485,655.9453735,0.009785570204,655.9453735,0.01303335093,655.9453735,0.01196602639,655.9453735,0.01119541842,655.9453735,0.01389173418,655.9453735,0.01924897172,655.9453735,0.01810026355,655.9453735,0.0249001272,655.9453735,0.02852225862,655.9453735,0.02052983455,655.9453735,0.02142512426,655.9453735,0.02782560512,655.9453735,0.02868803963,655.9453735,0.03586411104,655.9453735,0.04070828483,655.9453735,0.05247073248,655.9453735,0.05671850964,655.9453735,0.06381186098,655.9453735,0.07046739012,655.9453735,0.07637391239,655.9453735,0.08252894133,655.9453735,0.08489670604,
655.0687256,-0.002625479363,655.0687256,0.008555339649,655.0687256,0.009022069164,655.0687256,0.009004203603,655.0687256,0.009684788994,655.0687256,0.007914797403,655.0687256,0.01415208261,655.0687256,0.01845443249,655.0687256,0.01672201045,655.0687256,0.02267129906,655.0687256,0.02642777003,655.0687256,0.02301810682,655.0687256,0.02330452576,655.0687256,0.02420013957,655.0687256,0.02497982606,655.0687256,0.03407368809,655.0687256,0.03889513016,655.0687256,0.05245171487,655.0687256,0.05588904023,655.0687256,0.05915615708,655.0687256,0.06961503625,655.0687256,0.07392714918,655.0687256,0.08364459127,655.0687256,0.08204156905,
654.0456543,-0.0008846573182,654.0456543,0.005747454241,654.0456543,0.006489370484,654.0456543,0.01276370138,654.0456543,0.008813037537,654.0456543,0.01032219641,654.0456543,0.0109136086,654.0456543,0.01885930635,654.0456543,0.020294521,654.0456543,0.02372529544,654.0456543,0.02800876088,654.0456543,0.02330291457,654.0456543,0.02558963001,654.0456543,0.02700718865,654.0456543,0.03004793264,654.0456543,0.03882843629,654.0456543,0.03981602564,654.0456543,0.05450073257,654.0456543,0.0563919805,654.0456543,0.06091781333,654.0456543,0.06815935671,654.0456543,0.07343436778,654.0456543,0.08452957869,654.0456543,0.08346360922,
653.0223389,0.0007335803821,653.0223389,0.008214689791,653.0223389,0.009688970633,653.0223389,0.01046536677,653.0223389,0.009303131141,653.0223389,0.01145862136,653.0223389,0.01078554895,653.0223389,0.02050709352,653.0223389,0.01958479732,653.0223389,0.02440707386,653.0223389,0.02817757614,653.0223389,0.0261494834,653.0223389,0.02562686428,653.0223389,0.02734264545,653.0223389,0.02816705219,653.0223389,0.04079224542,653.0223389,0.04210574925,653.0223389,0.05307270586,653.0223389,0.05701219663,653.0223389,0.06227124855,653.0223389,0.07157268375,653.0223389,0.07616335899,653.0223389,0.08157267421,653.0223389,0.08741415292,
651.9986572,7.082978846E-5,651.9986572,0.006102791056,651.9986572,0.00680550281,651.9986572,0.009952003136,651.9986572,0.01214221492,651.9986572,0.01155253127,651.9986572,0.01193388365,651.9986572,0.0178113766,651.9986572,0.02013207786,651.9986572,0.02392932214,651.9986572,0.02767703868,651.9986572,0.02791464701,651.9986572,0.02547888272,651.9986572,0.02915104106,651.9986572,0.02888732962,651.9986572,0.03769924119,651.9986572,0.04014801234,651.9986572,0.05505133793,651.9986572,0.05664382875,651.9986572,0.06258895248,651.9986572,0.07049421221,651.9986572,0.07688805461,651.9986572,0.08605121821,651.9986572,0.08605724573,
650.9747314,0.0002432149922,650.9747314,0.007562321611,650.9747314,0.007173128426,650.9747314,0.01092377491,650.9747314,0.01015289314,650.9747314,0.008753630333,650.9747314,0.01137435064,650.9747314,0.01623884775,650.9747314,0.01907401532,650.9747314,0.02309246548,650.9747314,0.02857779711,650.9747314,0.02388383821,650.9747314,0.02620659024,650.9747314,0.02623356506,650.9747314,0.027050687,650.9747314,0.0350394547,650.9747314,0.04157195613,650.9747314,0.0516468212,650.9747314,0.05732885376,650.9747314,0.06170601398,650.9747314,0.07100250572,650.9747314,0.07625804096,650.9747314,0.08418288082,650.9747314,0.08256012201,
649.9504395,-0.000948822475,649.9504395,0.008388148621,649.9504395,0.008057491854,649.9504395,0.009822347201,649.9504395,0.01114662737,649.9504395,0.0103269415,649.9504395,0.01655280218,649.9504395,0.01974638738,649.9504395,0.01811227389,649.9504395,0.02475538105,649.9504395,0.02753922343,649.9504395,0.02595856413,649.9504395,0.02627217211,649.9504395,0.02757066675,649.9504395,0.0248719193,649.9504395,0.03636306152,649.9504395,0.03823111579,649.9504395,0.05337611213,649.9504395,0.05720915273,649.9504395,0.05958322063,649.9504395,0.07021284848,649.9504395,0.07672122866,649.9504395,0.08597816527,649.9504395,0.0842981264,
649.0722656,-8.24131057E-5,649.0722656,0.009196141735,649.0722656,0.009059177712,649.0722656,0.01079666801,649.0722656,0.009898054413,649.0722656,0.01155715715,649.0722656,0.01355525944,649.0722656,0.02356959693,649.0722656,0.02131956443,649.0722656,0.02695815824,649.0722656,0.02921632305,649.0722656,0.02464687265,649.0722656,0.02642848529,649.0722656,0.02630993165,649.0722656,0.02737123519,649.0722656,0.03483463079,649.0722656,0.04026651382,649.0722656,0.05317339674,649.0722656,0.05814445019,649.0722656,0.06439971924,649.0722656,0.0728533268,649.0722656,0.07440795004,649.0722656,0.0868896544,649.0722656,0.08383704722,
648.0474243,-0.003445284674,648.0474243,0.007132364903,648.0474243,0.005774079356,648.0474243,0.009566538036,648.0474243,0.009374013171,648.0474243,0.00932965707,648.0474243,0.01052795257,648.0474243,0.01703407802,648.0474243,0.01765252836,648.0474243,0.02260254882,648.0474243,0.02745919116,648.0474243,0.02373199351,648.0474243,0.02270239219,648.0474243,0.02876497805,648.0474243,0.02840769291,648.0474243,0.03708796576,648.0474243,0.04046948254,648.0474243,0.05272756517,648.0474243,0.05546659231,648.0474243,0.06132049859,648.0474243,0.06664872169,648.0474243,0.07368694246,648.0474243,0.08670895547,648.0474243,0.08617011458,
647.0222778,-0.0005731511628,647.0222778,0.009093989618,647.0222778,0.007408282254,647.0222778,0.01102999598,647.0222778,0.01199614909,647.0222778,0.01153910719,647.0222778,0.01730281115,647.0222778,0.01893766038,647.0222778,0.01928799227,647.0222778,0.02607790008,647.0222778,0.02501303144,647.0222778,0.02499485202,647.0222778,0.028191939,647.0222778,0.02855117433,647.0222778,0.02811504714,647.0222778,0.03416007012,647.0222778,0.04144224897,647.0222778,0.05151509121,647.0222778,0.05740010738,647.0222778,0.06376332045,647.0222778,0.07223817706,647.0222778,0.07915159315,647.0222778,0.08713822067,647.0222778,0.08520397544,
645.9968262,-0.000109846158,645.9968262,0.006745738909,645.9968262,0.007456339896,645.9968262,0.009931742214,645.9968262,0.009152940474,645.9968262,0.01198459975,645.9968262,0.01439147536,645.9968262,0.01766066998,645.9968262,0.01832831651,645.9968262,0.02448534034,645.9968262,0.02677715011,645.9968262,0.02419912815,645.9968262,0.02597257867,645.9968262,0.02733283117,645.9968262,0.0290176291,645.9968262,0.0362213105,645.9968262,0.04161446169,645.9968262,0.05132804066,645.9968262,0.05972006544,645.9968262,0.06349939853,645.9968262,0.07380238175,645.9968262,0.08026955277,645.9968262,0.08690144867,645.9968262,0.08757966012,
644.9710693,-0.001196353347,644.9710693,0.00591987744,644.9710693,0.007631128654,644.9710693,0.00971692428,644.9710693,0.01125601027,644.9710693,0.01089393906,644.9710693,0.01578201912,644.9710693,0.02013129182,644.9710693,0.02061530389,644.9710693,0.02570106648,644.9710693,0.02601624839,644.9710693,0.02390514314,644.9710693,0.02649305575,644.9710693,0.0252344273,644.9710693,0.02874343283,644.9710693,0.03895911947,644.9710693,0.04157172889,644.9710693,0.04992163181,644.9710693,0.05887109414,644.9710693,0.06352486461,644.9710693,0.07474017143,644.9710693,0.07254855335,644.9710693,0.08770930767,644.9710693,0.08972232789,
643.9450073,0.003065362806,643.9450073,0.0068799234,643.9450073,0.009366633371,643.9450073,0.01203106437,643.9450073,0.01441427413,643.9450073,0.01238953043,643.9450073,0.0195033215,643.9450073,0.0199472513,643.9450073,0.02147448435,643.9450073,0.02751619369,643.9450073,0.02793369442,643.9450073,0.02667623013,643.9450073,0.02411125414,643.9450073,0.02576008998,643.9450073,0.03149188682,643.9450073,0.03973937407,643.9450073,0.04393951595,643.9450073,0.05526651442,643.9450073,0.05928770453,643.9450073,0.06465496123,643.9450073,0.07716207206,643.9450073,0.07491593063,643.9450073,0.08673417568,643.9450073,0.08828770369,
643.0652466,0.001405965886,643.0652466,0.008582956158,643.0652466,0.00890658889,643.0652466,0.0102219265,643.0652466,0.01061487105,643.0652466,0.01234233566,643.0652466,0.01813224517,643.0652466,0.02197905816,643.0652466,0.02126839943,643.0652466,0.02658251487,643.0652466,0.0283382237,643.0652466,0.02544668503,643.0652466,0.02463692799,643.0652466,0.02738421969,643.0652466,0.02661606297,643.0652466,0.03508382291,643.0652466,0.04316892847,643.0652466,0.0554318279,643.0652466,0.05956412852,643.0652466,0.06464886665,643.0652466,0.07521950454,643.0652466,0.07999799401,643.0652466,0.08709803969,643.0652466,0.08744521439,
642.0386353,0.0004567132273,642.0386353,0.007952022366,642.0386353,0.008046864532,642.0386353,0.01229357533,642.0386353,0.01130090933,642.0386353,0.01221302897,642.0386353,0.01685484499,642.0386353,0.02160538174,642.0386353,0.0210436359,642.0386353,0.02500691637,642.0386353,0.02733928151,642.0386353,0.02513542585,642.0386353,0.02572295628,642.0386353,0.02699878626,642.0386353,0.02958580106,642.0386353,0.03998838738,642.0386353,0.04327712953,642.0386353,0.05383523926,642.0386353,0.05960183963,642.0386353,0.06494478136,642.0386353,0.07779776305,642.0386353,0.07615558058,642.0386353,0.0886079222,642.0386353,0.08806876093,
641.0117188,0.0006550463731,641.0117188,0.008563102223,641.0117188,0.009713853709,641.0117188,0.01081853546,641.0117188,0.01215280965,641.0117188,0.01166103315,641.0117188,0.01642952114,641.0117188,0.0186123047,641.0117188,0.02075647749,641.0117188,0.02413705736,641.0117188,0.02578684501,641.0117188,0.02558559552,641.0117188,0.02678417228,641.0117188,0.0272398293,641.0117188,0.02982212976,641.0117188,0.0416135788,641.0117188,0.0425189063,641.0117188,0.05399725214,641.0117188,0.05541394651,641.0117188,0.0631480664,641.0117188,0.0766185075,641.0117188,0.07872505486,641.0117188,0.08846306801,641.0117188,0.08645014465,
639.9844971,0.00179745676,639.9844971,0.008191265166,639.9844971,0.008706644177,639.9844971,0.01183334738,639.9844971,0.01069936529,639.9844971,0.01403485611,639.9844971,0.01271425374,639.9844971,0.02312902175,639.9844971,0.02133049443,639.9844971,0.02538660541,639.9844971,0.03133938834,639.9844971,0.02533498593,639.9844971,0.02563825995,639.9844971,0.02827986889,639.9844971,0.03070023842,639.9844971,0.03900708631,639.9844971,0.04111137614,639.9844971,0.05340336263,639.9844971,0.05839610472,639.9844971,0.06422555447,639.9844971,0.07268994302,639.9844971,0.08331678063,639.9844971,0.08795619011,639.9844971,0.08912713826,
638.9569702,0.0002703336359,638.9569702,0.008079301566,638.9569702,0.009200081229,638.9569702,0.01113244519,638.9569702,0.01041154005,638.9569702,0.01157722808,638.9569702,0.01589687169,638.9569702,0.01897778921,638.9569702,0.02054866962,638.9569702,0.02564150095,638.9569702,0.02893190272,638.9569702,0.02645373903,638.9569702,0.02664688788,638.9569702,0.02882682718,638.9569702,0.0282514412,638.9569702,0.04045681283,638.9569702,0.04222658277,638.9569702,0.0554060638,638.9569702,0.05888647959,638.9569702,0.06380493194,638.9569702,0.07473949343,638.9569702,0.0789764449,638.9569702,0.08670740575,638.9569702,0.08931192756,
637.9290771,-0.0002084355656,637.9290771,0.007927740924,637.9290771,0.00830185879,637.9290771,0.011683397,637.9290771,0.009550290182,637.9290771,0.01212169137,637.9290771,0.01644183323,637.9290771,0.02018793672,637.9290771,0.02376581356,637.9290771,0.02867675573,637.9290771,0.02956413291,637.9290771,0.02590866201,637.9290771,0.02486706898,637.9290771,0.02677412145,637.9290771,0.02552236617,637.9290771,0.04212599993,637.9290771,0.04262112081,637.9290771,0.0537985526,637.9290771,0.05863119289,637.9290771,0.06391435117,637.9290771,0.07056184858,637.9290771,0.08001258969,637.9290771,0.08500861377,637.9290771,0.08879195899,
637.0478516,-0.0006263509276,637.0478516,0.007244637702,637.0478516,0.008137244731,637.0478516,0.009255953133,637.0478516,0.01071581524,637.0478516,0.009929728694,637.0478516,0.015531905,637.0478516,0.01877999306,637.0478516,0.01992638409,637.0478516,0.02415760979,637.0478516,0.030296335,637.0478516,0.02028822899,637.0478516,0.02491780929,637.0478516,0.02757847309,637.0478516,0.02878201567,637.0478516,0.04014028981,637.0478516,0.04131226614,637.0478516,0.05301531777,637.0478516,0.05674732849,637.0478516,0.06347551942,637.0478516,0.07337934524,637.0478516,0.07976557314,637.0478516,0.09549564123,637.0478516,0.08484628797,
636.0194702,0.002070628572,636.0194702,0.008952618577,636.0194702,0.01017268747,636.0194702,0.006908353884,636.0194702,0.01132681407,636.0194702,0.01112747844,636.0194702,0.01443747524,636.0194702,0.02133636735,636.0194702,0.02017294057,636.0194702,0.02523972094,636.0194702,0.02815589495,636.0194702,0.02421450987,636.0194702,0.02697121352,636.0194702,0.02891032025,636.0194702,0.03099577315,636.0194702,0.04252095893,636.0194702,0.03829837218,636.0194702,0.0535678789,636.0194702,0.05975006521,636.0194702,0.06517423689,636.0194702,0.07482307404,636.0194702,0.08473020792,636.0194702,0.08983102441,636.0194702,0.08693278581,
634.9907837,0.0005918197567,634.9907837,0.007991755381,634.9907837,0.009683464654,634.9907837,0.009826927446,634.9907837,0.01122057345,634.9907837,0.0133338375,634.9907837,0.01441855542,634.9907837,0.01943312213,634.9907837,0.02016385645,634.9907837,0.02636617981,634.9907837,0.02888276428,634.9907837,0.02388134971,634.9907837,0.02389026619,634.9907837,0.02815934643,634.9907837,0.02944674343,634.9907837,0.03897845745,634.9907837,0.04323543608,634.9907837,0.05484584346,634.9907837,0.05848325789,634.9907837,0.06463897973,634.9907837,0.0740871951,634.9907837,0.0802032277,634.9907837,0.09202971309,634.9907837,0.08829043806,
633.961792,-0.0005915572401,633.961792,0.007764032576,633.961792,0.005002377555,633.961792,0.00983439479,633.961792,0.01562423166,633.961792,0.0115318764,633.961792,0.01399167906,633.961792,0.01994633116,633.961792,0.01989651844,633.961792,0.0233486928,633.961792,0.02576712146,633.961792,0.02438481338,633.961792,0.02528811991,633.961792,0.02652901784,633.961792,0.0288284868,633.961792,0.03782718629,633.961792,0.04045786336,633.961792,0.05592543259,633.961792,0.06030900776,633.961792,0.06208613887,633.961792,0.07205540687,633.961792,0.08285653591,633.961792,0.08783537149,633.961792,0.08922742307,
632.9324951,0.0001392370614,632.9324951,0.007488732226,632.9324951,0.006856412627,632.9324951,0.008592514321,632.9324951,0.01269423589,632.9324951,0.01372533478,632.9324951,0.0118020121,632.9324951,0.01867740043,632.9324951,0.01961315051,632.9324951,0.02499282174,632.9324951,0.02714874782,632.9324951,0.02635165676,632.9324951,0.02339576185,632.9324951,0.02876210213,632.9324951,0.02897426486,632.9324951,0.04040814191,632.9324951,0.04137897491,632.9324951,0.05339619145,632.9324951,0.05876640603,632.9324951,0.06215913221,632.9324951,0.07553827018,632.9324951,0.0811997354,632.9324951,0.08781465143,632.9324951,0.08763574809,
632.0499878,0.002764184028,632.0499878,0.01080916729,632.0499878,0.009224750102,632.0499878,0.01457876898,632.0499878,0.01490288321,632.0499878,0.01224923972,632.0499878,0.01593962125,632.0499878,0.02097182907,632.0499878,0.02330553718,632.0499878,0.0291438438,632.0499878,0.03023486026,632.0499878,0.02792624198,632.0499878,0.02751892433,632.0499878,0.02939643897,632.0499878,0.02849121764,632.0499878,0.04338644817,632.0499878,0.04548089951,632.0499878,0.05613072962,632.0499878,0.06282868981,632.0499878,0.06706334651,632.0499878,0.07460951805,632.0499878,0.08163808286,632.0499878,0.0948426947,632.0499878,0.09330748767,
631.0201416,0.0007254644879,631.0201416,0.009360735305,631.0201416,0.01114070415,631.0201416,0.01109088305,631.0201416,0.01364839543,631.0201416,0.01433822978,631.0201416,0.0139391236,631.0201416,0.01712998375,631.0201416,0.02058164589,631.0201416,0.02590475976,631.0201416,0.02671369351,631.0201416,0.02522979118,631.0201416,0.0266638156,631.0201416,0.02846042626,631.0201416,0.03111633472,631.0201416,0.03934554383,631.0201416,0.04392777383,631.0201416,0.05534748733,631.0201416,0.05711749941,631.0201416,0.06615315378,631.0201416,0.07331053913,631.0201416,0.08227016777,631.0201416,0.09293152392,631.0201416,0.09108139575,
629.9899902,0.0007317912532,629.9899902,0.00695746066,629.9899902,0.009716658853,629.9899902,0.01133550238,629.9899902,0.01034480892,629.9899902,0.01283813734,629.9899902,0.01290757209,629.9899902,0.01545233931,629.9899902,0.0184308812,629.9899902,0.02581744641,629.9899902,0.02806492336,629.9899902,0.02461651713,629.9899902,0.02425181679,629.9899902,0.02746479027,629.9899902,0.02507292107,629.9899902,0.03744775429,629.9899902,0.0426892601,629.9899902,0.05394082889,629.9899902,0.0640597418,629.9899902,0.0596479252,629.9899902,0.07681396604,629.9899902,0.08164654672,629.9899902,0.08935046941,629.9899902,0.08882933855,
628.9595337,-0.0007556783967,628.9595337,0.007903672755,628.9595337,0.007654787041,628.9595337,0.008065772243,628.9595337,0.009220546111,628.9595337,0.01047265902,628.9595337,0.01410959009,628.9595337,0.01982874796,628.9595337,0.0190733131,628.9595337,0.02442372218,628.9595337,0.02662541904,628.9595337,0.02335145324,628.9595337,0.02184791304,628.9595337,0.02737288922,628.9595337,0.02871060558,628.9595337,0.0393993929,628.9595337,0.04130182043,628.9595337,0.05380379781,628.9595337,0.05638755858,628.9595337,0.06487522274,628.9595337,0.07503541559,628.9595337,0.08210126311,628.9595337,0.09048842639,628.9595337,0.08821938187,
627.928772,-0.001910730964,627.928772,0.007480752189,627.928772,0.009581780992,627.928772,0.009336560033,627.928772,0.009963975288,627.928772,0.01007112674,627.928772,0.0141347805,627.928772,0.01849467866,627.928772,0.01919859089,627.928772,0.02574264817,627.928772,0.02790043131,627.928772,0.0250700973,627.928772,0.02415613271,627.928772,0.02661003545,627.928772,0.02730270103,627.928772,0.03887587786,627.928772,0.0404804796,627.928772,0.05308004841,627.928772,0.05385325849,627.928772,0.06800762564,627.928772,0.07285311073,627.928772,0.08278636634,627.928772,0.08950275183,627.928772,0.08957493305,
627.0450439,0.0007620780962,627.0450439,0.009246776812,627.0450439,0.006948044058,627.0450439,0.01119626872,627.0450439,0.01127800811,627.0450439,0.01283749752,627.0450439,0.01385151129,627.0450439,0.02048755437,627.0450439,0.01977399178,627.0450439,0.02624393068,627.0450439,0.03039857373,627.0450439,0.02545277961,627.0450439,0.02761722729,627.0450439,0.02833399549,627.0450439,0.03086173721,627.0450439,0.04013194144,627.0450439,0.04096212238,627.0450439,0.0553804487,627.0450439,0.059580639,627.0450439,0.0664742589,627.0450439,0.07521821558,627.0450439,0.08240813017,627.0450439,0.09187600017,627.0450439,0.09240614623,
626.0137329,0.0001599011739,626.0137329,0.008854328655,626.0137329,0.007131312508,626.0137329,0.01065609511,626.0137329,0.01266430505,626.0137329,0.009992554784,626.0137329,0.01480288897,626.0137329,0.01882205345,626.0137329,0.0199308563,626.0137329,0.02664237469,626.0137329,0.0293837525,626.0137329,0.0240409337,626.0137329,0.0259649381,626.0137329,0.02980150096,626.0137329,0.02806600183,626.0137329,0.03825471923,626.0137329,0.03739620373,626.0137329,0.05455960706,626.0137329,0.0591461882,626.0137329,0.06302186847,626.0137329,0.06956617534,626.0137329,0.08350075036,626.0137329,0.09020584822,626.0137329,0.09074582905,
624.9821167,0.0001528317662,624.9821167,0.007037143223,624.9821167,0.008994345553,624.9821167,0.01117377169,624.9821167,0.01173679624,624.9821167,0.01171530783,624.9821167,0.01364129037,624.9821167,0.02010320127,624.9821167,0.0199043788,624.9821167,0.0264436435,624.9821167,0.0266103372,624.9821167,0.02506480366,624.9821167,0.02741959505,624.9821167,0.02703297324,624.9821167,0.03029000759,624.9821167,0.03786480427,624.9821167,0.04349690676,624.9821167,0.05601400882,624.9821167,0.05992036313,624.9821167,0.06670108438,624.9821167,0.07704916596,624.9821167,0.08257724345,624.9821167,0.09068843722,624.9821167,0.08958345652,
623.9502563,0.001876379712,623.9502563,0.006550780963,623.9502563,0.01069283858,623.9502563,0.01102479175,623.9502563,0.01357577089,623.9502563,0.01224745624,623.9502563,0.01618967392,623.9502563,0.02059193328,623.9502563,0.02085787989,623.9502563,0.0263647493,623.9502563,0.02761780657,623.9502563,0.02770642191,623.9502563,0.02706796117,623.9502563,0.0293132402,623.9502563,0.02997658961,623.9502563,0.03834239393,623.9502563,0.04374425113,623.9502563,0.05226087943,623.9502563,0.06161176786,623.9502563,0.06489054859,623.9502563,0.08029125631,623.9502563,0.07873120159,623.9502563,0.09109662473,623.9502563,0.09343375266,
623.0655518,-0.0006578334724,623.0655518,0.008032598533,623.0655518,0.008908094838,623.0655518,0.009501048364,623.0655518,0.01207276899,623.0655518,0.01047048438,623.0655518,0.01351731084,623.0655518,0.01748088188,623.0655518,0.01890851185,623.0655518,0.02536423877,623.0655518,0.0268706046,623.0655518,0.02125940099,623.0655518,0.02633501589,623.0655518,0.02710876614,623.0655518,0.02894789539,623.0655518,0.03767640144,623.0655518,0.04261352494,623.0655518,0.0530147329,623.0655518,0.05898147449,623.0655518,0.06323596835,623.0655518,0.07567238063,623.0655518,0.08080887794,623.0655518,0.08602833748,623.0655518,0.09119944274,
622.0330811,-0.0003474577679,622.0330811,0.006868904456,622.0330811,0.008508797735,622.0330811,0.009166979231,622.0330811,0.0111725498,622.0330811,0.01018731575,622.0330811,0.01196908671,622.0330811,0.01877858862,622.0330811,0.01908851415,622.0330811,0.02567687072,622.0330811,0.0266223643,622.0330811,0.02378662117,622.0330811,0.02501015179,622.0330811,0.0279859826,622.0330811,0.02607064322,622.0330811,0.03798152506,622.0330811,0.04108556733,622.0330811,0.0533544533,622.0330811,0.05850402266,622.0330811,0.06486121565,622.0330811,0.0744253397,622.0330811,0.07943949848,622.0330811,0.08971036226,622.0330811,0.09087593853,
621.0003662,0.001524534659,621.0003662,0.01128972415,621.0003662,0.01055314764,621.0003662,0.0100624375,621.0003662,0.0122106066,621.0003662,0.01342097297,621.0003662,0.01424566843,621.0003662,0.02106686868,621.0003662,0.02047678083,621.0003662,0.02625737712,621.0003662,0.0287554916,621.0003662,0.02543307096,621.0003662,0.02603130974,621.0003662,0.02862977609,621.0003662,0.03009903245,621.0003662,0.03754680604,621.0003662,0.04382149875,621.0003662,0.05565201864,621.0003662,0.06242636591,621.0003662,0.06599612534,621.0003662,0.0775456056,621.0003662,0.08210042119,621.0003662,0.09317822009,621.0003662,0.08565635234,
619.9673462,0.0003291612375,619.9673462,0.008003883995,619.9673462,0.008913193829,619.9673462,0.01121961698,619.9673462,0.009701146744,619.9673462,0.01152028609,619.9673462,0.01323561836,619.9673462,0.01893452369,619.9673462,0.01949869096,619.9673462,0.02465799637,619.9673462,0.03208315,619.9673462,0.02537507936,619.9673462,0.02488943562,619.9673462,0.02890857682,619.9673462,0.0286385417,619.9673462,0.04058426246,619.9673462,0.04295188934,619.9673462,0.0568500571,619.9673462,0.05997230858,619.9673462,0.06447099894,619.9673462,0.07592725009,619.9673462,0.08525793254,619.9673462,0.09243007004,619.9673462,0.09063507617,
618.934021,-0.0009258853388,618.934021,0.007936071604,618.934021,0.008637877181,618.934021,0.00886928197,618.934021,0.009642624296,618.934021,0.01005976181,618.934021,0.01322894637,618.934021,0.01709608361,618.934021,0.01909462735,618.934021,0.02499984205,618.934021,0.02936195582,618.934021,0.02162586898,618.934021,0.02259608731,618.934021,0.02624087781,618.934021,0.0260404069,618.934021,0.03644382209,618.934021,0.04153748974,618.934021,0.05442481861,618.934021,0.05756688491,618.934021,0.06318920106,618.934021,0.07610095292,618.934021,0.08214946091,618.934021,0.09158886969,618.934021,0.09009711444,
