baseline,,bm3,,dmso_1.0,,dmso_2.0,,ArachadionicAcid_0.5,,ArachadionicAcid_1.0,,ArachadionicAcid_1.5,,ArachadionicAcid_2.0,,ArachadionicAcid_2.5,,ArachadionicAcid_3.0,,ArachadionicAcid_3.5,,ArachadionicAcid_4.0,,ArachadionicAcid_5.0,,ArachadionicAcid_6.0,,ArachadionicAcid_7.0,,ArachadionicAcid_7.0,,ArachadionicAcid_8.0,,ArachadionicAcid_9.0,,ArachadionicAcid_10.0,,ArachadionicAcid_10.0,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
698.0391235,-0.002784821438,698.0391235,0.003969475161,698.0391235,0.003990139347,698.0391235,0.004524120595,698.0391235,0.005270708352,698.0391235,0.005402970128,698.0391235,0.005154387094,698.0391235,0.007210947573,698.0391235,0.006842027884,698.0391235,0.009100545198,698.0391235,0.01452062931,698.0391235,0.01060380973,698.0391235,0.01688003354,698.0391235,0.02741407976,698.0391235,0.02028763294,698.0391235,0.05345277861,698.0391235,0.0170398131,698.0391235,0.0230666399,698.0391235,0.08081383258,698.0391235,0.01576502621,
697.0296021,0.00370735093,697.0296021,0.004124755505,697.0296021,0.00672515342,697.0296021,0.00655448623,697.0296021,0.006401040591,697.0296021,0.008308482356,697.0296021,0.008422589861,697.0296021,0.01000839565,697.0296021,0.008928466588,697.0296021,0.01350142248,697.0296021,0.01666578837,697.0296021,0.01188665908,697.0296021,0.01953944005,697.0296021,0.02816575393,697.0296021,0.02276832052,697.0296021,0.05404781923,697.0296021,0.01767029427,697.0296021,0.0231629312,697.0296021,0.09172553569,697.0296021,0.0175421685,
696.0197754,0.001529158559,696.0197754,-0.0009523869376,696.0197754,0.004991248716,696.0197754,0.004406612832,696.0197754,0.007637925912,696.0197754,0.005529425573,696.0197754,0.006249986123,696.0197754,0.00752584124,696.0197754,0.007432060316,696.0197754,0.00943540968,696.0197754,0.01840835623,696.0197754,0.01087140385,696.0197754,0.01773457415,696.0197754,0.02963640541,696.0197754,0.02154765464,696.0197754,0.05839521438,696.0197754,0.01643825881,696.0197754,0.0260255374,696.0197754,0.08736033738,696.0197754,0.01479836274,
695.0095825,0.002983278362,695.0095825,0.004450782668,695.0095825,0.005003346596,695.0095825,0.006601503119,695.0095825,0.007637899369,695.0095825,0.004206873011,695.0095825,0.006308526266,695.0095825,0.009079054929,695.0095825,0.008897103369,695.0095825,0.0112914769,695.0095825,0.01737016067,695.0095825,0.01054251287,695.0095825,0.01834027842,695.0095825,0.02846874483,695.0095825,0.02190314792,695.0095825,0.05305451155,695.0095825,0.01896862127,695.0095825,0.0243525859,695.0095825,0.1047476828,695.0095825,0.01677183434,
693.9990845,-0.001687175827,693.9990845,0.0005879834644,693.9990845,0.003847625339,693.9990845,0.005119391717,693.9990845,0.005029140506,693.9990845,0.007375264075,693.9990845,0.009370018728,693.9990845,0.00774558587,693.9990845,0.007913426496,693.9990845,0.008322255686,693.9990845,0.01259698719,693.9990845,0.009223533794,693.9990845,0.01697509736,693.9990845,0.02406405285,693.9990845,0.0152208861,693.9990845,0.04665800184,693.9990845,0.01104651112,693.9990845,0.02208360657,693.9990845,0.09720977396,693.9990845,0.01430393197,
692.9882202,-0.001740239328,692.9882202,0.002143279649,692.9882202,0.003576100338,692.9882202,0.003771450603,692.9882202,0.004792574793,692.9882202,0.004470475949,692.9882202,0.005324242637,692.9882202,0.003598077223,692.9882202,0.007149890997,692.9882202,0.009461177513,692.9882202,0.01381276175,692.9882202,0.009145988151,692.9882202,0.01667506807,692.9882202,0.02695055678,692.9882202,0.02017486654,692.9882202,0.03923383728,692.9882202,0.01187726762,692.9882202,0.02108050883,692.9882202,0.09785464406,692.9882202,0.01526753698,
691.9770508,0.003932851367,691.9770508,0.006641979795,691.9770508,0.006814390421,691.9770508,0.00662531564,691.9770508,0.01178049389,691.9770508,0.008353577927,691.9770508,0.00996937789,691.9770508,0.009758989327,691.9770508,0.01238995697,691.9770508,0.01334606297,691.9770508,0.01725930721,691.9770508,0.01124413591,691.9770508,0.01944611594,691.9770508,0.02433848754,691.9770508,0.02227272093,691.9770508,0.05638293177,691.9770508,0.01747799851,691.9770508,0.02413883619,691.9770508,0.1003354117,691.9770508,0.01635481603,
690.9655762,7.782019384E-5,690.9655762,0.003456683131,690.9655762,0.005853649229,690.9655762,0.004780796822,690.9655762,0.005131911952,690.9655762,0.003614651738,690.9655762,0.004251231439,690.9655762,0.0109393578,690.9655762,0.009846733883,690.9655762,0.01073332783,690.9655762,0.01735938527,690.9655762,0.01252912078,690.9655762,0.01794635504,690.9655762,0.03040673584,690.9655762,0.02023818716,690.9655762,0.05108592287,690.9655762,0.01424978767,690.9655762,0.02198651992,690.9655762,0.09768491238,690.9655762,0.01714309677,
689.9537354,-0.001129436307,689.9537354,-0.0003734774364,689.9537354,0.0026989826,689.9537354,0.003911693115,689.9537354,0.002093283692,689.9537354,0.003953853156,689.9537354,0.0036104233,689.9537354,0.005750680342,689.9537354,0.006131039467,689.9537354,0.00594732631,689.9537354,0.009823326953,689.9537354,0.008317347616,689.9537354,0.01572793163,689.9537354,0.02873596549,689.9537354,0.0178091377,689.9537354,0.04978476092,689.9537354,0.01149200462,689.9537354,0.02255554125,689.9537354,0.09965145588,689.9537354,0.01465389132,
688.9415894,-0.001802886138,688.9415894,0.002135527553,688.9415894,0.002578946995,688.9415894,0.002217165893,688.9415894,0.004836338572,688.9415894,0.003734843573,688.9415894,0.005015654024,688.9415894,0.007651783526,688.9415894,0.004548682831,688.9415894,0.009173853323,688.9415894,0.01157334726,688.9415894,0.008943448775,688.9415894,0.01642301492,688.9415894,0.02536945418,688.9415894,0.01717786305,688.9415894,0.05057626218,688.9415894,0.01491134893,688.9415894,0.02002130263,688.9415894,0.09710623324,688.9415894,0.01433229074,
687.9291382,0.0007782596513,687.9291382,0.004632215016,687.9291382,0.005638190079,687.9291382,0.002598451683,687.9291382,0.006502534728,687.9291382,0.006187410094,687.9291382,0.007370788138,687.9291382,0.01049989369,687.9291382,0.008110342547,687.9291382,0.01164816413,687.9291382,0.01419072878,687.9291382,0.008611604571,687.9291382,0.01748769917,687.9291382,0.02681206353,687.9291382,0.02408618852,687.9291382,0.05706299841,687.9291382,0.01538155694,687.9291382,0.02291284315,687.9291382,0.09834003448,687.9291382,0.01752896048,
687.0610352,0.0002542228322,687.0610352,0.005034246948,687.0610352,0.005992833991,687.0610352,0.005921425298,687.0610352,0.007540986408,687.0610352,0.005363158882,687.0610352,0.0056157168,687.0610352,0.008549215272,687.0610352,0.00880215317,687.0610352,0.007307128981,687.0610352,0.01646237448,687.0610352,0.007483412046,687.0610352,0.01679139584,687.0610352,0.02910954691,687.0610352,0.02135738544,687.0610352,0.05155598372,687.0610352,0.01555755362,687.0610352,0.02352363057,687.0610352,0.09888343513,687.0610352,0.01494274847,
686.0479736,-0.0006259373622,686.0479736,-0.002926569665,686.0479736,0.0034984597,686.0479736,0.005231957417,686.0479736,0.005575072952,686.0479736,0.005114546046,686.0479736,0.004273451865,686.0479736,0.006832640152,686.0479736,0.009605571628,686.0479736,0.0116132265,686.0479736,0.01593852043,686.0479736,0.00940660201,686.0479736,0.01404236816,686.0479736,0.02619930357,686.0479736,0.01636583731,686.0479736,0.05152403936,686.0479736,0.01492688805,686.0479736,0.02286394499,686.0479736,0.0991840139,686.0479736,0.01657552458,
685.0345459,-0.003826742992,685.0345459,0.0002044696157,685.0345459,0.002081110608,685.0345459,0.002686375985,685.0345459,0.002835075371,685.0345459,0.001659999834,685.0345459,0.002083217492,685.0345459,0.005673987791,685.0345459,0.005235939752,685.0345459,0.008324683644,685.0345459,0.01221034024,685.0345459,0.007050744724,685.0345459,0.01455708686,685.0345459,0.02566300146,685.0345459,0.01909267902,685.0345459,0.04803143069,685.0345459,0.0142260883,685.0345459,0.02489321865,685.0345459,0.09478393197,685.0345459,0.01236587949,
684.020813,0.0005784186651,684.020813,0.003942699172,684.020813,0.005636328366,684.020813,0.002870616503,684.020813,0.005195069592,684.020813,0.005390206352,684.020813,0.006951226853,684.020813,0.006799139548,684.020813,0.008903259411,684.020813,0.01065728813,684.020813,0.01642000303,684.020813,0.01003459468,684.020813,0.01886609197,684.020813,0.03096549772,684.020813,0.02369240671,684.020813,0.05603270605,684.020813,0.01733772457,684.020813,0.0227039475,684.020813,0.1115747094,684.020813,0.01552227326,
683.0067749,-0.003965843003,683.0067749,0.002824444789,683.0067749,0.004969096743,683.0067749,0.007884535007,683.0067749,0.006898412481,683.0067749,0.009271633811,683.0067749,0.005361927208,683.0067749,0.007714807987,683.0067749,0.00858409144,683.0067749,0.01246962976,683.0067749,0.01329516154,683.0067749,0.01173006743,683.0067749,0.01844722033,683.0067749,0.03033319674,683.0067749,0.02029175498,683.0067749,0.06376104057,683.0067749,0.01409164723,683.0067749,0.02352936938,683.0067749,0.09838103503,683.0067749,0.01607936248,
681.9924316,0.0003260785015,681.9924316,0.004554725252,681.9924316,0.005381531082,681.9924316,0.003307118779,681.9924316,0.007956846617,681.9924316,0.005962468684,681.9924316,0.006953962613,681.9924316,0.009641221724,681.9924316,0.01034849416,681.9924316,0.01273861714,681.9924316,0.02011090145,681.9924316,0.01144243497,681.9924316,0.02005732991,681.9924316,0.02648114227,681.9924316,0.02410350926,681.9924316,0.05227194354,681.9924316,0.01667189412,681.9924316,0.02469783649,681.9924316,0.101966545,681.9924316,0.01447871607,
680.9777222,0.001128228614,680.9777222,0.004770040046,680.9777222,0.004934744909,680.9777222,0.006012151018,680.9777222,0.006725837011,680.9777222,0.01008500997,680.9777222,0.006062338129,680.9777222,0.00923857931,680.9777222,0.0097834263,680.9777222,0.0109205367,680.9777222,0.01916425861,680.9777222,0.01040125266,680.9777222,0.01602201536,680.9777222,0.03122560866,680.9777222,0.02143396251,680.9777222,0.05328154564,680.9777222,0.01673901267,680.9777222,0.02582805045,680.9777222,0.1011596248,680.9777222,0.01766611636,
679.9627075,-0.002596249105,679.9627075,0.001876275754,679.9627075,0.001161294407,679.9627075,0.003908741754,679.9627075,0.004699565005,679.9627075,0.003068256425,679.9627075,0.005114965141,679.9627075,0.004861782305,679.9627075,0.004485331476,679.9627075,0.00814389158,679.9627075,0.01337622851,679.9627075,0.00852397643,679.9627075,0.01566904783,679.9627075,0.0290972013,679.9627075,0.02296420373,679.9627075,0.04826820642,679.9627075,0.01389021054,679.9627075,0.02216823772,679.9627075,0.09979491681,679.9627075,0.01851294003,
678.9473877,-0.001179418527,678.9473877,0.003560753772,678.9473877,0.005697723478,678.9473877,0.002495053923,678.9473877,0.006209204439,678.9473877,0.006933551282,678.9473877,0.005658068694,678.9473877,0.008079644293,678.9473877,0.009515256621,678.9473877,0.01186082698,678.9473877,0.01826956309,678.9473877,0.0107372012,678.9473877,0.01786812395,678.9473877,0.03040720709,678.9473877,0.02182959393,678.9473877,0.05325195938,678.9473877,0.01839669049,678.9473877,0.02407672256,678.9473877,0.08840373158,678.9473877,0.01619709097,
677.9317017,-0.000204502765,677.9317017,0.002464333549,677.9317017,0.005456835032,677.9317017,0.006553303916,677.9317017,0.005688307807,677.9317017,0.005704962183,677.9317017,0.009657128714,677.9317017,0.009703026153,677.9317017,0.008999975398,677.9317017,0.00500879297,677.9317017,0.01765568182,677.9317017,0.008930051699,677.9317017,0.01950516179,677.9317017,0.0277948603,677.9317017,0.02119174413,677.9317017,0.05168507248,677.9317017,0.01904669777,677.9317017,0.02371487953,677.9317017,0.09465502203,677.9317017,0.01946143806,
677.0609131,0.0007157151704,677.0609131,0.004330758471,677.0609131,0.005984645337,677.0609131,0.006578007247,677.0609131,0.008813538589,677.0609131,0.009536186233,677.0609131,0.006975532044,677.0609131,0.01041045319,677.0609131,0.01127019711,677.0609131,0.01165576838,677.0609131,0.01739564911,677.0609131,0.01360792853,677.0609131,0.02004282735,677.0609131,0.03336740658,677.0609131,0.02442807704,677.0609131,0.05602911487,677.0609131,0.01942418888,677.0609131,0.02726102434,677.0609131,0.1015583873,677.0609131,0.01767859794,
676.0446777,0.001733180019,676.0446777,0.002950516529,676.0446777,0.006196311675,676.0446777,0.002598503605,676.0446777,0.006420481019,676.0446777,0.009376551956,676.0446777,0.008844870143,676.0446777,0.01058887597,676.0446777,0.009956134483,676.0446777,0.01282443292,676.0446777,0.02149178274,676.0446777,0.01361658238,676.0446777,0.01894855686,676.0446777,0.0280090645,676.0446777,0.02196808532,676.0446777,0.05868592113,676.0446777,0.01793397218,676.0446777,0.02868955955,676.0446777,0.09736470133,676.0446777,0.02047949471,
675.0280762,-0.004402095452,675.0280762,0.001020250376,675.0280762,0.002077104989,675.0280762,0.004524905235,675.0280762,0.003119642613,675.0280762,0.004599930253,675.0280762,0.006703648716,675.0280762,0.008219755255,675.0280762,0.006433170289,675.0280762,0.006349737756,675.0280762,0.01478215959,675.0280762,0.007564902771,675.0280762,0.0168091543,675.0280762,0.02946887724,675.0280762,0.01840152405,675.0280762,0.04771208391,675.0280762,0.01856007986,675.0280762,0.02175779082,675.0280762,0.09862720966,675.0280762,0.01564033329,
674.0111694,-0.0006289358134,674.0111694,0.002499818336,674.0111694,0.002486774698,674.0111694,0.004664397333,674.0111694,0.003785420675,674.0111694,0.006372223143,674.0111694,0.007654734422,674.0111694,0.007705638651,674.0111694,0.009441837668,674.0111694,0.01335994434,674.0111694,0.01665287651,674.0111694,0.01320111379,674.0111694,0.01755335368,674.0111694,0.02883213758,674.0111694,0.02251780592,674.0111694,0.05675511807,674.0111694,0.01432795636,674.0111694,0.02294024266,674.0111694,0.09672777355,674.0111694,0.01279382594,
672.9939575,0.001217387384,672.9939575,0.004688914865,672.9939575,0.006283313036,672.9939575,0.008092144504,672.9939575,0.00820711907,672.9939575,0.00776434876,672.9939575,0.01012422238,672.9939575,0.007654023357,672.9939575,0.01046446525,672.9939575,0.012129304,672.9939575,0.02066327073,672.9939575,0.01248087175,672.9939575,0.02061128616,672.9939575,0.03017674945,672.9939575,0.02056527883,672.9939575,0.05516595393,672.9939575,0.0194228068,672.9939575,0.02521451004,672.9939575,0.1081758365,672.9939575,0.01654887572,
671.9764404,0.003617705777,671.9764404,0.00706589967,671.9764404,0.009002538398,671.9764404,0.009254551493,671.9764404,0.01044020243,671.9764404,0.0102767637,671.9764404,0.01180102769,671.9764404,0.01054407749,671.9764404,0.01287130639,671.9764404,0.01429360546,671.9764404,0.02098777518,671.9764404,0.01557676401,671.9764404,0.02309126407,671.9764404,0.03363074735,671.9764404,0.02575151995,671.9764404,0.05973857269,671.9764404,0.02011814155,671.9764404,0.02426717244,671.9764404,0.1056433022,671.9764404,0.02410649136,
670.9586182,3.14008139E-5,670.9586182,0.004445159808,670.9586182,0.005876161624,670.9586182,0.008167102933,670.9586182,0.008334789425,670.9586182,0.007349830586,670.9586182,0.007482806221,670.9586182,0.0130819818,670.9586182,0.01059447229,670.9586182,0.0109746391,670.9586182,0.02003117092,670.9586182,0.01248918381,670.9586182,0.01920340769,670.9586182,0.030315293,670.9586182,0.02240958437,670.9586182,0.05509735644,670.9586182,0.02071091719,670.9586182,0.026244618,670.9586182,0.1001764834,670.9586182,0.01909011044,
669.9404297,0.001381528913,669.9404297,0.006350420415,669.9404297,0.005415341351,669.9404297,0.005047917366,669.9404297,0.008053800091,669.9404297,0.008510777727,669.9404297,0.00792563241,669.9404297,0.01173541322,669.9404297,0.01058741659,669.9404297,0.01584540121,669.9404297,0.02069707029,669.9404297,0.01264692843,669.9404297,0.02042454854,669.9404297,0.029786475,669.9404297,0.02401190624,669.9404297,0.05661109462,669.9404297,0.02133201808,669.9404297,0.0259536989,669.9404297,0.1004494429,669.9404297,0.01954209432,
669.0675049,0.0009929551743,669.0675049,0.003129393794,669.0675049,0.007058716845,669.0675049,0.007276514079,669.0675049,0.008299352601,669.0675049,0.006269997917,669.0675049,0.007898295298,669.0675049,0.01121592522,669.0675049,0.01328173652,669.0675049,0.011752408,669.0675049,0.02144470438,669.0675049,0.01280411705,669.0675049,0.02013844997,669.0675049,0.02893284336,669.0675049,0.02500535361,669.0675049,0.05411563441,669.0675049,0.0207051076,669.0675049,0.01993711665,669.0675049,0.1048483774,669.0675049,0.01906425133,
668.0487671,0.0002390968293,668.0487671,0.005246943794,668.0487671,0.006518668961,668.0487671,0.007719762158,668.0487671,0.008052771911,668.0487671,-0.0001590142783,668.0487671,0.009281788953,668.0487671,0.01039937045,668.0487671,0.01623374224,668.0487671,0.01158584189,668.0487671,0.02126891539,668.0487671,0.01297077723,668.0487671,0.01975719631,668.0487671,0.03219785541,668.0487671,0.02475620247,668.0487671,0.05342341587,668.0487671,0.01977689192,668.0487671,0.0288461633,668.0487671,0.09963315725,668.0487671,0.0231211856,
667.0296631,0.0006289924495,667.0296631,0.004477851093,667.0296631,0.005943783559,667.0296631,0.005393377505,667.0296631,0.008548634127,667.0296631,0.006172312424,667.0296631,0.009331244044,667.0296631,0.01524673123,667.0296631,0.01180166658,667.0296631,0.01147050131,667.0296631,0.01890981011,667.0296631,0.01148873474,667.0296631,0.02031277679,667.0296631,0.02948588692,667.0296631,0.02421806753,667.0296631,0.05333083123,667.0296631,0.02400361747,667.0296631,0.02566728555,667.0296631,0.08391948044,667.0296631,0.01852285303,
666.0103149,-0.001054865425,666.0103149,0.001744771493,666.0103149,0.005324085243,666.0103149,0.006363659631,666.0103149,0.007317343727,666.0103149,0.008379888721,666.0103149,0.007812735625,666.0103149,0.01218480803,666.0103149,0.01211844385,666.0103149,0.01269189082,666.0103149,0.01987074874,666.0103149,0.01312453486,666.0103149,0.02063036896,666.0103149,0.03265585378,666.0103149,0.0257915426,666.0103149,0.05234234408,666.0103149,0.02008755878,666.0103149,0.02642207593,666.0103149,0.1063141227,666.0103149,0.01901462302,
664.9906006,-0.004209302366,664.9906006,0.00324441772,664.9906006,0.003777090693,664.9906006,0.006579663139,664.9906006,0.004974856973,664.9906006,0.009146622382,664.9906006,0.004216100089,664.9906006,0.009870777838,664.9906006,0.003814876545,664.9906006,0.01204564795,664.9906006,0.01924596913,664.9906006,0.01259013917,664.9906006,0.01956757531,664.9906006,0.03403379023,664.9906006,0.02799824066,664.9906006,0.06203426793,664.9906006,0.02076929435,664.9906006,0.02404065989,664.9906006,0.1214895844,664.9906006,0.01467517763,
663.9705811,-0.0002683028288,663.9705811,0.004780116491,663.9705811,0.0080086831,663.9705811,0.007586924359,663.9705811,0.00850758329,663.9705811,0.01030385308,663.9705811,0.009971099906,663.9705811,0.01274608076,663.9705811,0.01163106691,663.9705811,0.01199399401,663.9705811,0.02039340138,663.9705811,0.01524075214,663.9705811,0.02148914523,663.9705811,0.02863176726,663.9705811,0.02066479065,663.9705811,0.05530311912,663.9705811,0.02222738229,663.9705811,0.02734272927,663.9705811,0.1042802855,663.9705811,0.02137356438,
662.9502563,0.0003891109372,662.9502563,0.006574380677,662.9502563,0.006498225499,662.9502563,0.01040899474,662.9502563,0.01048666053,662.9502563,0.0101009598,662.9502563,0.01110498514,662.9502563,0.01624040678,662.9502563,0.01244450919,662.9502563,0.01519327331,662.9502563,0.02348704264,662.9502563,0.01542023197,662.9502563,0.02358708903,662.9502563,0.03287255391,662.9502563,0.02669332363,662.9502563,0.04943392798,662.9502563,0.01761017554,662.9502563,0.02966949716,662.9502563,0.1049517021,662.9502563,0.02471937239,
661.9296265,-0.0007493731682,661.9296265,0.004628630821,661.9296265,0.006123320665,661.9296265,0.007794497535,661.9296265,0.008807093836,661.9296265,0.009523511864,661.9296265,0.01040021889,661.9296265,0.01173214242,661.9296265,0.01184029039,661.9296265,0.01216388401,661.9296265,0.0196171049,661.9296265,0.01595202833,661.9296265,0.02207660675,661.9296265,0.03380344436,661.9296265,0.0253411606,661.9296265,0.05339469761,661.9296265,0.02180615626,661.9296265,0.02837773785,661.9296265,0.1013772637,661.9296265,0.02187369205,
661.0545654,-0.002560017398,661.0545654,0.004519386217,661.0545654,0.00570574915,661.0545654,0.007069030311,661.0545654,0.009206188843,661.0545654,0.01009393856,661.0545654,0.01134706102,661.0545654,0.01237970218,661.0545654,0.01335546002,661.0545654,0.01521351375,661.0545654,0.02103211544,661.0545654,0.01285642851,661.0545654,0.02251118049,661.0545654,0.03510512412,661.0545654,0.0257296022,661.0545654,0.05279690027,661.0545654,0.02277849615,661.0545654,0.03107426129,661.0545654,0.1051819026,661.0545654,0.02258687094,
660.0333252,9.837782272E-5,660.0333252,0.006144455168,660.0333252,0.007964255288,660.0333252,0.008767814375,660.0333252,0.01214250736,660.0333252,0.01183733717,660.0333252,0.01220954116,660.0333252,0.01414879318,660.0333252,0.01791910641,660.0333252,0.01585831493,660.0333252,0.02290981449,660.0333252,0.01525584701,660.0333252,0.02347212285,660.0333252,0.03574053571,660.0333252,0.02764222212,660.0333252,0.06000862643,660.0333252,0.02330468968,660.0333252,0.02963715233,660.0333252,0.1056900248,660.0333252,0.02382036485,
659.0118408,0.00382910925,659.0118408,0.00765694771,659.0118408,0.008930183947,659.0118408,0.01283384487,659.0118408,0.01436206885,659.0118408,0.01556627359,659.0118408,0.01568203606,659.0118408,0.01783597469,659.0118408,0.01748794131,659.0118408,0.01809122413,659.0118408,0.02297168039,659.0118408,0.02139953338,659.0118408,0.02718123607,659.0118408,0.04077672213,659.0118408,0.03012996912,659.0118408,0.05978918821,659.0118408,0.02748806402,659.0118408,0.03340506181,659.0118408,0.1092334315,659.0118408,0.02602072805,
657.9899902,0.00073306181,657.9899902,0.003917570226,657.9899902,0.01023133472,657.9899902,0.009150218219,657.9899902,0.01099601109,657.9899902,0.01016391627,657.9899902,0.01290501188,657.9899902,0.01419171877,657.9899902,0.01551296469,657.9899902,0.01737643965,657.9899902,0.02271177433,657.9899902,0.01865702495,657.9899902,0.02541207522,657.9899902,0.03723222762,657.9899902,0.02524987236,657.9899902,0.04874802753,657.9899902,0.02635732107,657.9899902,0.03091482446,657.9899902,0.1091091484,657.9899902,0.02499896474,
656.9678345,-0.002295341576,656.9678345,0.005235834979,656.9678345,0.006598822307,656.9678345,0.00821107626,656.9678345,0.006700520404,656.9678345,0.01124835946,656.9678345,0.01073836908,656.9678345,0.01202403847,656.9678345,0.0138580855,656.9678345,0.0153928753,656.9678345,0.02416179702,656.9678345,0.01752006635,656.9678345,0.02126687765,656.9678345,0.03393461183,656.9678345,0.02773886919,656.9678345,0.05706169829,656.9678345,0.02607031353,656.9678345,0.03072999418,656.9678345,0.1100023836,656.9678345,0.0234778896,
655.9453735,-0.001527585206,655.9453735,0.006814153865,655.9453735,0.007311183494,655.9453735,0.007673177402,655.9453735,0.01189421397,655.9453735,0.01154825184,655.9453735,0.01363998186,655.9453735,0.01251971629,655.9453735,0.01438759547,655.9453735,0.01741825603,655.9453735,0.02142613009,655.9453735,0.01712906733,655.9453735,0.02401926555,655.9453735,0.03570473194,655.9453735,0.03126369044,655.9453735,0.06098959967,655.9453735,0.01746145077,655.9453735,0.03249968216,655.9453735,0.1105954498,655.9453735,0.02419836074,
655.0687256,3.300586468E-5,655.0687256,0.006700809579,655.0687256,0.009864157997,655.0687256,0.007765403017,655.0687256,0.01250074618,655.0687256,0.01137974486,655.0687256,0.01325405948,655.0687256,0.01690417528,655.0687256,0.01661188714,655.0687256,0.02029183693,655.0687256,0.02241983265,655.0687256,0.01928390749,655.0687256,0.0274420958,655.0687256,0.03931164742,655.0687256,0.02688357607,655.0687256,0.06659416109,655.0687256,0.02548017353,655.0687256,0.03162352741,655.0687256,0.09701621532,655.0687256,0.0262094494,
654.0456543,3.19444589E-5,654.0456543,0.006639404222,654.0456543,0.009136470966,654.0456543,0.009642809629,654.0456543,0.01418206282,654.0456543,0.01280235779,654.0456543,0.01376215182,654.0456543,0.0153492149,654.0456543,0.01603842713,654.0456543,0.01851661317,654.0456543,0.02155742049,654.0456543,0.0182424318,654.0456543,0.02757626586,654.0456543,0.03892752156,654.0456543,0.03179954737,654.0456543,0.06785997748,654.0456543,0.02885437943,654.0456543,0.03389822692,654.0456543,0.114731513,654.0456543,0.02470257692,
653.0223389,-0.0009304831619,653.0223389,0.00756450789,653.0223389,0.007870801724,653.0223389,0.009345262311,653.0223389,0.01316060778,653.0223389,0.01333325077,653.0223389,0.0153645277,653.0223389,0.01649891399,653.0223389,0.01516134664,653.0223389,0.01666142978,653.0223389,0.02252813987,653.0223389,0.02094602026,653.0223389,0.02621604875,653.0223389,0.03837536275,653.0223389,0.03120243922,653.0223389,0.06382763386,653.0223389,0.02665484324,653.0223389,0.03433087468,653.0223389,0.105709441,653.0223389,0.0266131442,
651.9986572,0.0008478677482,651.9986572,0.007686245721,651.9986572,0.01020682044,651.9986572,0.008446502499,651.9986572,0.01408600528,651.9986572,0.01402632706,651.9986572,0.01595661975,651.9986572,0.0180027429,651.9986572,0.01837189868,651.9986572,0.02263753675,651.9986572,0.02418681048,651.9986572,0.02127625607,651.9986572,0.02796273679,651.9986572,0.0397939235,651.9986572,0.0306508448,651.9986572,0.05942190066,651.9986572,0.02579610236,651.9986572,0.03047034703,651.9986572,0.1001641899,651.9986572,0.02728671394,
650.9747314,0.0002687277156,650.9747314,0.006923740264,650.9747314,0.01181416772,650.9747314,0.009375626221,650.9747314,0.01330509037,650.9747314,0.01353691239,650.9747314,0.01465681009,650.9747314,0.01537798997,650.9747314,0.0130542377,650.9747314,0.0185666997,650.9747314,0.02751315944,650.9747314,0.0208149422,650.9747314,0.02860044129,650.9747314,0.03870591149,650.9747314,0.02930324338,650.9747314,0.05754649267,650.9747314,0.02741215006,650.9747314,0.03376924992,650.9747314,0.1123988554,650.9747314,0.0253017284,
649.9504395,0.0020278187,649.9504395,0.007980074733,649.9504395,0.01171099953,649.9504395,0.01244680025,649.9504395,0.01086851116,649.9504395,0.01310111023,649.9504395,0.01764735207,649.9504395,0.01899214834,649.9504395,0.01734736934,649.9504395,0.02028828301,649.9504395,0.02561027929,649.9504395,0.0250026118,649.9504395,0.02938569151,649.9504395,0.04097867757,649.9504395,0.02988202125,649.9504395,0.05967435613,649.9504395,0.03023785725,649.9504395,0.03431325406,649.9504395,0.1126306206,649.9504395,0.02967218496,
649.0722656,0.002867124742,649.0722656,0.009783611633,649.0722656,0.01282472629,649.0722656,0.01399210654,649.0722656,0.01772697084,649.0722656,0.01440919004,649.0722656,0.01940350793,649.0722656,0.01746037416,649.0722656,0.02238505334,649.0722656,0.02260282263,649.0722656,0.02753710002,649.0722656,0.0232272651,649.0722656,0.03106350079,649.0722656,0.04210574925,649.0722656,0.03278622776,649.0722656,0.07131166011,649.0722656,0.02545113303,649.0722656,0.03677811474,649.0722656,0.1172061265,649.0722656,0.03141015023,
648.0474243,0.001116342144,648.0474243,0.007674573455,648.0474243,0.009417738765,648.0474243,0.01049461681,648.0474243,0.01553474832,648.0474243,0.01361904014,648.0474243,0.01387703419,648.0474243,0.01536849607,648.0474243,0.0188030228,648.0474243,0.02054345794,648.0474243,0.02626469359,648.0474243,0.01898006164,648.0474243,0.02810825221,648.0474243,0.04120381176,648.0474243,0.0309951324,648.0474243,0.06033054367,648.0474243,0.02495569922,648.0474243,0.02668456919,648.0474243,0.1087782457,648.0474243,0.0271651987,
