baseline,,bm3,,dmso_1,,dmso_2,,4-PhenylImidazole_0.1,,4-PhenylImidazole_0.2,,4-PhenylImidazole_0.3,,4-PhenylImidazole_0.4,,4-PhenylImidazole_0.5,,4-PhenylImidazole_0.6,,4-PhenylImidazole_0.7,,4-PhenylImidazole_0.8,,4-PhenylImidazole_0.9,,4-PhenylImidazole_1.0,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
678.9473877,0.0004818497691,678.9473877,0.009979178198,678.9473877,0.008625255898,678.9473877,0.003790277522,678.9473877,0.004668452777,678.9473877,0.004321921617,678.9473877,0.005690143444,678.9473877,0.005897441413,678.9473877,0.006363029126,678.9473877,0.01381765213,678.9473877,0.01585206017,678.9473877,0.006679358892,678.9473877,0.02211296745,678.9473877,0.01689822786,
677.9317017,0.0002824818657,677.9317017,0.00770268729,677.9317017,0.0081704529,677.9317017,0.0062272707,677.9317017,0.002207721351,677.9317017,0.006893941201,677.9317017,0.006475838833,677.9317017,0.005520380568,677.9317017,0.007466267794,677.9317017,0.01224729605,677.9317017,0.0149305854,677.9317017,0.006409053225,677.9317017,0.01998335496,677.9317017,0.01907653175,
677.0609131,-0.0008243582561,677.0609131,0.005807631649,677.0609131,0.005938509014,677.0609131,0.003760248888,677.0609131,0.004013417289,677.0609131,0.004460563883,677.0609131,0.003537395736,677.0609131,0.004059062339,677.0609131,0.008687787689,677.0609131,0.01486379933,677.0609131,0.01414438058,677.0609131,0.00687521603,677.0609131,0.02107754722,677.0609131,0.01671509631,
676.0446777,-0.0003680460213,676.0446777,0.006137865596,676.0446777,0.006323339883,676.0446777,0.006400436163,676.0446777,0.005403074902,676.0446777,0.006721446756,676.0446777,0.002556579188,676.0446777,0.002488232683,676.0446777,0.006254476961,676.0446777,0.01314926799,676.0446777,0.01454798505,676.0446777,0.01049135439,676.0446777,0.02213203534,676.0446777,0.01768652536,
675.0280762,0.0004339879379,675.0280762,0.006771137007,675.0280762,0.007899692282,675.0280762,0.006991657428,675.0280762,0.005174478982,675.0280762,0.005405722186,675.0280762,0.0058053229,675.0280762,0.007334429305,675.0280762,0.006573407911,675.0280762,0.01395676658,675.0280762,0.01629495993,675.0280762,0.005619099364,675.0280762,0.02606088482,675.0280762,0.01804602332,
674.0111694,0.0006030438235,674.0111694,0.006024723407,674.0111694,0.00738121476,674.0111694,0.005357943941,674.0111694,0.0007633746718,674.0111694,0.004805164412,674.0111694,0.004222634714,674.0111694,0.005771246273,674.0111694,0.005998581648,674.0111694,0.01332753804,674.0111694,0.01490925997,674.0111694,0.00647018943,674.0111694,0.02354278788,674.0111694,0.01502283756,
672.9939575,-0.0003111931437,672.9939575,0.008417338133,672.9939575,0.008502647281,672.9939575,0.005876240321,672.9939575,0.006652520504,672.9939575,0.004757294897,672.9939575,0.005916938186,672.9939575,0.005650436971,672.9939575,0.004132831004,672.9939575,0.01322699897,672.9939575,0.01301553287,672.9939575,0.007783165202,672.9939575,0.02288045362,672.9939575,0.01845616102,
671.9764404,-0.0006146155065,671.9764404,0.006456816103,671.9764404,0.008250436746,671.9764404,0.006435824092,671.9764404,0.006553093437,671.9764404,0.006281527225,671.9764404,0.007534085307,671.9764404,0.005063997116,671.9764404,0.007012387272,671.9764404,0.01225986425,671.9764404,0.01375250611,671.9764404,0.006764590275,671.9764404,0.02619121969,671.9764404,0.02094708011,
670.9586182,0.001201501,670.9586182,0.003524608212,670.9586182,0.007910210639,670.9586182,0.006033437792,670.9586182,0.005334567279,670.9586182,0.004173940513,670.9586182,0.004766611848,670.9586182,0.005289888475,670.9586182,0.00536491489,670.9586182,0.01288173255,670.9586182,0.01256069448,670.9586182,0.00623866776,670.9586182,0.02136350423,670.9586182,0.01714619435,
669.9404297,-0.002377938014,669.9404297,0.005558895413,669.9404297,0.007294940762,669.9404297,0.005932525732,669.9404297,0.002155818744,669.9404297,0.007724873722,669.9404297,0.006722629536,669.9404297,0.007346197497,669.9404297,0.005996324588,669.9404297,0.01370388083,669.9404297,0.0137172658,669.9404297,0.006572593469,669.9404297,0.02237254381,669.9404297,0.01581154764,
669.0675049,0.004193020519,669.0675049,0.009286602028,669.0675049,0.008342283778,669.0675049,0.008717551827,669.0675049,0.006413282827,669.0675049,0.005485958885,669.0675049,0.00724661164,669.0675049,0.005441684276,669.0675049,0.004448350519,669.0675049,0.01771513373,669.0675049,0.01118625514,669.0675049,0.009135096334,669.0675049,0.02570197172,669.0675049,0.02053683624,
668.0487671,-0.0006258339854,668.0487671,0.006606680807,668.0487671,0.008058072068,668.0487671,0.005565791391,668.0487671,0.004726937506,668.0487671,0.006022755057,668.0487671,0.005121251568,668.0487671,0.004434646573,668.0487671,0.005597308744,668.0487671,0.01022826042,668.0487671,0.0137061784,668.0487671,0.007857094519,668.0487671,0.02253225632,668.0487671,0.01890188828,
667.0296631,0.001502610627,667.0296631,0.006184364669,667.0296631,0.007914401591,667.0296631,0.006808079779,667.0296631,0.006075541954,667.0296631,0.006514280569,667.0296631,0.006479438394,667.0296631,0.007342511788,667.0296631,0.007823093794,667.0296631,0.01444638707,667.0296631,0.01686248742,667.0296631,0.007668513805,667.0296631,0.02417679504,667.0296631,0.01845056936,
666.0103149,0.001710050041,666.0103149,0.009049107321,666.0103149,0.006632543635,666.0103149,0.007679395378,666.0103149,0.008015881293,666.0103149,0.008242653683,666.0103149,0.009016175754,666.0103149,0.01077872887,666.0103149,0.006131958216,666.0103149,0.01668590866,666.0103149,0.01529464498,666.0103149,0.007997159846,666.0103149,0.02451366,666.0103149,0.01852879673,
664.9906006,-0.002005099086,664.9906006,0.006674022414,664.9906006,0.008831185289,664.9906006,0.005208849907,664.9906006,0.005480820779,664.9906006,0.006928290706,664.9906006,0.007595801726,664.9906006,0.004937127233,664.9906006,0.009266028181,664.9906006,0.0167308338,664.9906006,0.01753354259,664.9906006,0.007361441385,664.9906006,0.02830561996,664.9906006,0.01939882338,
663.9705811,-0.0001182827691,663.9705811,0.006039999891,663.9705811,0.007358229253,663.9705811,0.006527550519,663.9705811,0.006461834535,663.9705811,0.006762749515,663.9705811,0.007109682541,663.9705811,0.005971181672,663.9705811,0.007861522958,663.9705811,0.013502758,663.9705811,0.01449423935,663.9705811,0.00843684189,663.9705811,0.02144842967,663.9705811,0.01793108508,
662.9502563,0.0005332675646,662.9502563,0.006936628371,662.9502563,0.007054612506,662.9502563,0.007684480399,662.9502563,0.005472222809,662.9502563,0.006087040063,662.9502563,0.006734985858,662.9502563,0.006050893106,662.9502563,0.008441724814,662.9502563,0.0157238245,662.9502563,0.0158123523,662.9502563,0.007603862789,662.9502563,0.02249253355,662.9502563,0.02510830015,
661.9296265,0.0006506132195,661.9296265,0.007787988055,661.9296265,0.006941994186,661.9296265,0.005188337062,661.9296265,0.00481605297,661.9296265,0.008388702758,661.9296265,0.008159981109,661.9296265,0.004431691486,661.9296265,0.006991131231,661.9296265,0.01404295675,661.9296265,0.01449932437,661.9296265,0.005502501037,661.9296265,0.02439749055,661.9296265,0.01727991365,
661.0545654,0.0004955588374,661.0545654,0.006117965095,661.0545654,0.006602948532,661.0545654,0.005307366606,661.0545654,0.004423270933,661.0545654,0.005246734247,661.0545654,0.005522451829,661.0545654,0.007180786692,661.0545654,0.01141846366,661.0545654,0.01494631171,661.0545654,0.01174836513,661.0545654,0.005997952074,661.0545654,0.01911037043,661.0545654,0.01800894737,
660.0333252,-0.0006327613955,660.0333252,0.005883744452,660.0333252,0.006123136729,660.0333252,0.005730115809,660.0333252,0.003636212787,660.0333252,0.004083937965,660.0333252,0.004218687769,660.0333252,0.006666530855,660.0333252,0.004177704453,660.0333252,0.01346494723,660.0333252,0.009860741906,660.0333252,0.00638057664,660.0333252,0.02248667181,660.0333252,0.01704150811,
659.0118408,-0.000160463358,659.0118408,0.005305086728,659.0118408,0.005857296288,659.0118408,0.004415425472,659.0118408,0.00556091452,659.0118408,0.005110852886,659.0118408,0.005944229662,659.0118408,0.005301601719,659.0118408,0.006019133143,659.0118408,0.01552431285,659.0118408,0.0161785502,659.0118408,0.0070809233,659.0118408,0.02283927985,659.0118408,0.01597326994,
657.9899902,0.0001449079427,657.9899902,0.008755637333,657.9899902,0.006289694924,657.9899902,0.005720096175,657.9899902,0.003633315442,657.9899902,0.007602940779,657.9899902,0.004200338852,657.9899902,0.002204417018,657.9899902,0.007834110409,657.9899902,0.01346580125,657.9899902,0.0115908673,657.9899902,0.006591542158,657.9899902,0.02435143664,657.9899902,0.01756330021,
656.9678345,-0.0003376288514,656.9678345,0.008932113647,656.9678345,0.008387013339,656.9678345,0.005737276748,656.9678345,0.006190955173,656.9678345,0.005356450099,656.9678345,0.006671446376,656.9678345,0.006801689975,656.9678345,0.008412217721,656.9678345,0.01341934409,656.9678345,0.01556249056,656.9678345,0.008235109039,656.9678345,0.01969166845,656.9678345,0.01839987561,
655.9453735,-0.001368400408,655.9453735,0.004426827189,655.9453735,0.006400436163,655.9453735,0.00617123628,655.9453735,0.006759673357,655.9453735,0.00587002188,655.9453735,0.005930268671,655.9453735,0.005781529471,655.9453735,0.006861514412,655.9453735,0.0155607732,655.9453735,0.01533800457,655.9453735,0.005622901954,655.9453735,0.02578132413,655.9453735,0.01995085739,
655.0687256,-0.001964488765,655.0687256,0.003723224858,655.0687256,0.007329532411,655.0687256,0.007210157812,655.0687256,0.005759992637,655.0687256,0.006448671222,655.0687256,0.002825903939,655.0687256,0.00566562172,655.0687256,0.005790868308,655.0687256,0.01267024875,655.0687256,0.01431142259,655.0687256,0.006810104474,655.0687256,0.02503817715,655.0687256,0.01567843929,
654.0456543,-0.0009709836449,654.0456543,0.005565764848,654.0456543,0.007518202998,654.0456543,0.006735196337,654.0456543,0.005899409764,654.0456543,0.006695262622,654.0456543,0.003149861703,654.0456543,0.004768495914,654.0456543,0.007105393335,654.0456543,0.01609921455,654.0456543,0.01410945598,654.0456543,0.008684935048,654.0456543,0.02818586305,654.0456543,0.01462730579,
653.0223389,0.0009369949112,653.0223389,0.009845568798,653.0223389,0.007463344838,653.0223389,0.006449013017,653.0223389,0.00762043288,653.0223389,0.006801689975,653.0223389,0.008031518199,653.0223389,0.00772534823,653.0223389,0.009012924507,653.0223389,0.01659036987,653.0223389,0.01571051218,653.0223389,0.009259416722,653.0223389,0.0275860019,653.0223389,0.02143053524,
651.9986572,-0.003451242577,651.9986572,0.007298231591,651.9986572,0.005666565616,651.9986572,0.00169713411,651.9986572,0.00591205759,651.9986572,0.005676715169,651.9986572,0.003604419762,651.9986572,0.002166094724,651.9986572,0.004911312833,651.9986572,0.013228653,651.9986572,0.01342479046,651.9986572,0.00518207578,651.9986572,0.02344922721,651.9986572,0.01696979441,
650.9747314,0.0009493434336,650.9747314,0.0103626512,650.9747314,0.009056349285,650.9747314,0.006955882534,650.9747314,0.007235556841,650.9747314,0.00911254622,650.9747314,0.007221291307,650.9747314,0.006084414665,650.9747314,0.007486440707,650.9747314,0.0161593128,650.9747314,0.01569022238,650.9747314,0.009903457016,650.9747314,0.02205898613,650.9747314,0.02000257187,
649.9504395,-0.001490954659,649.9504395,0.007426135242,649.9504395,0.006630204618,649.9504395,0.00830009114,649.9504395,0.005979081616,649.9504395,0.006696288008,649.9504395,0.004760278389,649.9504395,0.003981256858,649.9504395,0.006655096542,649.9504395,0.01385346148,649.9504395,0.01492525358,649.9504395,0.009644794278,649.9504395,0.01859044656,649.9504395,0.0184046831,
649.0722656,-0.004860846791,649.0722656,0.0005765524111,649.0722656,0.003817044199,649.0722656,0.002903267974,649.0722656,0.001379763009,649.0722656,0.005259965546,649.0722656,0.00111862598,649.0722656,0.002298038686,649.0722656,0.0001077248744,649.0722656,0.01023061946,649.0722656,0.01093359664,649.0722656,0.003762546694,649.0722656,0.0130966818,649.0722656,0.01765605994,
648.0474243,-0.001906401245,648.0474243,0.007919278927,648.0474243,0.007783376146,648.0474243,0.007029829081,648.0474243,0.005851235706,648.0474243,0.006598165259,648.0474243,0.006031442899,648.0474243,0.00592706725,648.0474243,0.00608856231,648.0474243,0.01304108743,648.0474243,0.01467756089,648.0474243,0.007656157017,648.0474243,0.02107847109,648.0474243,0.0170263797,
647.0222778,0.001657895045,647.0222778,0.01086394582,647.0222778,0.009586438537,647.0222778,0.007381240837,647.0222778,0.006461965851,647.0222778,0.008857841603,647.0222778,0.008347508498,647.0222778,0.008444654755,647.0222778,0.008697057143,647.0222778,0.01421659254,647.0222778,0.01545676496,647.0222778,0.008255369961,647.0222778,0.02729051746,647.0222778,0.01927749254,
645.9968262,0.00176410866,645.9968262,0.009786549956,645.9968262,0.006810314953,645.9968262,0.007986033335,645.9968262,0.007192340214,645.9968262,0.006833271123,645.9968262,0.004764360841,645.9968262,0.008447162807,645.9968262,0.007497449405,645.9968262,0.01227504201,645.9968262,0.0179832615,645.9968262,0.009510706179,645.9968262,0.01489581168,645.9968262,0.01866783388,
644.9710693,-0.001120915986,644.9710693,0.007550257724,644.9710693,0.007442935836,644.9710693,0.006978662219,644.9710693,0.007393168285,644.9710693,0.005432274193,644.9710693,0.006630992983,644.9710693,0.006762539502,644.9710693,0.005138250999,644.9710693,0.01422691718,644.9710693,0.01293866709,644.9710693,0.007900298573,644.9710693,0.02520436049,644.9710693,0.02007102035,
643.9450073,0.001696588472,643.9450073,0.01020008884,643.9450073,0.008964853361,643.9450073,0.00857493002,643.9450073,0.007745612413,643.9450073,0.008085261099,643.9450073,0.008940648288,643.9450073,0.008622509427,643.9450073,0.008998944424,643.9450073,0.01544080488,643.9450073,0.01863924414,643.9450073,0.01033372805,643.9450073,0.02538155578,643.9450073,0.01864970289,
643.0652466,-0.0001076722765,643.0652466,0.007890228182,643.0652466,0.008788100444,643.0652466,0.007362257689,643.0652466,0.006314698607,643.0652466,0.006187331397,643.0652466,0.006833876017,643.0652466,0.006148735061,643.0652466,0.007839619182,643.0652466,0.01700557023,643.0652466,0.01382272877,643.0652466,0.008171876892,643.0652466,0.02347614057,643.0652466,0.01780541614,
642.0386353,-0.0003682012029,642.0386353,0.008882412687,642.0386353,0.008478123695,642.0386353,0.007598330732,642.0386353,0.007487336174,642.0386353,0.008194008842,642.0386353,0.009895194322,642.0386353,0.009558122605,642.0386353,0.005203085952,642.0386353,0.01483773626,642.0386353,0.01408172678,642.0386353,0.00751153985,642.0386353,0.0254368037,642.0386353,0.01911183074,
641.0117188,-0.0003971679544,641.0117188,0.007919621654,641.0117188,0.007285148371,641.0117188,0.006780365948,641.0117188,0.005987296347,641.0117188,0.007399092894,641.0117188,0.007162812166,641.0117188,0.007150259335,641.0117188,0.005835913587,641.0117188,0.01331155002,641.0117188,0.02103325725,641.0117188,0.008221258409,641.0117188,0.02346567437,641.0117188,0.01883443445,
639.9844971,0.003046228318,639.9844971,0.01229306962,639.9844971,0.01071870793,639.9844971,0.007970635779,639.9844971,0.008716653101,639.9844971,0.009019479156,639.9844971,0.009802064858,639.9844971,0.01015954372,639.9844971,0.01064039022,639.9844971,0.01384728868,639.9844971,0.01665761136,639.9844971,0.009970146231,639.9844971,0.02639481425,639.9844971,0.0205331184,
638.9569702,0.001204148633,638.9569702,0.009094888344,638.9569702,0.007436221,638.9569702,0.007765034214,638.9569702,0.007291281596,638.9569702,0.005804168992,638.9569702,0.007581840269,638.9569702,0.007671253756,638.9569702,0.008261596784,638.9569702,0.01790942252,638.9569702,0.01619598828,638.9569702,0.006672366522,638.9569702,0.02038037777,638.9569702,0.01888807304,
637.9290771,-0.002649922157,637.9290771,0.008586600423,637.9290771,0.008459066041,637.9290771,0.007864554413,637.9290771,0.004588419572,637.9290771,0.007649175357,637.9290771,0.0078853257,637.9290771,0.007999532856,637.9290771,0.003007284133,637.9290771,0.01738357916,637.9290771,0.01470688079,637.9290771,0.008002723567,637.9290771,0.02418497764,637.9290771,0.01845470257,
637.0478516,0.0001110391095,637.0478516,0.009832726792,637.0478516,0.008185989223,637.0478516,0.008265474811,637.0478516,0.00776287308,637.0478516,0.007625991479,637.0478516,0.005425354,637.0478516,0.006681277882,637.0478516,0.009479087777,637.0478516,0.01591201685,637.0478516,0.01674135216,637.0478516,0.01086986437,637.0478516,0.02300154045,637.0478516,0.0177029185,
636.0194702,4.983334657E-5,636.0194702,0.01244770549,636.0194702,0.00926462654,636.0194702,0.00661440799,636.0194702,0.006914719008,636.0194702,0.008544278331,636.0194702,0.005927145947,636.0194702,0.008405619301,636.0194702,0.009420939721,636.0194702,0.0160919074,636.0194702,0.01552340016,636.0194702,0.008714673109,636.0194702,0.02673343197,636.0194702,0.01868023723,
634.9907837,0.000339756778,634.9907837,0.00888951961,634.9907837,0.01100007258,634.9907837,0.008336241357,634.9907837,0.006962643005,634.9907837,0.006982739549,634.9907837,0.006354912184,634.9907837,0.007653180044,634.9907837,0.008907909505,634.9907837,0.01377682108,634.9907837,0.01405841112,634.9907837,0.006884867791,634.9907837,0.02755323425,634.9907837,0.01407242194,
633.961792,-0.001074955333,633.961792,0.008151592687,633.961792,0.006566890515,633.961792,0.007111761253,633.961792,0.006683380809,633.961792,0.007711066399,633.961792,0.009501841851,633.961792,0.006820254494,633.961792,0.007572673727,633.961792,0.01444429904,633.961792,0.01608873904,633.961792,0.007208157796,633.961792,0.02791216224,633.961792,0.01462267339,
632.9324951,8.258409071E-5,632.9324951,0.01048936602,632.9324951,0.009273749776,632.9324951,0.007957822643,632.9324951,0.005807867739,632.9324951,0.007756943814,632.9324951,0.01309286617,632.9324951,0.007715018932,632.9324951,0.008361732587,632.9324951,0.02176143788,632.9324951,0.01841732301,632.9324951,0.009921757504,632.9324951,0.02535529248,632.9324951,0.01764338836,
632.0499878,-0.000113728056,632.0499878,0.01011802256,632.0499878,0.00934256427,632.0499878,0.009808552451,632.0499878,0.007075371221,632.0499878,0.007040010765,632.0499878,0.008714725263,632.0499878,0.008440616541,632.0499878,0.006134662312,632.0499878,0.01490392815,632.0499878,0.01318045985,632.0499878,0.00904471986,632.0499878,0.02595669404,632.0499878,0.02254757844,
631.0201416,0.0002458568488,631.0201416,0.009527321905,631.0201416,0.008202502504,631.0201416,0.007923391648,631.0201416,0.008736409247,631.0201416,0.004841652233,631.0201416,0.008883284405,631.0201416,0.007712067571,631.0201416,0.008218013681,631.0201416,0.01627921127,631.0201416,0.01614107005,631.0201416,0.008473214693,631.0201416,0.019730784,631.0201416,0.01900199242,
629.9899902,0.001374283689,629.9899902,0.01042500883,629.9899902,0.01036050357,629.9899902,0.009115216322,629.9899902,0.009357216768,629.9899902,0.006783573423,629.9899902,0.00991060771,629.9899902,0.01052991487,629.9899902,0.01060009561,629.9899902,0.01403552387,629.9899902,0.01880061813,629.9899902,0.01119624171,629.9899902,0.02792091295,629.9899902,0.01895639859,
628.9595337,-6.755712093E-5,628.9595337,0.009771671146,628.9595337,0.008754132316,628.9595337,0.008928995579,628.9595337,0.005031837616,628.9595337,0.011334626,628.9595337,0.006336945575,628.9595337,0.007515806705,628.9595337,0.008447927423,628.9595337,0.01594646834,628.9595337,0.01491970755,628.9595337,0.01004990656,628.9595337,0.02374653891,628.9595337,0.02003539912,
627.928772,-0.000225304786,627.928772,0.008946937509,627.928772,0.009657154791,627.928772,0.008385694586,627.928772,0.006226010621,627.928772,0.009224248119,627.928772,0.00708542252,627.928772,0.008670463227,627.928772,0.008480368182,627.928772,0.01634409092,627.928772,0.01539459173,627.928772,0.008585807867,627.928772,0.02526172437,627.928772,0.01910550147,
627.0450439,0.0003373993095,627.0450439,0.009690691717,627.0450439,0.007952496409,627.0450439,0.008902915753,627.0450439,0.009157646447,627.0450439,0.009599114768,627.0450439,0.007433640305,627.0450439,0.005520275794,627.0450439,0.008771301247,627.0450439,0.01625577733,627.0450439,0.01649001427,627.0450439,0.009586385451,627.0450439,0.02539242432,627.0450439,0.02106531896,
626.0137329,0.0004702919687,626.0137329,0.009444404393,626.0137329,0.008580052294,626.0137329,0.009836697951,626.0137329,0.007796658669,626.0137329,0.009597103111,626.0137329,0.006408895366,626.0137329,0.008269801736,626.0137329,0.009544786066,626.0137329,0.01486082561,626.0137329,0.01560048386,626.0137329,0.009317782708,626.0137329,0.02398389392,626.0137329,0.01998798922,
624.9821167,-0.0005454887869,624.9821167,0.009211054072,624.9821167,0.009948215447,624.9821167,0.00779874064,624.9821167,0.006492208224,624.9821167,0.009276685305,624.9821167,0.008649548516,624.9821167,0.009175994433,624.9821167,0.009849566966,624.9821167,0.01599518582,624.9821167,0.01668052934,624.9821167,0.008501986973,624.9821167,0.02728448063,624.9821167,0.02067562193,
623.9502563,-0.00072192878,623.9502563,0.008865582757,623.9502563,0.00807924848,623.9502563,0.007741896901,623.9502563,0.007158338558,623.9502563,0.008934702724,623.9502563,0.006020917557,623.9502563,0.008552093059,623.9502563,0.008675085381,623.9502563,0.01538013574,623.9502563,0.01556812506,623.9502563,0.007397170644,623.9502563,0.02571828663,623.9502563,0.01966626197,
623.0655518,0.001425937167,623.0655518,0.0105265202,623.0655518,0.009690823965,623.0655518,0.009189637378,623.0655518,0.004624208901,623.0655518,0.009835003875,623.0655518,0.0104818875,623.0655518,0.01057969779,623.0655518,0.0108145019,623.0655518,0.01815937087,623.0655518,0.01780048199,623.0655518,0.01087212097,623.0655518,0.02594556473,623.0655518,0.02178868279,
622.0330811,0.0004234419321,622.0330811,0.01045290381,622.0330811,0.008116513491,622.0330811,0.008842968382,622.0330811,0.006935839541,622.0330811,0.007268590853,622.0330811,0.008442965336,622.0330811,0.009724759497,622.0330811,0.009501338936,622.0330811,0.01597104035,622.0330811,0.01621092856,622.0330811,0.009175889194,622.0330811,0.02588036098,622.0330811,0.02034155838,
621.0003662,-0.0008266319055,621.0003662,0.01044155471,621.0003662,0.01035276242,621.0003662,0.009341876954,621.0003662,0.01007295493,621.0003662,0.01067511644,621.0003662,0.01101393253,621.0003662,0.01006733812,621.0003662,0.01369883213,621.0003662,0.01547044516,621.0003662,0.01491952036,621.0003662,0.01003197208,621.0003662,0.02545917407,621.0003662,0.02025397308,
619.9673462,0.0002180922602,619.9673462,0.01042787265,619.9673462,0.008902123198,619.9673462,0.008140145801,619.9673462,0.005268821958,619.9673462,0.009817978367,619.9673462,0.006638484076,619.9673462,0.008634602651,619.9673462,0.01407736819,619.9673462,0.01549694873,619.9673462,0.01526340749,619.9673462,0.009732383303,619.9673462,0.02567464672,619.9673462,0.01968305558,
618.934021,0.00187255803,618.934021,0.008962739259,618.934021,0.008095546626,618.934021,0.007530950941,618.934021,0.009747209027,618.934021,0.009064147249,618.934021,0.008482400328,618.934021,0.008903866634,618.934021,0.00716907531,618.934021,0.01561518852,618.934021,0.0151711842,618.934021,0.009299454279,618.934021,0.02216938138,618.934021,0.01972612366,
618.0480957,0.001810791553,618.0480957,0.0111194849,618.0480957,0.009966094047,618.0480957,0.008716547862,618.0480957,0.008628873155,618.0480957,0.01018000115,618.0480957,0.009811676107,618.0480957,0.009961141273,618.0480957,0.01197403576,618.0480957,0.01808698662,618.0480957,0.0164721068,618.0480957,0.01140530873,618.0480957,0.0227562096,618.0480957,0.0199495554,
617.0142212,-0.0002977935947,617.0142212,0.00896765478,617.0142212,0.007548703812,617.0142212,0.008852716535,617.0142212,0.008194114082,617.0142212,0.008004226722,617.0142212,0.01035557222,617.0142212,0.009966358542,617.0142212,0.008156050928,617.0142212,0.01452319883,617.0142212,0.01660908945,617.0142212,0.009566934779,617.0142212,0.02526287735,617.0142212,0.0196066238,
615.9801025,0.0007570215384,615.9801025,0.009873982519,615.9801025,0.008045915514,615.9801025,0.008161379024,615.9801025,0.007707193028,615.9801025,0.008346584626,615.9801025,0.01094567589,615.9801025,0.00813518744,615.9801025,0.006742584053,615.9801025,0.01501016319,615.9801025,0.01682667062,615.9801025,0.01013121754,615.9801025,0.02428211831,615.9801025,0.01464358345,
614.9456177,-0.0007889086264,614.9456177,0.009520310909,614.9456177,0.007806831971,614.9456177,0.009458187968,614.9456177,0.009647864848,614.9456177,0.009298608638,614.9456177,0.006598822307,614.9456177,0.008376008831,614.9456177,0.007746508345,614.9456177,0.01687002368,614.9456177,0.01566491462,614.9456177,0.008876758628,614.9456177,0.02603059635,614.9456177,0.02008945681,
614.0587769,-0.0009480992449,614.0587769,0.009273643605,614.0587769,0.007738391869,614.0587769,0.009454827756,614.0587769,0.00900819432,614.0587769,0.009472262114,614.0587769,0.008451887406,614.0587769,0.007826783694,614.0587769,0.009922181256,614.0587769,0.01717473939,614.0587769,0.01503221691,614.0587769,0.008781972341,614.0587769,0.02765046991,614.0587769,0.02064554393,
613.0237427,-0.0002922060376,613.0237427,0.009897471406,613.0237427,0.008814860135,613.0237427,0.009903483093,613.0237427,0.009566141292,613.0237427,0.009377663024,613.0237427,0.01031835284,613.0237427,0.007737917826,613.0237427,0.01020133402,613.0237427,0.0167386625,613.0237427,0.01599719934,613.0237427,0.009964928031,613.0237427,0.02694959193,613.0237427,0.02244311012,
611.9884644,-0.0002693376155,611.9884644,0.009730795398,611.9884644,0.007489864249,611.9884644,0.008130229078,611.9884644,0.008630641736,611.9884644,0.009188632481,611.9884644,0.007098420523,611.9884644,0.00890104007,611.9884644,0.006436585914,611.9884644,0.01445462927,611.9884644,0.01529418863,611.9884644,0.0118070133,611.9884644,0.02388616279,611.9884644,0.01906162873,
610.9529419,-0.0006542666233,610.9529419,0.0111884065,610.9529419,0.01041278616,610.9529419,0.01068880595,610.9529419,0.01128839515,610.9529419,0.01065620128,610.9529419,0.009476918727,610.9529419,0.008736435324,610.9529419,0.009969219565,610.9529419,0.01618411206,610.9529419,0.01873772033,610.9529419,0.01019844599,610.9529419,0.02875626646,610.9529419,0.02079690993,
610.0650635,0.000203666772,610.0650635,0.009768202901,610.0650635,0.008493882604,610.0650635,0.009317676537,610.0650635,0.008401740342,610.0650635,0.0096566258,610.0650635,0.009125579149,610.0650635,0.009558652528,610.0650635,0.009159444831,610.0650635,0.01590978727,610.0650635,0.01767172292,610.0650635,0.01003281958,610.0650635,0.02154545113,610.0650635,0.02178707719,
609.0289917,0.0003884632024,609.0289917,0.01006874256,609.0289917,0.00839266181,609.0289917,0.009294006974,609.0289917,0.008979572915,609.0289917,0.008127696812,609.0289917,0.01106916182,609.0289917,0.00984090846,609.0289917,0.01067185309,609.0289917,0.01654594392,609.0289917,0.01711091958,609.0289917,0.01012151968,609.0289917,0.02655648068,609.0289917,0.0200357791,
607.9926147,4.152307883E-5,607.9926147,0.01019306574,607.9926147,0.009964637458,607.9926147,0.01052911952,607.9926147,0.009084817022,607.9926147,0.01116338652,607.9926147,0.008874327876,607.9926147,0.009843212552,607.9926147,0.0103934845,607.9926147,0.01822545007,607.9926147,0.01804434881,607.9926147,0.009656704962,607.9926147,0.02656069212,607.9926147,0.02095313743,
606.9559326,-0.001236880547,606.9559326,0.01045285072,606.9559326,0.01010837778,606.9559326,0.01082004793,606.9559326,0.008886693045,606.9559326,0.008292308077,606.9559326,0.009257222526,606.9559326,0.01164571755,606.9559326,0.01035565231,606.9559326,0.01825309545,606.9559326,0.01759669743,606.9559326,0.009151433595,606.9559326,0.0258014854,606.9559326,0.02164023556,
606.0671387,-0.001805000007,606.0671387,0.009499698877,606.0671387,0.01014409587,606.0671387,0.0107494602,606.0671387,0.008704847656,606.0671387,0.008928572759,606.0671387,0.009973510168,606.0671387,0.009106016718,606.0671387,0.01017038245,606.0671387,0.01623186097,606.0671387,0.01803984307,606.0671387,0.00847944431,606.0671387,0.02585981041,606.0671387,0.02165090106,
